exit_policy,scenario_id,rule_id,split,month,ledger_days,start_equity_yuan,end_equity_yuan,monthly_return,net_pnl_yuan,total_cost_yuan,traded_notional_yuan,avg_exposure,max_exposure,avg_active_positions,max_drawdown_in_month,daily_win_rate
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202107,22,73277.2037354203,-26608.22757333664,-1.3631173982758695,-99885.43130875695,43753.24910713534,8750649.821427068,20.82944002307102,233.63045541121443,100.0,-1.4241139931600035,0.36363636363636365
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202108,22,-26608.22757333664,-6671.501236429273,-0.7492692356887913,19936.726336907366,44357.516832543784,8871503.366508756,-19.53419580612051,610.4249901835797,100.0,-1.8180484814657896,0.4090909090909091
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202109,20,-6671.501236429273,-41114.7810696198,5.162748025154423,-34443.27983319052,39961.78969442413,7992357.938884825,5.317543737457227,585.6071562228295,100.0,-2.936389120652274,0.4
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202110,16,-41114.7810696198,-81823.09768594745,0.9901139093358204,-40708.316616327655,31962.18325691542,6392436.651383084,-26.354253052950952,-10.206133177244507,100.0,0.0,0.625
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202111,22,-81823.09768594745,-22790.068911013776,-0.7214714480929776,59033.028774933664,44423.98794586277,8884797.589172555,-34.28966413133748,-10.293600094614858,100.0,0.0,0.22727272727272727
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202112,23,-22790.068911013776,44502.71783725524,-2.952724145373179,67292.78674826902,46367.40866000695,9273481.73200139,-40.96948170089813,355.67233626422046,100.0,-5.6554961830706825,0.43478260869565216
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202201,19,44502.71783725524,-73981.70217409752,-2.6624086296177643,-118484.42001135276,37864.19903659926,7572839.8073198525,-3.3347745293650264,88.76792994108288,100.10526315789474,-2.951428360161559,0.3684210526315789
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202202,16,-73981.70217409752,-164453.0757332353,1.2228885102729312,-90471.37355913778,31689.538660540595,6337907.732108119,-10.34979761302914,-6.95751227366551,100.0625,0.0,0.5625
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202203,23,-164453.0757332353,-332961.2032506355,1.0246578044593262,-168508.1275174002,45192.32620961488,9038465.241922976,-3.9333279424636567,-2.7032196960014803,100.0,0.0,0.8260869565217391
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202204,19,-332961.2032506355,-551107.426405812,0.6551700949703971,-218146.22315517665,36817.38173695232,7363476.347390464,-2.285681704383068,-1.5869558759039375,100.05263157894737,0.0,0.7368421052631579
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202205,19,-551107.426405812,-452078.1076225037,-0.17969149758905145,99029.3187833082,38656.56177655702,7731312.355311405,-2.196941414399501,-1.904559532516303,99.94736842105263,0.0,0.42105263157894735
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202206,21,-452078.1076225037,-363399.8108063977,-0.19615702534782897,88678.29681610609,42032.18729733033,8406437.45946607,-2.464007128410585,-2.2266033338788196,100.0,0.0,0.3333333333333333
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202207,21,-363399.8108063977,-414910.96297113673,0.1417478783228694,-51511.15216473896,41315.798364795824,8263159.672959166,-2.4808998125795756,-2.3364641256523075,100.04761904761905,0.0,0.6190476190476191
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202208,23,-414910.96297113673,-447988.5287986937,0.07972208203584619,-33077.56582755699,44634.44969185256,8926889.938370513,-2.2678624263364253,-2.1447707593099716,100.0,0.0,0.5217391304347826
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202209,21,-447988.5287986937,-527682.5137998306,0.1778929143896626,-79693.98500113697,41296.03974102226,8259207.948204452,-2.046223102228459,-1.9008647855362601,100.0,0.0,0.5714285714285714
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202210,16,-527682.5137998306,-530361.089776704,0.005076112826981838,-2678.5759768735006,32152.70124269007,6430540.248538013,-1.9969199809005096,-1.7514779136783933,100.0,0.0,0.625
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202211,22,-530361.089776704,-501959.35842586024,-0.05355168751689843,28401.73135084375,44172.30887872271,8834461.77574454,-2.0896529881557253,-1.8917781995715879,100.0,0.0,0.5454545454545454
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202212,22,-501959.35842586024,-597511.0548633909,0.19035743598282506,-95551.69643753048,43011.084613789004,8602216.9227578,-1.8209832336817742,-1.570588878088872,100.0,0.0,0.6818181818181818
delay_if_exit_blocked_max5,high_cost_1m_5pct_signal_100bps,combo_low_liquidity_weak_momentum,train,202301,5,-597511.0548633909,-585530.9819470517,-0.020049960279108436,11980.072916339313,5695.456465241407,1139091.2930482817,-0.9684293938929198,-0.32534690103489367,60.0,0.0,0.2
