trade_id,rule_id,split,trade_date,ts_code,industry,original_exit_date,exit_suspend_flag_5d,exit_limit_down_close_flag_5d,resolved,unresolved,delay_days,delayed_exit_date,original_return,delayed_return,return_delta
914,combo_low_liquidity_weak_momentum,train,20180611,600712.SH,百货,20180619,False,True,True,False,1.0,20180620,-0.13835376532399302,-0.18038528896672512,-0.042031523642732105
915,combo_low_liquidity_weak_momentum,train,20180611,600679.SH,文教休闲,20180619,False,True,True,False,1.0,20180620,-0.21562500000000018,-0.21562500000000018,0.0
918,combo_low_liquidity_weak_momentum,train,20180611,000626.SZ,商贸代理,20180619,False,True,True,False,1.0,20180620,-0.16518424396442177,-0.1639135959339264,0.0012706480304953693
920,combo_low_liquidity_weak_momentum,train,20180612,600234.SH,装修装饰,20180620,False,True,True,False,1.0,20180621,-0.16436781609195394,-0.18850574712643664,-0.024137931034482696
930,combo_low_liquidity_weak_momentum,train,20180612,600695.SH,UNKNOWN,20180620,False,True,True,False,2.0,20180622,-0.3640552995391705,-0.44239631336405527,-0.07834101382488479
945,combo_low_liquidity_weak_momentum,train,20180613,600556.SH,互联网,20180621,False,True,True,False,1.0,20180622,-0.15695067264574003,-0.1771300448430494,-0.020179372197309364
948,combo_low_liquidity_weak_momentum,train,20180613,600695.SH,UNKNOWN,20180621,False,True,True,False,1.0,20180622,-0.3983870967741936,-0.4145161290322581,-0.016129032258064502
1040,combo_low_liquidity_weak_momentum,train,20180621,600234.SH,装修装饰,20180628,False,True,True,False,1.0,20180629,0.023188405797101463,0.02608695652173898,0.0028985507246375164
1535,combo_low_liquidity_weak_momentum,train,20180725,600725.SH,商贸代理,20180801,False,True,True,False,1.0,20180802,-0.01777777777777778,-0.0622222222222224,-0.04444444444444462
1874,combo_low_liquidity_weak_momentum,train,20180817,603040.SH,汽车配件,20180824,False,True,True,False,1.0,20180827,-0.12790005948839966,-0.1377156454491374,-0.009815585960737727
1933,combo_low_liquidity_weak_momentum,train,20180822,000590.SZ,中成药,20180829,False,True,True,False,1.0,20180830,0.15730218442827226,0.10303634037374088,-0.05426584405453139
2420,combo_low_liquidity_weak_momentum,train,20180927,002306.SZ,酒店餐饮,20181011,False,True,True,False,1.0,20181012,-0.08015267175572516,-0.10305343511450382,-0.022900763358778664
2424,combo_low_liquidity_weak_momentum,train,20180927,600707.SH,元器件,20181011,False,True,True,False,1.0,20181012,-0.1445086705202312,-0.08477842003853575,0.059730250481695446
2430,combo_low_liquidity_weak_momentum,train,20180927,600071.SH,元器件,20181011,False,True,True,False,1.0,20181012,-0.1524122807017544,-0.08114035087719285,0.07127192982456154
2431,combo_low_liquidity_weak_momentum,train,20180927,000982.SZ,UNKNOWN,20181011,False,True,True,False,2.0,20181015,0.0,-0.050359712230215625,-0.050359712230215625
2435,combo_low_liquidity_weak_momentum,train,20180927,600815.SH,工程机械,20181011,False,True,True,False,1.0,20181012,-0.12359550561797739,-0.1573033707865168,-0.03370786516853941
2439,combo_low_liquidity_weak_momentum,train,20180927,600239.SH,区域地产,20181011,False,True,True,False,2.0,20181015,-0.1597633136094675,-0.16568047337278102,-0.005917159763313529
2484,combo_low_liquidity_weak_momentum,train,20181009,000972.SZ,食品,20181016,False,True,True,False,1.0,20181017,-0.17132867132867124,-0.17132867132867124,0.0
2751,combo_low_liquidity_weak_momentum,train,20181026,000972.SZ,食品,20181102,True,False,True,False,1.0,20181105,0.043650793650793496,0.04761904761904745,0.003968253968253954
3956,combo_low_liquidity_weak_momentum,train,20190122,600423.SH,农药化肥,20190129,False,True,True,False,1.0,20190130,-0.08587257617728528,-0.08587257617728528,0.0
3993,combo_low_liquidity_weak_momentum,train,20190124,600423.SH,农药化肥,20190131,False,True,True,False,1.0,20190201,-0.10028653295128942,-0.1031518624641834,-0.002865329512893977
4680,combo_low_liquidity_weak_momentum,train,20190321,600234.SH,装修装饰,20190328,False,True,True,False,1.0,20190329,0.06746031746031766,0.06349206349206349,-0.003968253968254176
4957,combo_low_liquidity_weak_momentum,train,20190410,002336.SZ,UNKNOWN,20190417,True,False,True,False,1.0,20190418,-0.0013586956521739468,0.048913043478260754,0.0502717391304347
5108,combo_low_liquidity_weak_momentum,train,20190422,600385.SH,UNKNOWN,20190429,False,True,True,False,1.0,20190430,-0.12977867203219307,-0.1378269617706236,-0.008048289738430525
5123,combo_low_liquidity_weak_momentum,train,20190423,600726.SH,火力发电,20190430,True,True,True,False,3.0,20190508,-0.10169491525423724,-0.18220338983050854,-0.0805084745762713
5130,combo_low_liquidity_weak_momentum,train,20190423,600396.SH,火力发电,20190430,False,True,True,False,2.0,20190507,-0.11555555555555552,-0.19111111111111112,-0.0755555555555556
5149,combo_low_liquidity_weak_momentum,train,20190424,600423.SH,农药化肥,20190506,False,True,True,False,1.0,20190507,-0.12871287128712872,-0.1410891089108911,-0.012376237623762387
5340,combo_low_liquidity_weak_momentum,train,20190513,002306.SZ,酒店餐饮,20190520,False,True,True,False,1.0,20190521,-0.09815950920245398,-0.08895705521472386,0.00920245398773012
6725,combo_low_liquidity_weak_momentum,train,20190819,000982.SZ,UNKNOWN,20190826,True,False,True,False,1.0,20190827,-0.011834319526627168,-0.017751479289940808,-0.00591715976331364
8760,combo_low_liquidity_weak_momentum,train,20200117,600725.SH,商贸代理,20200203,False,True,True,False,2.0,20200205,-0.024590163934426257,-0.07377049180327877,-0.049180327868852514
8761,combo_low_liquidity_weak_momentum,train,20200117,601127.SH,汽车整车,20200203,False,True,True,False,1.0,20200204,-0.18302387267904519,-0.2617152961980548,-0.0786914235190096
8762,combo_low_liquidity_weak_momentum,train,20200117,600961.SH,铅锌,20200203,False,True,True,False,1.0,20200204,-0.07434944237918228,-0.15489467162329607,-0.08054522924411378
8763,combo_low_liquidity_weak_momentum,train,20200117,002779.SZ,农用机械,20200203,False,True,True,False,1.0,20200204,-0.12279596977329987,-0.1681360201511336,-0.04534005037783373
8764,combo_low_liquidity_weak_momentum,train,20200117,603900.SH,服饰,20200203,False,True,True,False,1.0,20200204,-0.13976164680390035,-0.18309859154929586,-0.04333694474539551
8765,combo_low_liquidity_weak_momentum,train,20200117,002689.SZ,运输设备,20200203,False,True,True,False,1.0,20200204,-0.16666666666666663,-0.2055555555555556,-0.03888888888888897
8766,combo_low_liquidity_weak_momentum,train,20200117,000659.SZ,广告包装,20200203,False,True,True,False,1.0,20200204,-0.1460674157303371,-0.20599250936329572,-0.059925093632958615
8767,combo_low_liquidity_weak_momentum,train,20200117,002490.SZ,化工机械,20200203,False,True,True,False,1.0,20200204,-0.14933333333333343,-0.20533333333333337,-0.05599999999999994
8768,combo_low_liquidity_weak_momentum,train,20200117,601101.SH,煤炭开采,20200203,False,True,True,False,1.0,20200204,-0.16597510373444002,-0.1908713692946059,-0.024896265560165887
8769,combo_low_liquidity_weak_momentum,train,20200117,601007.SH,酒店餐饮,20200203,False,True,True,False,1.0,20200204,-0.16375545851528384,-0.20414847161572047,-0.04039301310043664
8770,combo_low_liquidity_weak_momentum,train,20200117,600719.SH,供气供热,20200203,False,True,True,False,1.0,20200204,-0.14888888888888885,-0.11555555555555563,0.033333333333333215
8771,combo_low_liquidity_weak_momentum,train,20200117,601991.SH,火力发电,20200203,False,True,True,False,1.0,20200204,-0.11764705882352922,-0.1386554621848739,-0.021008403361344685
8772,combo_low_liquidity_weak_momentum,train,20200117,000861.SZ,UNKNOWN,20200203,False,True,True,False,1.0,20200204,-0.13414634146341464,-0.2032520325203252,-0.06910569105691056
8773,combo_low_liquidity_weak_momentum,train,20200117,600185.SH,旅游服务,20200203,False,True,True,False,1.0,20200204,-0.12970711297071136,-0.15062761506276168,-0.02092050209205032
8774,combo_low_liquidity_weak_momentum,train,20200117,600333.SH,供气供热,20200203,False,True,True,False,1.0,20200204,-0.11605415860735002,-0.15667311411992257,-0.04061895551257255
8775,combo_low_liquidity_weak_momentum,train,20200117,600091.SH,UNKNOWN,20200203,False,True,True,False,2.0,20200205,-0.08695652173913049,-0.11956521739130432,-0.032608695652173836
8776,combo_low_liquidity_weak_momentum,train,20200117,000949.SZ,化纤,20200203,False,True,True,False,1.0,20200204,-0.09065155807365444,-0.07648725212464602,0.014164305949008416
8777,combo_low_liquidity_weak_momentum,train,20200117,600317.SH,UNKNOWN,20200203,False,True,True,False,1.0,20200204,-0.13147410358565725,-0.14342629482071712,-0.011952191235059861
8778,combo_low_liquidity_weak_momentum,train,20200117,300305.SZ,塑料,20200203,False,True,True,False,1.0,20200204,-0.13990267639902687,-0.13503649635036497,0.0048661800486619056
8779,combo_low_liquidity_weak_momentum,train,20200117,600743.SH,区域地产,20200203,False,True,True,False,1.0,20200204,-0.1452282157676349,-0.14107883817427402,0.00414937759336087
8780,combo_low_liquidity_weak_momentum,train,20200120,600725.SH,商贸代理,20200204,False,True,True,False,1.0,20200205,-0.05833333333333346,-0.05833333333333346,0.0
8791,combo_low_liquidity_weak_momentum,train,20200120,600091.SH,UNKNOWN,20200204,False,True,True,False,1.0,20200205,-0.1260273972602739,-0.11232876712328754,0.013698630136986356
9897,combo_low_liquidity_weak_momentum,train,20200415,600243.SH,运输设备,20200422,True,True,True,False,3.0,20200427,-0.07189542483660138,-0.1568627450980392,-0.08496732026143783
9990,combo_low_liquidity_weak_momentum,train,20200422,603389.SH,家居用品,20200429,True,False,True,False,1.0,20200430,-0.10723192019950112,-0.10723192019950112,0.0
9991,combo_low_liquidity_weak_momentum,train,20200422,002319.SZ,染料涂料,20200429,False,True,True,False,1.0,20200430,-0.1723027375201288,-0.20289855072463758,-0.03059581320450877
10008,combo_low_liquidity_weak_momentum,train,20200423,000679.SZ,百货,20200430,True,False,True,False,1.0,20200506,-0.11784511784511786,-0.12457912457912457,-0.006734006734006703
10023,combo_low_liquidity_weak_momentum,train,20200424,600358.SH,广告包装,20200506,True,True,True,False,1.0,20200507,-0.16666666666666663,-0.1233333333333334,0.043333333333333224
10037,combo_low_liquidity_weak_momentum,train,20200424,000780.SZ,UNKNOWN,20200506,True,False,True,False,1.0,20200507,-0.08520179372197301,-0.049327354260089606,0.0358744394618834
10949,combo_low_liquidity_weak_momentum,train,20200706,000982.SZ,UNKNOWN,20200713,False,True,True,False,1.0,20200714,-0.05384615384615388,-0.0692307692307692,-0.01538461538461533
10983,combo_low_liquidity_weak_momentum,train,20200708,000982.SZ,UNKNOWN,20200715,False,True,True,False,2.0,20200717,-0.10156250000000011,-0.10937500000000022,-0.007812500000000111
11002,combo_low_liquidity_weak_momentum,train,20200709,000982.SZ,UNKNOWN,20200716,False,True,True,False,1.0,20200717,-0.1484375,-0.10937500000000022,0.03906249999999978
11063,combo_low_liquidity_weak_momentum,train,20200714,600091.SH,UNKNOWN,20200721,False,True,True,False,1.0,20200722,-0.086720867208672,-0.1192411924119241,-0.0325203252032521
11486,combo_low_liquidity_weak_momentum,train,20200812,300156.SZ,UNKNOWN,20200819,False,True,True,False,1.0,20200820,0.0769230769230771,0.0769230769230771,0.0
11500,combo_low_liquidity_weak_momentum,train,20200813,300090.SZ,UNKNOWN,20200820,False,True,True,False,2.0,20200824,0.08333333333333348,0.0,-0.08333333333333348
11520,combo_low_liquidity_weak_momentum,train,20200814,300156.SZ,UNKNOWN,20200821,False,True,False,True,1.0,20200824,-0.07142857142857151,-0.14285714285714302,-0.07142857142857151
11523,combo_low_liquidity_weak_momentum,train,20200814,300090.SZ,UNKNOWN,20200821,False,True,True,False,1.0,20200824,-0.0769230769230771,-0.0769230769230771,0.0
13060,combo_low_liquidity_weak_momentum,train,20201209,600091.SH,UNKNOWN,20201216,False,True,True,False,2.0,20201218,-0.10550458715596345,-0.14220183486238536,-0.03669724770642191
13079,combo_low_liquidity_weak_momentum,train,20201209,600145.SH,UNKNOWN,20201216,False,True,True,False,2.0,20201218,-0.14379084967320255,-0.15032679738562094,-0.0065359477124183885
13081,combo_low_liquidity_weak_momentum,train,20201210,600091.SH,UNKNOWN,20201217,False,True,True,False,1.0,20201218,-0.1552511415525114,-0.1461187214611872,0.0091324200913242
13091,combo_low_liquidity_weak_momentum,train,20201210,600145.SH,UNKNOWN,20201217,False,True,True,False,1.0,20201218,-0.19480519480519487,-0.1558441558441559,0.038961038961038974
13187,combo_low_liquidity_weak_momentum,train,20201217,603326.SH,家居用品,20201224,False,True,True,False,1.0,20201225,-0.18761220825852765,-0.19928186714542195,-0.011669658886894307
13320,combo_low_liquidity_weak_momentum,train,20201228,600091.SH,UNKNOWN,20210105,False,True,True,False,1.0,20210106,0.00588235294117645,-0.04117647058823537,-0.04705882352941182
13344,combo_low_liquidity_weak_momentum,train,20201229,600145.SH,UNKNOWN,20210106,False,True,True,False,2.0,20210108,-0.11538461538461553,-0.12306819043591966,-0.007683575051304126
13367,combo_low_liquidity_weak_momentum,train,20201230,600091.SH,UNKNOWN,20210107,False,True,True,False,1.0,20210108,-0.1437461665679457,-0.1658430396887729,-0.0220968731208272
13378,combo_low_liquidity_weak_momentum,train,20201230,600145.SH,UNKNOWN,20210107,False,True,True,False,1.0,20210108,-0.155030345333672,-0.11627026943154695,0.038760075902125046
13402,combo_low_liquidity_weak_momentum,train,20210104,600145.SH,UNKNOWN,20210111,False,True,True,False,1.0,20210112,-0.14284860719300407,-0.1190388462816987,0.023809760911305378
13544,combo_low_liquidity_weak_momentum,train,20210113,600145.SH,UNKNOWN,20210120,False,True,True,False,1.0,20210121,0.02777777777777768,0.0,-0.02777777777777768
13599,combo_low_liquidity_weak_momentum,train,20210115,603499.SH,广告包装,20210122,False,True,True,False,3.0,20210127,0.21739130434782616,-0.024456521739130488,-0.24184782608695665
13660,combo_low_liquidity_weak_momentum,train,20210121,600145.SH,UNKNOWN,20210128,False,True,True,False,1.0,20210129,-0.17592592592592604,-0.13888888888888895,0.03703703703703709
13712,combo_low_liquidity_weak_momentum,train,20210125,000711.SZ,环境保护,20210201,False,True,True,False,1.0,20210202,-0.13364055299539157,-0.13824884792626724,-0.004608294930875667
14201,combo_low_liquidity_weak_momentum,train,20210308,002058.SZ,电气设备,20210315,False,True,True,False,1.0,20210316,-0.12672413793103443,-0.168103448275862,-0.04137931034482756
14823,combo_low_liquidity_weak_momentum,train,20210421,600301.SH,小金属,20210428,True,False,True,False,1.0,20210429,0.019448946515397303,0.014586709886547977,-0.004862236628849326
14861,combo_low_liquidity_weak_momentum,train,20210423,600265.SH,林业,20210430,True,False,True,False,1.0,20210506,-0.001948051948052032,-0.006493506493506329,-0.004545454545454297
18495,combo_low_liquidity_weak_momentum,train,20220119,603988.SH,电气设备,20220126,False,True,True,False,2.0,20220128,-0.17339510258107216,-0.28524156187954985,-0.1118464592984777
18559,combo_low_liquidity_weak_momentum,train,20220124,603038.SH,家居用品,20220207,False,True,True,False,1.0,20220208,-0.17584223500410845,-0.14133114215283482,0.03451109285127363
19618,combo_low_liquidity_weak_momentum,train,20220418,002346.SZ,电气设备,20220425,False,True,True,False,1.0,20220426,-0.15776699029126207,-0.17071197411003225,-0.012944983818770184
20623,combo_low_liquidity_weak_momentum,train,20220704,600896.SH,UNKNOWN,20220711,False,True,True,False,1.0,20220712,0.05208333333333326,0.0625,0.01041666666666674
24545,combo_low_liquidity_weak_momentum,validation,20230421,600530.SH,医疗保健,20230428,False,True,False,False,,,-0.18892508143322473,,
28334,combo_low_liquidity_weak_momentum,validation,20240129,603327.SH,元器件,20240205,False,True,True,False,1.0,20240206,-0.22787193973634645,-0.1996233521657249,0.02824858757062154
29872,combo_low_liquidity_weak_momentum,validation,20240530,600624.SH,化学制药,20240606,False,True,True,False,1.0,20240607,-0.20799999999999985,-0.17066666666666663,0.03733333333333322
30093,combo_low_liquidity_weak_momentum,validation,20240617,603255.SH,化工原料,20240624,False,True,True,False,1.0,20240625,-0.14090909090909098,-0.14719372443923362,-0.006284633530142636
31492,combo_low_liquidity_weak_momentum,validation,20240925,603535.SH,仓储物流,20241009,False,True,True,False,1.0,20241010,0.08977272727272734,0.11022727272727262,0.02045454545454528
31499,combo_low_liquidity_weak_momentum,validation,20240925,603819.SH,电气设备,20241009,False,True,True,False,1.0,20241010,0.09257003654080398,0.07064555420219243,-0.02192448233861155
32077,combo_low_liquidity_weak_momentum,validation,20241112,002016.SZ,区域地产,20241119,False,True,True,False,1.0,20241120,0.1949860724233985,0.1727019498607243,-0.022284122562674202
33881,combo_low_liquidity_weak_momentum,research_holdout,20250328,605086.SH,矿物制品,20250407,False,True,True,False,1.0,20250408,-0.07377351530800436,-0.15160457395794913,-0.07783105864994477
33882,combo_low_liquidity_weak_momentum,research_holdout,20250328,600743.SH,区域地产,20250407,False,True,True,False,1.0,20250408,-0.09659090909090895,-0.09090909090909083,0.005681818181818121
33885,combo_low_liquidity_weak_momentum,research_holdout,20250328,603838.SH,家居用品,20250407,False,True,True,False,1.0,20250408,-0.09638554216867468,-0.1305220883534136,-0.034136546184738936
33893,combo_low_liquidity_weak_momentum,research_holdout,20250328,600463.SH,园区开发,20250407,False,True,True,False,1.0,20250408,-0.07488986784140972,-0.1090308370044053,-0.03414096916299558
33895,combo_low_liquidity_weak_momentum,research_holdout,20250328,600119.SH,仓储物流,20250407,False,True,True,False,1.0,20250408,-0.07977991746905078,-0.07565337001375516,0.004126547455295615
33897,combo_low_liquidity_weak_momentum,research_holdout,20250328,002374.SZ,广告包装,20250407,False,True,True,False,1.0,20250408,-0.09960159362549803,-0.13545816733067717,-0.03585657370517914
33898,combo_low_liquidity_weak_momentum,research_holdout,20250328,003016.SZ,服饰,20250407,False,True,True,False,1.0,20250408,-0.08873239436619706,-0.13802816901408443,-0.04929577464788737
33899,combo_low_liquidity_weak_momentum,research_holdout,20250328,605089.SH,食品,20250407,False,True,True,False,1.0,20250408,-0.08453085376162295,-0.029163144547760034,0.055367709213862915
34254,combo_low_liquidity_weak_momentum,research_holdout,20250424,688184.SH,电气设备,20250506,True,True,True,False,1.0,20250507,-0.19746376811594202,-0.2001811594202898,-0.0027173913043477826
39062,combo_low_liquidity_weak_momentum,research_holdout,20260423,920023.BJ,食品,20260430,True,False,True,False,1.0,20260506,-0.14239482200647258,-0.18770226537216828,-0.0453074433656957
39219,combo_low_liquidity_weak_momentum,research_holdout,20260507,603216.SH,家居用品,20260514,False,True,True,False,1.0,20260515,-0.026725304465493926,-0.05446549391069011,-0.027740189445196184
39458,low_stock_ret_60d,train,20180412,600397.SH,专用机械,20180419,True,False,True,False,1.0,20180420,-0.030303030303030387,-0.022727272727272818,0.007575757575757569
39549,low_stock_ret_60d,train,20180419,600289.SH,软件服务,20180426,True,False,True,False,1.0,20180427,-0.02352941176470591,0.026470588235294246,0.050000000000000155
39598,low_stock_ret_60d,train,20180423,000707.SZ,化工原料,20180502,True,True,True,False,1.0,20180503,-0.12857142857142867,-0.16000000000000003,-0.03142857142857136
39600,low_stock_ret_60d,train,20180424,600074.SH,UNKNOWN,20180503,True,False,True,False,1.0,20180504,-0.038961038961038974,-0.05844155844155852,-0.019480519480519543
39818,low_stock_ret_60d,train,20180510,603088.SH,机床制造,20180517,False,True,True,False,1.0,20180518,-0.1295888399412628,-0.1596916299559471,-0.0301027900146843
39982,low_stock_ret_60d,train,20180523,300069.SZ,电气设备,20180530,False,True,True,False,1.0,20180531,-0.13536585365853637,-0.10975609756097549,0.025609756097560887
39987,low_stock_ret_60d,train,20180523,002112.SZ,电气设备,20180530,False,True,True,False,1.0,20180531,-0.158351409978308,-0.148590021691974,0.009761388286333994
39988,low_stock_ret_60d,train,20180523,002321.SZ,农业综合,20180530,False,True,True,False,1.0,20180531,-0.10447761194029859,-0.1601085481682496,-0.05563093622795101
39998,low_stock_ret_60d,train,20180523,603988.SH,电气设备,20180530,False,True,True,False,1.0,20180531,-0.16514227642276424,-0.16158536585365846,0.0035569105691057867
40039,low_stock_ret_60d,train,20180525,002691.SZ,专用机械,20180601,False,True,True,False,1.0,20180604,0.22185430463576172,0.22185430463576172,0.0
40231,low_stock_ret_60d,train,20180608,300064.SZ,UNKNOWN,20180615,False,True,True,False,3.0,20180621,-0.11538461538461531,-0.2898351648351649,-0.1744505494505496
40240,low_stock_ret_60d,train,20180611,002509.SZ,UNKNOWN,20180619,False,True,True,False,1.0,20180620,-0.15315315315315325,-0.16816816816816815,-0.015015015015014899
40241,low_stock_ret_60d,train,20180611,000533.SZ,电气设备,20180619,False,True,True,False,1.0,20180620,-0.11910669975186117,-0.12406947890818876,-0.00496277915632759
40242,low_stock_ret_60d,train,20180611,300156.SZ,UNKNOWN,20180619,False,True,True,False,1.0,20180620,-0.120051085568327,-0.11749680715197952,0.0025542784163474774
40243,low_stock_ret_60d,train,20180611,002694.SZ,塑料,20180619,False,True,True,False,1.0,20180620,-0.17750439367311077,-0.1827768014059754,-0.005272407732864637
40245,low_stock_ret_60d,train,20180611,600715.SH,影视音像,20180619,False,True,True,False,1.0,20180620,-0.15444015444015435,-0.16731016731016723,-0.012870012870012881
40249,low_stock_ret_60d,train,20180611,002676.SZ,家用电器,20180619,False,True,True,False,1.0,20180620,-0.1763085399449036,-0.1763085399449036,0.0
40250,low_stock_ret_60d,train,20180611,600651.SH,电器仪表,20180619,False,True,True,False,1.0,20180620,-0.11428571428571432,-0.1428571428571429,-0.02857142857142858
40251,low_stock_ret_60d,train,20180611,300064.SZ,UNKNOWN,20180619,False,True,True,False,2.0,20180621,-0.18881118881118897,-0.27692307692307705,-0.08811188811188808
40256,low_stock_ret_60d,train,20180611,002742.SZ,水泥,20180619,False,True,True,False,2.0,20180621,-0.1976562500000001,-0.27890625,-0.08124999999999993
40257,low_stock_ret_60d,train,20180611,002606.SZ,电气设备,20180619,False,True,True,False,1.0,20180620,-0.16476020742346187,-0.16476020742346187,0.0
40258,low_stock_ret_60d,train,20180611,603269.SH,机械基件,20180619,False,True,True,False,1.0,20180620,-0.16409090909090907,-0.1477272727272727,0.016363636363636358
40259,low_stock_ret_60d,train,20180611,002175.SZ,电器仪表,20180619,False,True,True,False,1.0,20180620,-0.16859122401847582,-0.17551963048498853,-0.006928406466512715
40267,low_stock_ret_60d,train,20180612,300064.SZ,UNKNOWN,20180620,False,True,True,False,1.0,20180621,-0.27800829875518684,-0.28492392807745515,-0.006915629322268302
40272,low_stock_ret_60d,train,20180612,002742.SZ,水泥,20180620,False,True,True,False,1.0,20180621,-0.27699530516431925,-0.2777777777777778,-0.0007824726134585402
40286,low_stock_ret_60d,train,20180613,300156.SZ,UNKNOWN,20180621,False,True,True,False,1.0,20180622,-0.22443890274314204,-0.21446384039900246,0.009975062344139585
40639,low_stock_ret_60d,train,20180709,300310.SZ,通信设备,20180716,False,True,True,False,1.0,20180717,-0.05524861878453036,-0.05156537753222823,0.0036832412523021274
40684,low_stock_ret_60d,train,20180712,300069.SZ,电气设备,20180719,False,True,True,False,1.0,20180720,-0.12013256006628015,-0.12178956089478044,-0.001657000828500288
40820,low_stock_ret_60d,train,20180723,300028.SZ,UNKNOWN,20180730,False,True,True,False,2.0,20180801,0.1904761904761907,0.07142857142857162,-0.11904761904761907
40840,low_stock_ret_60d,train,20180724,300028.SZ,UNKNOWN,20180731,False,True,True,False,1.0,20180801,0.07142857142857162,0.07142857142857162,0.0
40881,low_stock_ret_60d,train,20180726,002451.SZ,电气设备,20180802,False,True,True,False,1.0,20180803,-0.22798434442270066,-0.2651663405088063,-0.03718199608610562
40937,low_stock_ret_60d,train,20180730,600856.SH,UNKNOWN,20180806,False,True,True,False,1.0,20180807,-0.12924071082390953,-0.0969305331179321,0.03231017770597744
40964,low_stock_ret_60d,train,20180801,600682.SH,生物制药,20180808,False,True,True,False,1.0,20180809,-0.18909592822636312,-0.19530710835058662,-0.006211180124223503
41025,low_stock_ret_60d,train,20180806,002622.SZ,医疗保健,20180813,False,True,True,False,1.0,20180814,-0.04941860465116288,-0.07267441860465129,-0.023255813953488413
41314,low_stock_ret_60d,train,20180824,600856.SH,UNKNOWN,20180831,False,True,True,False,1.0,20180903,-0.09498405253921904,-0.10578376551607804,-0.010799712976859
41687,low_stock_ret_60d,train,20180920,600687.SH,UNKNOWN,20180928,False,True,True,False,1.0,20181008,-0.1211401425178148,-0.03562945368171044,0.08551068883610435
41710,low_stock_ret_60d,train,20180921,000673.SZ,UNKNOWN,20181008,False,True,True,False,1.0,20181009,-0.07080924855491333,-0.08381502890173409,-0.013005780346820761
41761,low_stock_ret_60d,train,20180927,600165.SH,化工原料,20181011,False,True,True,False,1.0,20181012,-0.12142857142857144,-0.13809523809523816,-0.01666666666666672
41762,low_stock_ret_60d,train,20180927,600146.SH,UNKNOWN,20181011,False,True,True,False,1.0,20181012,-0.18484848484848493,-0.24242424242424243,-0.0575757575757575
41763,low_stock_ret_60d,train,20180927,000793.SZ,出版业,20181011,False,True,True,False,1.0,20181012,-0.1769662921348314,-0.2247191011235956,-0.04775280898876422
41764,low_stock_ret_60d,train,20180927,002359.SZ,UNKNOWN,20181011,False,True,True,False,1.0,20181012,-0.18774703557312233,-0.23814229249011853,-0.0503952569169962
41767,low_stock_ret_60d,train,20180927,000673.SZ,UNKNOWN,20181011,False,True,True,False,1.0,20181012,-0.2316384180790959,-0.28672316384180785,-0.05508474576271194
41768,low_stock_ret_60d,train,20180927,300266.SZ,环境保护,20181011,False,True,True,False,1.0,20181012,-0.15121951219512186,-0.19024390243902434,-0.039024390243902474
41769,low_stock_ret_60d,train,20180927,600290.SH,UNKNOWN,20181011,False,True,True,False,1.0,20181012,-0.15560640732265452,-0.18764302059496574,-0.03203661327231122
41770,low_stock_ret_60d,train,20180927,300238.SZ,医疗保健,20181011,False,True,True,False,1.0,20181012,-0.13296903460837906,-0.15573770491803285,-0.022768670309653793
41771,low_stock_ret_60d,train,20180927,002445.SZ,钢加工,20181011,False,True,True,False,1.0,20181012,-0.16871165644171782,-0.20858895705521463,-0.03987730061349681
41772,low_stock_ret_60d,train,20180927,002310.SZ,新型电力,20181011,False,True,True,False,1.0,20181012,-0.109467455621302,-0.19526627218934922,-0.08579881656804722
41773,low_stock_ret_60d,train,20180927,600280.SH,百货,20181011,False,True,True,False,1.0,20181012,-0.17960088691796006,-0.22394678492239473,-0.04434589800443467
41774,low_stock_ret_60d,train,20180927,600203.SH,元器件,20181011,False,True,True,False,1.0,20181012,-0.1420118343195268,-0.17357001972386588,-0.03155818540433908
41775,low_stock_ret_60d,train,20180927,002664.SZ,汽车配件,20181011,False,True,True,False,1.0,20181012,-0.14628482972136225,-0.1524767801857585,-0.006191950464396245
41776,low_stock_ret_60d,train,20180927,002437.SZ,化学制药,20181011,False,True,True,False,1.0,20181012,-0.17507418397626118,-0.17804154302670638,-0.0029673590504452063
41777,low_stock_ret_60d,train,20180927,300090.SZ,UNKNOWN,20181011,False,True,True,False,1.0,20181012,-0.16507936507936505,-0.20952380952380933,-0.04444444444444429
41778,low_stock_ret_60d,train,20180927,300578.SZ,通信设备,20181011,False,True,True,False,1.0,20181012,-0.1324590163934426,-0.04590163934426239,0.0865573770491802
41779,low_stock_ret_60d,train,20180927,002569.SZ,服饰,20181011,False,True,True,False,1.0,20181012,-0.13932806324110658,-0.1768774703557312,-0.03754940711462462
41860,low_stock_ret_60d,train,20181011,002143.SZ,UNKNOWN,20181018,False,True,True,False,1.0,20181019,-0.08766233766233766,-0.10389610389610393,-0.016233766233766267
41861,low_stock_ret_60d,train,20181011,000576.SZ,电气设备,20181018,False,True,True,False,1.0,20181019,-0.1305732484076434,-0.18949044585987262,-0.05891719745222923
41864,low_stock_ret_60d,train,20181011,002477.SZ,UNKNOWN,20181018,False,True,True,False,1.0,20181019,-0.14689265536723162,-0.16384180790960445,-0.016949152542372836
41972,low_stock_ret_60d,train,20181018,002699.SZ,UNKNOWN,20181025,False,True,True,False,1.0,20181026,-0.13808801213960553,-0.13808801213960553,0.0
