trade_date,scenario_id,daily_return,gate_active,selected_trade_count,group_id,strategy_id,regime_id
20260323,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260324,10bp_one_way_slippage,0.014413784475027969,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260325,10bp_one_way_slippage,-0.0015379772188119367,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260326,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260327,10bp_one_way_slippage,-0.012036589442290968,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260330,10bp_one_way_slippage,0.008603082802272632,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260331,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260401,10bp_one_way_slippage,-0.005900293656292577,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260402,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260403,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260407,10bp_one_way_slippage,0.03030295219418422,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260408,10bp_one_way_slippage,-0.01976326226269167,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260409,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260410,10bp_one_way_slippage,-0.00010219971137853667,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260413,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260414,10bp_one_way_slippage,0.008999291080362537,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260415,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260416,10bp_one_way_slippage,-0.011256988605995943,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260417,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260420,10bp_one_way_slippage,-0.0017268146177158439,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260421,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260422,10bp_one_way_slippage,0.0018713241877453047,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260423,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260424,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260427,10bp_one_way_slippage,-0.006920498267837349,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260428,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260429,10bp_one_way_slippage,0.007447733616913477,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260430,10bp_one_way_slippage,0.012684175603371251,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260506,10bp_one_way_slippage,-0.004090883983588667,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260507,10bp_one_way_slippage,0.008461212372855275,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260508,10bp_one_way_slippage,-0.00045431785386327304,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260511,10bp_one_way_slippage,-0.011670066774590971,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260512,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260513,10bp_one_way_slippage,0.022922848479955592,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260514,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260515,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260518,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260519,10bp_one_way_slippage,-0.012794306123819665,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260520,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260224,10bp_slippage_plus_impact,0.007168088415781359,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260225,10bp_slippage_plus_impact,0.002440987942957884,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260226,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260227,10bp_slippage_plus_impact,-0.022598285497357973,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260302,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260303,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260304,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260305,10bp_slippage_plus_impact,0.01612518489711281,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260306,10bp_slippage_plus_impact,-0.03496015667654036,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260309,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260310,10bp_slippage_plus_impact,-0.005107221664403893,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260311,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260312,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260313,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260316,10bp_slippage_plus_impact,-0.0003565388924738788,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260317,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260318,10bp_slippage_plus_impact,-0.017900975826036468,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260319,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260320,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260323,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260324,10bp_slippage_plus_impact,0.014142004278276544,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260325,10bp_slippage_plus_impact,-0.0017608970059303064,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260326,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260327,10bp_slippage_plus_impact,-0.012277949329020276,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260330,10bp_slippage_plus_impact,0.008452251948655166,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260331,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260401,10bp_slippage_plus_impact,-0.006094151014782634,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260402,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260403,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260407,10bp_slippage_plus_impact,0.030104859907573923,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260408,10bp_slippage_plus_impact,-0.01991468724008546,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260409,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260410,10bp_slippage_plus_impact,-0.0002468331889450504,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260413,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260414,10bp_slippage_plus_impact,0.008726565061583747,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260415,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260416,10bp_slippage_plus_impact,-0.011508850479660881,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260417,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260420,10bp_slippage_plus_impact,-0.0018782353222509985,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260421,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260422,10bp_slippage_plus_impact,0.0017144863053122571,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260423,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260424,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260427,10bp_slippage_plus_impact,-0.0071296615140832185,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260428,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260429,10bp_slippage_plus_impact,0.007241410507147372,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260430,10bp_slippage_plus_impact,0.012437747568335855,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260506,10bp_slippage_plus_impact,-0.004364315946270259,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260507,10bp_slippage_plus_impact,0.008226625330486625,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260508,10bp_slippage_plus_impact,-0.0005320285721479689,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260511,10bp_slippage_plus_impact,-0.011799873566043229,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260512,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260513,10bp_slippage_plus_impact,0.022817280446094757,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260514,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260515,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260518,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260519,10bp_slippage_plus_impact,-0.012885403433183128,True,10,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260520,10bp_slippage_plus_impact,0.0,False,0,S0_v7_original_top10__C2_market_up,S0_v7_original_top10,C2_market_up
20260224,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260225,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260226,5bp_one_way_slippage,0.0016078681650350869,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260227,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260302,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260303,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260304,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260305,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260306,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260309,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260310,5bp_one_way_slippage,-0.003913601327750138,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260311,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260312,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260313,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260316,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260317,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260318,5bp_one_way_slippage,-0.01667397076504955,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260319,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260320,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260323,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260324,5bp_one_way_slippage,0.015428961165166432,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260325,5bp_one_way_slippage,-0.0005387642871377829,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260326,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260327,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260330,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260331,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260401,5bp_one_way_slippage,-0.00490544632180383,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260402,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260403,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260407,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260408,5bp_one_way_slippage,-0.018782288322670482,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260409,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260410,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260413,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260414,5bp_one_way_slippage,0.010009049205052323,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260415,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260416,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260417,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260420,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260421,5bp_one_way_slippage,-0.004018488048694435,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260422,5bp_one_way_slippage,0.0028739489848441215,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260423,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260424,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260427,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260428,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260429,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260430,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260506,5bp_one_way_slippage,-0.0030942258786325837,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260507,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260508,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260511,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260512,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260513,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260514,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260515,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260518,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260519,5bp_one_way_slippage,-0.011806357986547833,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260520,5bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260224,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260225,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260226,10bp_one_way_slippage,0.0006065091342136286,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260227,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260302,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260303,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260304,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260305,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260306,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260309,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260310,10bp_one_way_slippage,-0.004909440260821074,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260311,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260312,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260313,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260316,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260317,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260318,10bp_one_way_slippage,-0.017657052498842384,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260319,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260320,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260323,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260324,10bp_one_way_slippage,0.014413784475027969,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260325,10bp_one_way_slippage,-0.0015379772188119367,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260326,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260327,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260330,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260331,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260401,10bp_one_way_slippage,-0.005900293656292577,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260402,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260403,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260407,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260408,10bp_one_way_slippage,-0.01976326226269167,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260409,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260410,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260413,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260414,10bp_one_way_slippage,0.008999291080362537,True,10,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260415,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260416,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260417,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
20260420,10bp_one_way_slippage,0.0,False,0,S0_v7_original_top10__C3_tail_breadth_Q5_high,S0_v7_original_top10,C3_tail_breadth_Q5_high
