scenario_id,cost_case,capital,participation_cap,slippage_bp,include_commission_tax,include_impact,partial_fill,zero_fill,enforce_limit_suspend,cumulative_return,avg_daily_return,trade_win_rate,daily_win_rate,max_drawdown,profit_factor,auc,total_trades,trading_days,avg_daily_trades,avg_fill_ratio,partial_fill_count,zero_fill_count,max_profit_day,max_profit_day_return,max_loss_day,max_loss_day_return,cum_return_drop_top1_profit_day,cum_return_drop_top3_profit_days,cum_return_drop_top5_profit_days,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,drawdown_start,drawdown_end,drawdown_days,group_id,group_type,single_ticket_participation_median,single_ticket_participation_p90,single_ticket_participation_p99,min_filled_notional_return,strategy_id,strategy_name,regime_id,regime_side,regime_field,regime_value,regime_description,gate_day_count,no_trade_days,active_trade_days,zero_holding_gate_days,avg_daily_holdings,avg_daily_holdings_all_legacy_days
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.17191789663863122,0.007047522973471123,0.5555555555555556,0.7391304347826086,-0.031034045460797577,2.131165137713976,0.45532039976484423,117,23,5.086956521739131,1.0,0,0,20260407,0.03363667943106527,20260320,-0.027100538752397096,0.13378125985590872,0.07259770258362286,0.020365531708410156,117,0,0,0,0,20260331,20260403,3,S1_U2_filter_only_no_refill__R1_tail_down,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R1_tail_down,positive_diagnostic,tail_direction,tail_down,market_tail_ret_median < 0,23,35,23,0,5.086956521739131,2.0172413793103448
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.14526476577101755,0.006040725639257563,0.5555555555555556,0.6956521739130435,-0.03297052742960638,1.9244161083543572,0.45532039976484423,117,23,5.086956521739131,1.0,0,0,20260407,0.03260329954614802,20260320,-0.028073196508557052,0.10910430585916897,0.051353553650835826,0.0021587245703034164,117,0,0,0,0,20260331,20260403,3,S1_U2_filter_only_no_refill__R1_tail_down,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R1_tail_down,positive_diagnostic,tail_direction,tail_down,market_tail_ret_median < 0,23,35,23,0,5.086956521739131,2.0172413793103448
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.14097868624610155,0.0058765432652645635,0.5555555555555556,0.6956521739130435,-0.033218485752857796,1.8958963486154319,0.45532039976484423,117,23,5.086956521739131,1.0,0,0,20260407,0.032413570216882126,20260320,-0.028233036201437633,0.10515661471440407,0.048032054034154115,-0.0006303478503693061,117,0,0,0,0,20260331,20260403,3,S1_U2_filter_only_no_refill__R1_tail_down,R0_market_regime_gate,0.0033419622799401387,0.011961479633774521,0.030029842911679015,-0.073378862732145,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R1_tail_down,positive_diagnostic,tail_direction,tail_down,market_tail_ret_median < 0,23,35,23,0,5.086956521739131,2.0172413793103448
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.049383836975209094,0.0017950545889667494,0.4585987261146497,0.5517241379310345,-0.05335213215636503,1.327403242870645,0.5507246376811594,157,29,5.413793103448276,1.0,0,0,20260309,0.029850360661961672,20260512,-0.038352691823991036,0.01896729569594169,-0.03172511373698017,-0.0679853077754572,157,0,0,0,0,20260417,20260518,9,S1_U2_filter_only_no_refill__R2_market_down,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R2_market_down,positive_diagnostic,market_direction,market_down,market_ret_median_1450 < 0,29,29,29,0,5.413793103448276,2.706896551724138
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.01938129755142337,0.0007935084182255368,0.4585987261146497,0.5517241379310345,-0.06089699356849332,1.206178331936415,0.5507246376811594,157,29,5.413793103448276,1.0,0,0,20260309,0.02882076615514843,20260512,-0.039314100222540616,-0.009175037007662201,-0.056581974564398285,-0.09009287012381273,157,0,0,0,0,20260417,20260518,9,S1_U2_filter_only_no_refill__R2_market_down,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R2_market_down,positive_diagnostic,market_direction,market_down,market_ret_median_1450 < 0,29,29,29,0,5.413793103448276,2.706896551724138
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.0150763218819705,0.0006473101995158753,0.4585987261146497,0.5517241379310345,-0.06182410766163993,1.1915709468772537,0.5507246376811594,157,29,5.413793103448276,1.0,0,0,20260309,0.028669755864734674,20260512,-0.039387509810122456,-0.013214575334079548,-0.06002714136924958,-0.09315872318007123,157,0,0,0,0,20260417,20260518,9,S1_U2_filter_only_no_refill__R2_market_down,R0_market_regime_gate,0.0017123745086341348,0.009099381847126725,0.03371192420454285,-0.073378862732145,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R2_market_down,positive_diagnostic,market_direction,market_down,market_ret_median_1450 < 0,29,29,29,0,5.413793103448276,2.706896551724138
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.05561198503496523,0.0019727443333244538,0.45454545454545453,0.5862068965517241,-0.056690928181766354,1.2988454547608974,0.46520310633213857,165,29,5.689655172413793,1.0,0,0,20260407,0.03363667943106527,20260402,-0.02592106527785054,0.021260183622736184,-0.02953400623552105,-0.06579899403695422,165,0,0,0,0,20260310,20260327,9,S1_U2_filter_only_no_refill__R3_low_tail_vol,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R3_low_tail_vol,positive_diagnostic,tail_vol_regime,low_tail_vol,market_tail_vol_proxy below validation median,29,29,29,0,5.689655172413793,2.8448275862068964
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.025431378967577523,0.0009710205169837509,0.45454545454545453,0.4827586206896552,-0.067819391878012,1.1734540385899868,0.46520310633213857,165,29,5.689655172413793,1.0,0,0,20260407,0.03260329954614802,20260402,-0.026894902214459254,-0.006945475171077908,-0.05444711560867188,-0.08795841615500077,165,0,0,0,0,20260226,20260403,14,S1_U2_filter_only_no_refill__R3_low_tail_vol,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R3_low_tail_vol,positive_diagnostic,tail_vol_regime,low_tail_vol,market_tail_vol_proxy below validation median,29,29,29,0,5.689655172413793,2.8448275862068964
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.020283552141551642,0.000797349661118325,0.45454545454545453,0.4827586206896552,-0.07009695260570892,1.1544808490833616,0.46520310633213857,165,29,5.689655172413793,1.0,0,0,20260407,0.032413570216882126,20260402,-0.027004263910243465,-0.011749185041012744,-0.058588272770255245,-0.09165342296067513,165,0,0,0,0,20260226,20260403,14,S1_U2_filter_only_no_refill__R3_low_tail_vol,R0_market_regime_gate,0.0035326247655995202,0.01564318868645704,0.047758903108378735,-0.073378862732145,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R3_low_tail_vol,positive_diagnostic,tail_vol_regime,low_tail_vol,market_tail_vol_proxy below validation median,29,29,29,0,5.689655172413793,2.8448275862068964
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.13528450470577935,0.01169284385657916,0.6164383561643836,0.8181818181818182,-0.009938251485637095,2.788665241752462,0.5023255813953489,73,11,6.636363636363637,1.0,0,0,20260407,0.03363667943106527,20260302,-0.009938251485637083,0.09833999440757357,0.04021923639709368,0.008703627664446545,73,0,0,0,0,20260224,20260302,2,S1_U2_filter_only_no_refill__R4_tail_breadth_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.033082383176962105,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R4_tail_breadth_Q2,positive_diagnostic,market_tail_breadth_positive_qbucket,Q2,market_tail_breadth_positive second quintile,11,47,11,0,6.636363636363637,1.2586206896551724
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.12286170049630041,0.010681402355556221,0.6164383561643836,0.7272727272727273,-0.010928067265301489,2.542411617584552,0.5023255813953489,73,11,6.636363636363637,1.0,0,0,20260407,0.03260329954614802,20260302,-0.010928067265301464,0.08740859242830501,0.031928603477036965,0.0026680123930660216,73,0,0,0,0,20260224,20260302,2,S1_U2_filter_only_no_refill__R4_tail_breadth_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.03404906057481427,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R4_tail_breadth_Q2,positive_diagnostic,market_tail_breadth_positive_qbucket,Q2,market_tail_breadth_positive second quintile,11,47,11,0,6.636363636363637,1.2586206896551724
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.12109703519487303,0.010536707722581699,0.6164383561643836,0.7272727272727273,-0.010970736497406097,2.5146321174515576,0.5023255813953489,73,11,6.636363636363637,1.0,0,0,20260407,0.032413570216882126,20260302,-0.010970736497406097,0.08589916631894012,0.03085894035775616,0.0018625773363492026,73,0,0,0,0,20260224,20260302,2,S1_U2_filter_only_no_refill__R4_tail_breadth_Q2,R0_market_regime_gate,0.0018610582312093137,0.009229660266011786,0.030991396069283958,-0.034085583307691736,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R4_tail_breadth_Q2,positive_diagnostic,market_tail_breadth_positive_qbucket,Q2,market_tail_breadth_positive second quintile,11,47,11,0,6.636363636363637,1.2586206896551724
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.08074249677672829,0.007221035790772054,0.5714285714285714,0.7272727272727273,-0.03328533047565019,2.1395430944608296,0.4589603283173735,77,11,7.0,1.0,0,0,20260407,0.03363667943106527,20260402,-0.02592106527785054,0.04557289643745155,-0.001750231660313184,-0.026287641237469517,77,0,0,0,0,20260309,20260402,3,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R5_tail_ret_median_Q2,positive_diagnostic,market_tail_ret_median_qbucket,Q2,market_tail_ret_median second quintile,11,47,11,0,7.0,1.3275862068965518
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.06891651625583695,0.006214064986848347,0.5714285714285714,0.6363636363636364,-0.035217313243204984,1.954040770465036,0.4589603283173735,77,11,7.0,1.0,0,0,20260407,0.03260329954614802,20260402,-0.026894902214459254,0.035166667320982725,-0.009706364466029682,-0.032113884963871464,77,0,0,0,0,20260309,20260402,3,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R5_tail_ret_median_Q2,positive_diagnostic,market_tail_ret_median_qbucket,Q2,market_tail_ret_median second quintile,11,47,11,0,7.0,1.3275862068965518
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.06729332694128276,0.0060748800876216655,0.5714285714285714,0.6363636363636364,-0.035569954732311615,1.9331165013935527,0.4589603283173735,77,11,7.0,1.0,0,0,20260407,0.032413570216882126,20260402,-0.027004263910243465,0.033784674795656944,-0.010762957797320505,-0.03294263779957274,77,0,0,0,0,20260309,20260402,3,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,R0_market_regime_gate,0.001789220684552456,0.009041277943274946,0.027278810923556142,-0.073378862732145,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R5_tail_ret_median_Q2,positive_diagnostic,market_tail_ret_median_qbucket,Q2,market_tail_ret_median second quintile,11,47,11,0,7.0,1.3275862068965518
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.13600726934089802,0.010864061063471491,0.5263157894736842,0.5833333333333334,-0.030930469499928837,1.857096488400707,0.5763546798029556,57,12,4.75,1.0,0,0,20260414,0.04790525403756751,20260327,-0.015841431325242628,0.08407440936465793,0.021816459145469258,-0.022844803779029976,57,0,0,0,0,20260324,20260327,4,S1_U2_filter_only_no_refill__R6_market_dispersion_Q1_low,R0_market_regime_gate,0.0,0.0,0.0,-0.049346639183908025,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R6_market_dispersion_Q1_low,positive_diagnostic,market_dispersion_proxy_qbucket,Q1_low,market_dispersion_proxy lowest quintile,12,46,12,0,4.75,0.9827586206896551
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.12245325889167025,0.009853448139340608,0.5263157894736842,0.5833333333333334,-0.03383405103476422,1.6768557845187633,0.5763546798029556,57,12,4.75,1.0,0,0,20260414,0.04685760912289849,20260327,-0.01682534539164095,0.07221196952669517,0.012659077211364167,-0.029662714892398023,57,0,0,0,0,20260324,20260327,4,S1_U2_filter_only_no_refill__R6_market_dispersion_Q1_low,R0_market_regime_gate,0.0,0.0,0.0,-0.0502970563664108,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R6_market_dispersion_Q1_low,positive_diagnostic,market_dispersion_proxy_qbucket,Q1_low,market_dispersion_proxy lowest quintile,12,46,12,0,4.75,0.9827586206896551
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.11977558642282515,0.009652307076944937,0.5263157894736842,0.5833333333333334,-0.03455745558202716,1.6475418438432123,0.5763546798029556,57,12,4.75,1.0,0,0,20260414,0.046568041140218064,20260327,-0.01707153891710362,0.06995010587448158,0.010965956388983011,-0.030907417319589015,57,0,0,0,0,20260324,20260327,4,S1_U2_filter_only_no_refill__R6_market_dispersion_Q1_low,R0_market_regime_gate,0.004536759774662901,0.019217377083484893,0.026692789743001325,-0.05037675484981452,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",R6_market_dispersion_Q1_low,positive_diagnostic,market_dispersion_proxy_qbucket,Q1_low,market_dispersion_proxy lowest quintile,12,46,12,0,4.75,0.9827586206896551
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,-0.030021370813774317,-0.0007122182556486186,0.3737864077669903,0.4857142857142857,-0.07009513394396205,0.8063032491943564,0.5278814262023217,206,35,5.885714285714286,1.0,0,0,20260414,0.04790525403756751,20260512,-0.038352691823991036,-0.0743641894637812,-0.1289625654742813,-0.15814225731976872,206,0,0,0,0,20260226,20260408,15,S1_U2_filter_only_no_refill__C1_tail_up,R0_market_regime_gate,0.0,0.0,0.0,-0.0696355047794236,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C1_tail_up,negative_control,tail_direction,tail_up,market_tail_ret_median >= 0,35,23,35,0,5.885714285714286,3.5517241379310347
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.06339163135533521,-0.001711257776446777,0.36893203883495146,0.4,-0.08302632574169433,0.7340774784970414,0.5278814262023217,206,35,5.885714285714286,1.0,0,0,20260414,0.04685760912289849,20260512,-0.039314100222540616,-0.10531445682532248,-0.1564013047034749,-0.18302908140541707,206,0,0,0,0,20260226,20260408,15,S1_U2_filter_only_no_refill__C1_tail_up,R0_market_regime_gate,0.0,0.0,0.0,-0.07056563813685379,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C1_tail_up,negative_control,tail_direction,tail_up,market_tail_ret_median >= 0,35,23,35,0,5.885714285714286,3.5517241379310347
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,-0.06828301263662062,-0.001860743199775085,0.36893203883495146,0.4,-0.08701585298215497,0.725112650522156,0.5278814262023217,206,35,5.885714285714286,1.0,0,0,20260414,0.046568041140218064,20260512,-0.039387509810122456,-0.10974064682092755,-0.1602899325102568,-0.18662465191399502,206,0,0,0,0,20260226,20260519,33,S1_U2_filter_only_no_refill__C1_tail_up,R0_market_regime_gate,0.0019850640466352607,0.009276288273199335,0.04374253112348293,-0.07062030179147338,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C1_tail_up,negative_control,tail_direction,tail_up,market_tail_ret_median >= 0,35,23,35,0,5.885714285714286,3.5517241379310347
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.08324073122464015,0.0029347864262792567,0.42168674698795183,0.6206896551724138,-0.0613596334876908,0.9837809815013916,0.5499999999999999,166,29,5.724137931034483,1.0,0,0,20260414,0.04790525403756751,20260306,-0.03429805701672983,0.03372010689986116,-0.036432426991451994,-0.08210303951192266,166,0,0,0,0,20260225,20260327,10,S1_U2_filter_only_no_refill__C2_market_up,R0_market_regime_gate,0.0,0.0,0.0,-0.0696355047794236,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C2_market_up,negative_control,market_direction,market_up,market_ret_median_1450 >= 0,29,29,29,0,5.724137931034483,2.8620689655172415
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.05227020204468191,0.0019321008068533168,0.41566265060240964,0.4827586206896552,-0.06977160244551062,0.8939168889485265,0.5499999999999999,166,29,5.724137931034483,1.0,0,0,20260414,0.04685760912289849,20260306,-0.03526351904276174,0.005170323905195451,-0.06116844503744723,-0.10387572663010725,166,0,0,0,0,20260225,20260327,10,S1_U2_filter_only_no_refill__C2_market_up,R0_market_regime_gate,0.0,0.0,0.0,-0.07056563813685379,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C2_market_up,negative_control,market_direction,market_up,market_ret_median_1450 >= 0,29,29,29,0,5.724137931034483,2.8620689655172415
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.04728009242112319,0.0017676719766550545,0.41566265060240964,0.4827586206896552,-0.07136298116887818,0.8814624028002473,0.5499999999999999,166,29,5.724137931034483,1.0,0,0,20260414,0.046568041140218064,20260306,-0.03542416177407515,0.0006803678814126801,-0.06504888883926108,-0.10722873501241914,166,0,0,0,0,20260225,20260327,10,S1_U2_filter_only_no_refill__C2_market_up,R0_market_regime_gate,0.0028433657223143356,0.011086806022675776,0.03103778015044884,-0.07062030179147338,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C2_market_up,negative_control,market_direction,market_up,market_ret_median_1450 >= 0,29,29,29,0,5.724137931034483,2.8620689655172415
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.005469110926446641,0.0006273006598222948,0.373134328358209,0.5,-0.026986309756854454,0.6309171643048749,0.49696969696969695,67,12,5.583333333333333,1.0,0,0,20260414,0.04790525403756751,20260318,-0.020478671771097922,-0.040496164083169695,-0.069489708620873,-0.07616830928527052,67,0,0,0,0,20260422,20260519,3,S1_U2_filter_only_no_refill__C3_tail_breadth_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.049346639183908025,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C3_tail_breadth_Q5_high,negative_control,market_tail_breadth_positive_qbucket,Q5_high,market_tail_breadth_positive highest quintile,12,46,12,0,5.583333333333333,1.1551724137931034
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.006527413394898041,-0.0003730780471040583,0.373134328358209,0.4166666666666667,-0.029825151068467726,0.5692246096199531,0.49696969696969695,67,12,5.583333333333333,1.0,0,0,20260414,0.04685760912289849,20260318,-0.02145794974911659,-0.05099549552161631,-0.07782881693676369,-0.08261416596736626,67,0,0,0,0,20260414,20260519,5,S1_U2_filter_only_no_refill__C3_tail_breadth_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.0502970563664108,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C3_tail_breadth_Q5_high,negative_control,market_tail_breadth_positive_qbucket,Q5_high,market_tail_breadth_positive highest quintile,12,46,12,0,5.583333333333333,1.1551724137931034
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,-0.008529898595321495,-0.0005415790099722115,0.373134328358209,0.4166666666666667,-0.030265860885573592,0.5605580206860297,0.49696969696969695,67,12,5.583333333333333,1.0,0,0,20260414,0.046568041140218064,20260318,-0.021683020383897578,-0.05264630446340701,-0.07910758755333958,-0.0836536820192838,67,0,0,0,0,20260414,20260519,5,S1_U2_filter_only_no_refill__C3_tail_breadth_Q5_high,R0_market_regime_gate,0.0026652888899964646,0.011010768374284163,0.07588114002988745,-0.05037675484981452,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C3_tail_breadth_Q5_high,negative_control,market_tail_breadth_positive_qbucket,Q5_high,market_tail_breadth_positive highest quintile,12,46,12,0,5.583333333333333,1.1551724137931034
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.03957750782738345,0.0034085517666954204,0.40540540540540543,0.5833333333333334,-0.020478671771097967,0.8702239607624431,0.49487785657998423,74,12,6.166666666666667,1.0,0,0,20260414,0.04790525403756751,20260318,-0.020478671771097922,-0.007947041183444137,-0.047494723174929865,-0.05903188107085877,74,0,0,0,0,20260310,20260318,2,S1_U2_filter_only_no_refill__C4_tail_ret_median_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.049346639183908025,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C4_tail_ret_median_Q5_high,negative_control,market_tail_ret_median_qbucket,Q5_high,market_tail_ret_median highest quintile,12,46,12,0,6.166666666666667,1.2758620689655173
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.027174026983419086,0.002405392499630341,0.40540540540540543,0.5,-0.02334835431410265,0.7904691839502251,0.49487785657998423,74,12,6.166666666666667,1.0,0,0,20260414,0.04685760912289849,20260318,-0.02145794974911659,-0.018802540066524598,-0.05603094759769178,-0.065597303861612,74,0,0,0,0,20260324,20260408,4,S1_U2_filter_only_no_refill__C4_tail_ret_median_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.0502970563664108,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C4_tail_ret_median_Q5_high,negative_control,market_tail_ret_median_qbucket,Q5_high,market_tail_ret_median highest quintile,12,46,12,0,6.166666666666667,1.2758620689655173
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.025203006303804676,0.002244605087018525,0.40540540540540543,0.5,-0.024023533717916434,0.7802048838919812,0.49487785657998423,74,12,6.166666666666667,1.0,0,0,20260414,0.046568041140218064,20260318,-0.021683020383897578,-0.0204143772755917,-0.05732756852546994,-0.06661068137820814,74,0,0,0,0,20260226,20260408,7,S1_U2_filter_only_no_refill__C4_tail_ret_median_Q5_high,R0_market_regime_gate,0.002034520474153247,0.010412093406852138,0.07128481378097955,-0.05037675484981452,S1_U2_filter_only_no_refill,"S1: U2 filter-only, no refill",C4_tail_ret_median_Q5_high,negative_control,market_tail_ret_median_qbucket,Q5_high,market_tail_ret_median highest quintile,12,46,12,0,6.166666666666667,1.2758620689655173
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.2128910745286383,0.008758471687017851,0.5087719298245614,0.5217391304347826,-0.06219544074996575,1.7135504412892886,0.4495073891625615,57,23,2.4782608695652173,1.0,0,0,20260429,0.09511520030282283,20260402,-0.05242796039748193,0.10754656148800423,0.030294552544279263,-0.023562050695820957,57,0,0,0,0,20260309,20260402,9,S2_U3_filter_only_no_refill__R1_tail_down,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R1_tail_down,positive_diagnostic,tail_direction,tail_down,market_tail_ret_median < 0,23,35,18,5,2.4782608695652173,0.9827586206896551
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.1912489539480855,0.007967301125266503,0.5087719298245614,0.5217391304347826,-0.06687393459522151,1.5742562332087906,0.4495073891625615,57,23,2.4782608695652173,1.0,0,0,20260429,0.09402035717062773,20260402,-0.053375297024288004,0.0888727491588106,0.014951633868522052,-0.036176744477756206,57,0,0,0,0,20260309,20260402,9,S2_U3_filter_only_no_refill__R1_tail_down,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R1_tail_down,positive_diagnostic,tail_direction,tail_down,market_tail_ret_median < 0,23,35,18,5,2.4782608695652173,0.9827586206896551
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.18853395204260393,0.007867163631150979,0.5087719298245614,0.5217391304347826,-0.06780614746025959,1.5613829701406778,0.4495073891625615,57,23,2.4782608695652173,1.0,0,0,20260429,0.09385402214144478,20260402,-0.053455811306316214,0.08655627532072674,0.012926364782142263,-0.03785763005523468,57,0,0,0,0,20260309,20260402,9,S2_U3_filter_only_no_refill__R1_tail_down,R0_market_regime_gate,0.0010557993102885425,0.006577243573008535,0.015668606215214494,-0.073378862732145,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R1_tail_down,positive_diagnostic,tail_direction,tail_down,market_tail_ret_median < 0,23,35,18,5,2.4782608695652173,0.9827586206896551
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.09781213795897914,0.003420828035655425,0.45161290322580644,0.4482758620689655,-0.06683529326615778,1.365636181701804,0.5270774976657329,93,29,3.206896551724138,1.0,0,0,20260309,0.04141799484853015,20260402,-0.05242796039748193,0.054151304653278,-0.016541035988639874,-0.06366034767360251,93,0,0,0,0,20260309,20260409,13,S2_U3_filter_only_no_refill__R2_market_down,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R2_market_down,positive_diagnostic,market_direction,market_down,market_ret_median_1450 < 0,29,29,23,6,3.206896551724138,1.603448275862069
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.0728444071435339,0.002624501646153007,0.45161290322580644,0.41379310344827586,-0.07427269277463,1.261192829285533,0.5270774976657329,93,29,3.206896551724138,1.0,0,0,20260309,0.04037683558136895,20260402,-0.053375297024288004,0.031207511020775014,-0.036019679892515755,-0.08036784605129221,93,0,0,0,0,20260309,20260409,13,S2_U3_filter_only_no_refill__R2_market_down,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R2_market_down,positive_diagnostic,market_direction,market_down,market_ret_median_1450 < 0,29,29,23,6,3.206896551724138,1.603448275862069
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.0701863514301504,0.002538701870377355,0.45161290322580644,0.41379310344827586,-0.07538782221763185,1.2525839012657891,0.5270774976657329,93,29,3.206896551724138,1.0,0,0,20260309,0.04027950261203017,20260402,-0.053455811306316214,0.028748859073957744,-0.038109994517382284,-0.08217864574400013,93,0,0,0,0,20260309,20260409,13,S2_U3_filter_only_no_refill__R2_market_down,R0_market_regime_gate,0.0007868804988192858,0.0036336808330632215,0.02524380969074496,-0.073378862732145,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R2_market_down,positive_diagnostic,market_direction,market_down,market_ret_median_1450 < 0,29,29,23,6,3.206896551724138,1.603448275862069
