trade_date,ts_code,amount_sofar_log,tail_amount_share,tail_amount_vs_prev20,target_return,amount_sofar,tail_1430_1450_amount,buy_100000_pct_amount_sofar,buy_100000_pct_tail_1430_1450,buy_500000_pct_amount_sofar,buy_500000_pct_tail_1430_1450,buy_1000000_pct_amount_sofar,buy_1000000_pct_tail_1430_1450,buy_5000000_pct_amount_sofar,buy_5000000_pct_tail_1430_1450
20260226,002218.SZ,20.739240388658715,0.1456276020631793,788.922354494844,0.0274880587252501,1016102825.9999994,147972617.99999982,9.841523656976825e-06,6.758007079390873e-05,4.9207618284884125e-05,0.0003379003539695436,9.841523656976825e-05,0.0006758007079390872,0.0004920761828488412,0.003379003539695436
20260226,300751.SZ,21.41628757813917,0.073759519804088,317.2839705768887,0.0204194637652443,1999749136.0000021,147500536.00000003,5.000627238675796e-06,6.779636380439999e-05,2.500313619337898e-05,0.000338981819022,5.000627238675796e-05,0.000677963638044,0.0002500313619337898,0.0033898181902199996
20260226,603216.SH,19.816610153555892,0.0717950531163109,873.6737869865328,-0.0102642449518219,403872644.9999995,28996057.999999944,2.476028055824383e-05,0.0003448744653497389,0.00012380140279121915,0.0017243723267486946,0.0002476028055824383,0.003448744653497389,0.0012380140279121914,0.017243723267486945
20260226,002291.SZ,20.032727347790303,0.140420683833861,540.6314986122778,-0.0092469091224197,501306047.49999815,70393737.99999975,1.994789420528592e-05,0.00014205809045117105,9.973947102642959e-05,0.0007102904522558552,0.00019947894205285917,0.0014205809045117104,0.000997394710264296,0.007102904522558552
20260226,688500.SH,18.88540384320763,0.1393546025627558,1505.012741781791,0.0013807596462418,159157341.00000018,22179308.000000026,6.283090642988305e-05,0.00045087069443284654,0.0003141545321494152,0.002254353472164233,0.0006283090642988304,0.004508706944328466,0.0031415453214941524,0.022543534721642326
20260226,688235.SH,20.92983013930208,0.0951872494502684,1901.655150158176,-0.0199092122783709,1229446787.000001,117027658.00000009,8.133739585754022e-06,8.544988570137832e-05,4.0668697928770106e-05,0.00042724942850689163,8.133739585754021e-05,0.0008544988570137833,0.0004066869792877011,0.004272494285068916
20260226,300436.SZ,20.580034177057357,0.1123731928692363,555.9553492105156,-0.0297921207086183,866553298.999999,97377360.9999999,1.1539971068761705e-05,0.00010269327385037689,5.769985534380852e-05,0.0005134663692518845,0.00011539971068761704,0.001026932738503769,0.0005769985534380852,0.005134663692518845
20260227,300785.SZ,20.40508136913576,0.1802477516071912,880.2584105588105,-0.0212913678190377,727468580.5000021,131124576.00000036,1.3746298146824185e-05,7.626335432344866e-05,6.873149073412093e-05,0.00038131677161724333,0.00013746298146824186,0.0007626335432344867,0.0006873149073412093,0.003813167716172433
20260227,605287.SH,20.058976681101953,0.107298667333412,860.8176690951226,0.032613325598529,514639225.0000004,55220103.000000015,1.943108786548478e-05,0.0001810934688042867,9.71554393274239e-05,0.0009054673440214334,0.0001943108786548478,0.0018109346880428668,0.000971554393274239,0.009054673440214335
20260227,002181.SZ,19.56258594790013,0.125306551799187,307.4539831752719,-0.0345415489829821,313273116.4999996,39255173.99999995,3.192102824437543e-05,0.0002547434893550596,0.00015960514122187713,0.0012737174467752981,0.00031921028244375426,0.0025474348935505963,0.0015960514122187713,0.01273717446775298
20260227,603052.SH,19.37814638982337,0.1489471663790216,505.9633431170428,0.0076355315115281,260508588.00000015,38802016.000000015,3.8386450430570814e-05,0.000257718568024919,0.00019193225215285406,0.0012885928401245952,0.0003838645043057081,0.0025771856802491904,0.0019193225215285406,0.012885928401245951
20260227,002718.SZ,18.467783895439585,0.1363581214399754,648.7179369813092,-0.0101995403376611,104823012.00000003,14293469.000000002,9.539889962330025e-05,0.00069962022515318,0.00047699449811650123,0.0034981011257659,0.0009539889962330025,0.0069962022515318,0.004769944981165012,0.034981011257659
20260227,688585.SH,19.35665892001879,0.1033507588828986,480.51062052361107,-0.0696355047794236,254970628.99999958,26351407.99999995,3.922020367294939e-05,0.00037948636368880244,0.00019610101836474696,0.0018974318184440122,0.00039220203672949393,0.0037948636368880244,0.0019610101836474696,0.018974318184440123
20260227,001316.SZ,18.9108714584436,0.0671134860295931,299.4299665927852,-0.0012934536895605,163262754.6000008,10957132.60000004,6.125095723455319e-05,0.0009126475297013347,0.00030625478617276594,0.004563237648506673,0.0006125095723455319,0.009126475297013346,0.0030625478617276594,0.04563237648506674
20260227,301636.SZ,20.076195215199824,0.0725651454223107,747.0844731305749,-0.0551180361346158,523577287.4,37993461.99999996,1.909937699868224e-05,0.00026320317953652155,9.54968849934112e-05,0.0013160158976826077,0.0001909937699868224,0.0026320317953652155,0.000954968849934112,0.013160158976826078
20260227,300984.SZ,19.011606264156583,0.1232054966645786,1185.2327110426572,-0.0355491154811464,180565880.59999987,22246708.99999998,5.538144840415663e-05,0.0004495046885361789,0.00027690724202078314,0.0022475234426808945,0.0005538144840415663,0.004495046885361789,0.0027690724202078317,0.022475234426808946
20260227,688365.SH,19.66181314166745,0.0808520223910262,342.60497371415073,-0.0279803645246435,345952879.9999998,27970989.99999998,2.8905670621964487e-05,0.00035751326642353406,0.00014452835310982244,0.0017875663321176702,0.0002890567062196449,0.0035751326642353403,0.0014452835310982243,0.017875663321176703
20260302,688629.SH,22.102936434550077,0.079395244479649,1709.2301982664565,-0.0304028377697638,3973592500.0,315484347.9999997,2.5166143735171637e-06,3.16972935849103e-05,1.2583071867585818e-05,0.0001584864679245515,2.5166143735171635e-05,0.000316972935849103,0.00012583071867585817,0.0015848646792455152
20260302,688521.SH,22.41154245308592,0.0747346447064572,790.622130858095,-0.011870215308017,5410148902.000001,404325555.9999996,1.8483779617051284e-06,2.4732544979175174e-05,9.241889808525642e-06,0.00012366272489587588,1.8483779617051284e-05,0.00024732544979175176,9.241889808525641e-05,0.0012366272489587587
20260302,003035.SZ,21.69453388446088,0.0982812674422831,2406.3749998362114,-0.0239524639661958,2641291619.0000114,259589488.00000104,3.7860264758595583e-06,3.8522361121186693e-05,1.893013237929779e-05,0.00019261180560593347,3.786026475859558e-05,0.00038522361121186695,0.0001893013237929779,0.0019261180560593348
20260302,300257.SZ,19.849738930617708,0.1583764436990602,2060.396146837649,-0.0190019057308774,417476548.00000024,66118451.000000045,2.3953441331990687e-05,0.00015124371259090739,0.00011976720665995344,0.000756218562954537,0.00023953441331990688,0.001512437125909074,0.0011976720665995344,0.00756218562954537
20260302,300228.SZ,20.451583168697773,0.0946675568624086,1249.596280448264,0.015334166933524,762096058.9999987,72145771.99999988,1.3121705435823566e-05,0.00013860826106344828,6.560852717911784e-05,0.0006930413053172414,0.00013121705435823567,0.0013860826106344827,0.0006560852717911783,0.006930413053172413
20260302,300991.SZ,20.0342205102696,0.0810928918329285,1351.6518064531945,-0.0188788233178442,502055137.9999996,40713102.99999996,1.9918130984250594e-05,0.00024562117016725573,9.959065492125297e-05,0.0012281058508362786,0.00019918130984250594,0.002456211701672557,0.0009959065492125298,0.012281058508362785
20260302,002015.SZ,21.492115577735625,0.0610882828889717,1435.6120688278766,0.0433321275692824,2157283390.0000024,131784738.00000001,4.635459599955474e-06,7.588132094628437e-05,2.317729799977737e-05,0.0003794066047314219,4.635459599955474e-05,0.0007588132094628438,0.0002317729799977737,0.003794066047314219
20260302,300444.SZ,21.388829252384337,0.0902631110877145,892.3134194069801,-0.0330823831769621,1945586384.9999979,175614679.99999967,5.139838599353691e-06,5.694284783026122e-05,2.5699192996768454e-05,0.0002847142391513061,5.139838599353691e-05,0.0005694284783026122,0.00025699192996768454,0.002847142391513061
20260302,000875.SZ,20.83588162936637,0.0954376171021737,1206.6790964831596,-0.0212387760324129,1119201843.500002,106813957.00000012,8.934938820979508e-06,9.362072411566954e-05,4.467469410489755e-05,0.0004681036205783477,8.93493882097951e-05,0.0009362072411566954,0.00044674694104897543,0.004681036205783477
20260302,600399.SH,21.13832653972898,0.1082271404604691,2108.5213916292446,-0.0085619758893112,1514462669.000002,163905964.00000015,6.603001978650943e-06,6.101059263468894e-05,3.3015009893254715e-05,0.0003050529631734447,6.603001978650943e-05,0.0006101059263468894,0.00033015009893254713,0.003050529631734447
20260303,003016.SZ,17.7839632906937,0.1053592023017691,906.8392747945984,-0.0028250209752743,52902612.00000008,5573777.000000006,0.0001890265834133102,0.001794115552165074,0.000945132917066551,0.00897057776082537,0.001890265834133102,0.01794115552165074,0.00945132917066551,0.0897057776082537
20260303,605108.SH,17.77580929049989,0.1612308867886679,981.8563294788448,-0.0088101567557297,52472998.0,8460267.999999996,0.00019057420732850066,0.0011819956530927868,0.0009528710366425033,0.005909978265463934,0.0019057420732850065,0.011819956530927867,0.009528710366425032,0.05909978265463933
20260303,002443.SZ,19.43881859520951,0.1193096132657994,1960.4294298022733,-0.0006257068728039,276803545.8000003,33025324.00000003,3.612670484801279e-05,0.0003027979377280293,0.00018063352424006393,0.0015139896886401465,0.00036126704848012787,0.003027979377280293,0.0018063352424006391,0.015139896886401464
20260303,002098.SZ,17.64530817707465,0.1562868052472166,946.3231816320904,-0.0025590134462523,46053215.99999994,7197509.999999991,0.00021714010157292842,0.0013893693791325074,0.0010857005078646423,0.006946846895662537,0.0021714010157292845,0.013893693791325074,0.010857005078646422,0.06946846895662537
20260303,600320.SH,19.84212027205443,0.1130715542843145,1502.6957415541222,0.0098593893718983,414308021.99999964,46846451.999999925,2.413663136843633e-05,0.00021346333762906988,0.00012068315684218164,0.0010673166881453493,0.00024136631368436328,0.0021346333762906986,0.0012068315684218163,0.010673166881453495
20260303,605288.SH,18.144465739315265,0.2716465129450573,1276.661063731692,-0.0341444154054452,75864978.99999997,20608456.999999993,0.00013181312552660172,0.0004852376866448567,0.0006590656276330086,0.0024261884332242834,0.0013181312552660173,0.004852376866448567,0.006590656276330087,0.024261884332242835
20260303,002290.SZ,19.651134877721397,0.0888323358277188,839.6213682366424,0.0134374631513254,342278357.50000006,30405385.999999996,2.921598687407514e-05,0.0003288890987932204,0.0001460799343703757,0.0016444454939661022,0.0002921598687407514,0.0032888909879322044,0.001460799343703757,0.01644445493966102
20260303,002806.SZ,18.89140451289775,0.1188565890675175,611.7526343163794,0.0154394624978897,160115262.84999976,19030753.999999974,6.245500786123224e-05,0.0005254652548185959,0.0003122750393061612,0.00262732627409298,0.0006245500786123224,0.00525465254818596,0.0031227503930616116,0.026273262740929795
20260303,603777.SH,18.046705349375117,0.1962788823266046,1251.2219215018526,-0.0002802948354589,68799382.99999996,13503865.999999993,0.00014535014071274458,0.0007405286752697343,0.0007267507035637229,0.0037026433763486712,0.0014535014071274457,0.0074052867526973425,0.007267507035637229,0.037026433763486716
20260303,600272.SH,17.66877673865649,0.1397867906244582,1288.982048969075,0.0002011425233585,47146800.999999955,6590499.999999991,0.0002121034680592647,0.0015173355587588216,0.0010605173402963236,0.007586677793794109,0.0021210346805926473,0.015173355587588217,0.010605173402963235,0.07586677793794108
20260304,603730.SH,19.304777923998643,0.1491237981725735,1240.5707356881053,0.0219864808852168,242079785.0000002,36099857.00000002,4.130869498252401e-05,0.0002770094075441904,0.00020654347491262006,0.001385047037720952,0.0004130869498252401,0.002770094075441904,0.0020654347491262004,0.013850470377209519
20260304,300689.SZ,18.61866385746305,0.0652745028515717,223.2871299658417,0.0328963663748003,121894180.0,7956581.999999994,8.203837131518502e-05,0.0012568210822184712,0.0004101918565759251,0.006284105411092355,0.0008203837131518502,0.01256821082218471,0.0041019185657592515,0.06284105411092356
20260304,603726.SH,18.483998892613272,0.1780763604821075,1531.7157749152525,0.0274530986368677,106536571.99999999,18971645.0,9.386448064050719e-05,0.0005271024204806699,0.000469322403202536,0.0026355121024033497,0.000938644806405072,0.005271024204806699,0.00469322403202536,0.0263551210240335
20260304,688608.SH,20.02391977495938,0.0885100745930635,600.4481389477186,0.0200946685572209,496910144.9999991,43981553.99999992,2.0124362725578922e-05,0.0002273680461586241,0.00010062181362789462,0.0011368402307931206,0.00020124362725578923,0.002273680461586241,0.0010062181362789462,0.011368402307931205
20260304,688679.SH,18.63613422633581,0.1155374362354261,619.8946780512346,0.0070366623866806,124042427.00000004,14331544.000000002,8.061757772604688e-05,0.0006977615252062164,0.0004030878886302344,0.0034888076260310816,0.0008061757772604688,0.006977615252062163,0.004030878886302344,0.03488807626031082
20260304,001311.SZ,18.822350629304893,0.1331236338729774,580.5214099218753,0.0152692081894871,149431794.49999973,19892903.499999963,6.69201626967012e-05,0.0005026918267612377,0.00033460081348350593,0.0025134591338061884,0.0006692016269670119,0.005026918267612377,0.0033460081348350595,0.025134591338061885
20260304,002809.SZ,18.66655316556192,0.1009369941974609,296.99899443825143,-0.0108882094720709,127873641.40000015,12907181.000000011,7.820219937836218e-05,0.0007747625139834942,0.00039101099689181087,0.003873812569917471,0.0007820219937836217,0.007747625139834942,0.003910109968918109,0.03873812569917471
20260304,603067.SH,20.8199868292684,0.0633076699529591,717.5291127009918,0.0366811480012101,1101552988.0000045,69736753.0000002,9.078092573790884e-06,0.00014339640963782717,4.539046286895442e-05,0.0007169820481891359,9.078092573790884e-05,0.0014339640963782717,0.0004539046286895442,0.007169820481891358
20260304,688146.SH,19.66472434039667,0.1730096728171428,1874.900584881769,0.0291482257609008,346961485.00000006,60027693.00000001,2.882164284027087e-05,0.00016658977715502076,0.00014410821420135435,0.0008329488857751037,0.0002882164284027087,0.0016658977715502074,0.0014410821420135435,0.008329488857751038
20260304,600173.SH,18.29621698437278,0.1108346968654946,322.3419343132286,0.0264536014543002,88297024.99999987,9786373.999999983,0.00011325409887819002,0.001021828922540669,0.0005662704943909501,0.005109144612703345,0.0011325409887819001,0.01021828922540669,0.0056627049439095,0.05109144612703345
20260305,603211.SH,17.82497759219349,0.1080485601248213,354.8071478032957,0.0273559921295991,55117486.00000001,5955364.999999996,0.0001814306262081692,0.0016791582044089668,0.000907153131040846,0.008395791022044834,0.001814306262081692,0.01679158204408967,0.00907153131040846,0.08395791022044834
20260305,000607.SZ,18.089727531659776,0.1251347944861617,255.66339482162596,0.0092620635020181,71823876.29999998,8987665.999999996,0.00013922946678944425,0.0011126359168220096,0.0006961473339472213,0.005563179584110048,0.0013922946678944425,0.011126359168220096,0.006961473339472213,0.055631795841100486
20260305,688651.SH,17.807589772513275,0.0861778903645674,505.210755250955,0.0345097738358475,54167397.00000009,4668032.000000005,0.00018461289546551377,0.0021422303874523547,0.0009230644773275688,0.010711151937261774,0.0018461289546551375,0.021422303874523548,0.009230644773275688,0.10711151937261773
20260305,301367.SZ,17.713837965373816,0.1896401749663376,898.1584992954309,0.0080886122462993,49319886.99999999,9353031.999999998,0.00020275796657847172,0.0010691720075372351,0.0010137898328923586,0.005345860037686176,0.002027579665784717,0.010691720075372352,0.010137898328923586,0.05345860037686176
20260305,600173.SH,17.98152921619838,0.1050652445753735,238.02511962881283,0.0248213895593687,64458308.99999997,6772327.999999995,0.00015513903723412918,0.0014765971169736622,0.0007756951861706459,0.00738298558486831,0.0015513903723412918,0.01476597116973662,0.0077569518617064594,0.07382985584868311
20260305,300588.SZ,17.741701522188993,0.073277736104625,280.67325567632633,0.0165757249721876,50713439.00000009,3716166.000000004,0.00019718639077109289,0.0026909454529210988,0.0009859319538554645,0.013454727264605495,0.001971863907710929,0.02690945452921099,0.009859319538554645,0.13454727264605496
20260305,300947.SZ,17.685235122169285,0.0746191331033538,370.51925826444784,0.016294499730431,47929181.85000006,3576434.0000000037,0.00020864115793372314,0.002796081236225802,0.0010432057896686158,0.01398040618112901,0.0020864115793372317,0.02796081236225802,0.010432057896686157,0.1398040618112901
20260305,688376.SH,18.194923630257467,0.0895824873491354,318.58951440349546,0.0064248496139518,79791186.99999996,7147892.9999999935,0.0001253271241597146,0.001399013667384222,0.000626635620798573,0.00699506833692111,0.001253271241597146,0.01399013667384222,0.00626635620798573,0.0699506833692111
20260305,301001.SZ,17.46444809632084,0.0865521553862958,179.67299562727086,0.012615947757318,38433808.900000006,3326528.999999999,0.0002601875870803947,0.0030061364262869805,0.0013009379354019734,0.015030682131434903,0.0026018758708039468,0.030061364262869806,0.013009379354019735,0.15030682131434903
20260305,301333.SZ,18.003207817188905,0.1541319178096031,557.9312265415195,0.0180402920414028,65870931.50000004,10152813.0,0.00015181203259589541,0.0009849487033790536,0.0007590601629794771,0.004924743516895268,0.0015181203259589542,0.009849487033790537,0.007590601629794771,0.049247435168952684
20260306,001360.SZ,18.09270993199682,0.1425058786283265,480.348351930854,-0.0254654458125229,72038403.59999995,10265895.999999993,0.00013881484736288642,0.000974099094711266,0.000694074236814432,0.00487049547355633,0.001388148473628864,0.00974099094711266,0.00694074236814432,0.0487049547355633
20260306,688682.SH,17.737887476161788,0.0957764493634886,454.8986247192661,-0.037300877360292,50520384.000000075,4838663.0000000065,0.00019793990481149125,0.0020666866033034305,0.0009896995240574562,0.010333433016517152,0.0019793990481149124,0.020666866033034303,0.009896995240574562,0.10333433016517152
20260306,688081.SH,18.166916361268267,0.114138872805963,711.7168863284086,-0.0466814470020521,77587457.99999993,8855744.999999987,0.0001288868105461067,0.0011292104729754542,0.0006444340527305334,0.005646052364877272,0.0012888681054610668,0.011292104729754544,0.006444340527305335,0.056460523648772715
20260306,688651.SH,18.073383251102378,0.0582117554512267,455.5892913187615,-0.0279397435993764,70659507.99999994,4113213.999999993,0.00014152377058725075,0.002431188846483557,0.0007076188529362537,0.012155944232417785,0.0014152377058725073,0.02431188846483557,0.007076188529362537,0.12155944232417784
20260306,301368.SZ,18.174870828007663,0.1412660356633157,576.6122933059479,-0.0213940103251091,78207085.99999999,11048004.999999994,0.00012786565145772087,0.0009051407923874043,0.0006393282572886044,0.004525703961937022,0.0012786565145772087,0.009051407923874044,0.006393282572886043,0.045257039619370214
20260306,301043.SZ,17.44638800133396,0.1378418876042261,568.9426371137235,-0.0241827773235081,37745921.000000045,5202969.000000004,0.00026492928865081843,0.0019219795466780588,0.0013246464432540921,0.009609897733390294,0.0026492928865081843,0.019219795466780588,0.013246464432540921,0.09609897733390294
20260306,688716.SH,17.590166848169055,0.094198833133234,409.38382472879994,-0.0336675250796338,43582525.00000006,4105423.0000000047,0.00022944976226136476,0.002435802595737391,0.0011472488113068238,0.012179012978686957,0.0022944976226136476,0.024358025957373915,0.011472488113068238,0.12179012978686957
20260306,688291.SH,18.101212480870274,0.1610101505742495,756.4830120472245,-0.0531255642310655,72653525.00000006,11697955.00000001,0.0001376395708260541,0.0008548502708379364,0.0006881978541302705,0.004274251354189682,0.001376395708260541,0.008548502708379363,0.0068819785413027044,0.04274251354189682
20260306,300508.SZ,18.159665453809744,0.1067311392662688,405.50776691557047,-0.0378620930118075,77026913.20000005,8221170.200000004,0.00012982475325260722,0.0012163718493505944,0.0006491237662630361,0.006081859246752972,0.0012982475325260723,0.012163718493505943,0.006491237662630361,0.060818592467529714
20260306,688109.SH,17.568370760502,0.1630914933172656,406.5701343240828,-0.030640351359582,42642874.0,6954689.999999999,0.00023450576994411774,0.0014378786114118676,0.0011725288497205888,0.007189393057059338,0.0023450576994411775,0.014378786114118676,0.011725288497205888,0.07189393057059337
20260309,688560.SH,18.264066383421245,0.0832594999879069,377.9551450198077,0.0246655062204022,85503372.00000006,7118968.000000004,0.00011695445180805259,0.0014046979843145796,0.000584772259040263,0.007023489921572899,0.001169544518080526,0.014046979843145797,0.005847722590402629,0.07023489921572898
20260309,688323.SH,18.350155817325188,0.0963494006091826,439.49479900534976,0.0606204668120575,93190449.99999988,8978843.999999989,0.00010730713286608244,0.0011137291170221927,0.0005365356643304122,0.005568645585110964,0.0010730713286608243,0.011137291170221927,0.005365356643304123,0.05568645585110963
20260309,002062.SZ,19.143624168465255,0.1325315963392068,1062.7902682152635,0.0222155228850027,206048917.80000034,27307992.00000005,4.853216462755906e-05,0.00036619316425755445,0.00024266082313779527,0.001830965821287772,0.00048532164627559054,0.003661931642575544,0.0024266082313779526,0.018309658212877722
20260309,600429.SH,18.10318057804598,0.1408561560967327,994.2136049137058,0.0070795827842449,72796655.00000003,10253857.0,0.0001373689491639416,0.0009752427793756047,0.000686844745819708,0.004876213896878023,0.001373689491639416,0.009752427793756046,0.006868447458197081,0.04876213896878023
20260309,688625.SH,19.38586342910098,0.0849628830162506,818.5343759696855,0.0269753529416969,262526719.9999998,22305026.99999996,3.809136075748788e-05,0.00044832942815985015,0.0001904568037874394,0.002241647140799251,0.0003809136075748788,0.004483294281598502,0.0019045680378743939,0.022416471407992508
20260309,301043.SZ,17.936360584502598,0.0775945396183206,564.8260481491834,0.0171715280767905,61611590.500000075,4780723.000000001,0.00016230712304042837,0.002091733823524182,0.0008115356152021419,0.01045866911762091,0.0016230712304042838,0.02091733823524182,0.008115356152021419,0.1045866911762091
20260309,002910.SZ,18.16877220507985,0.0926228017495164,529.1031158364776,0.009726582299008,77731581.90000007,7199716.900000003,0.00012864783856920313,0.001388943501375727,0.0006432391928460156,0.006944717506878636,0.0012864783856920312,0.013889435013757272,0.006432391928460156,0.06944717506878635
