trade_date,date,ts_code,entry_vwap,exit_time,exit_reason,target_return,target_win,ret_to_prev_close_1450,intraday_ret_1450,tail_ret_1420_1450,tail_ret_1430_1450,late_ret_1445_1450,afternoon_ret_1305_1450,vwap_pos_1450,close_to_high_sofar,close_to_low_sofar,range_sofar,tail_amount_share,tail_amount_vs_prev20,amount_sofar_log,open_gap,prev_ret_1d,prev_ret_3d,prev_ret_5d,prev_volatility_20d,prev_amount_ratio_5_20,open_auction_ret,open_auction_amount_log,prev_close_auction_ret,prev_close_auction_amount_log,prev_net_mf_amount_ratio,prev_elg_net_amount_ratio,prev_ths_net_amount_ratio,price_vs_ma5_prev,price_vs_ma10_prev,price_vs_ma20_prev,liquidity_rank,market_ret_median_1450,market_breadth_positive,market_tail_ret_median,market_tail_breadth_positive,market_amount_log,extreme_side,name,industry,market,list_date,is_st
20250522,2025-05-22,300986.SZ,19.66799100449775,09:40,stop_loss,-0.2972202069598895,0,-0.0005076142131978933,0.004079551249362767,-0.007560483870967638,-0.007560483870967638,-0.006559031281533789,-0.012042147516306945,-0.008865309012936695,-0.02137176938369778,0.015995872033023772,0.0381836945304439,0.0905321280112568,639.0063649205845,19.060643590604485,-0.004568527918781706,0.00356597045338769,0.008188331627430934,-0.027640671273445272,0.030671032317232526,-0.12665020375141423,-0.0010152284263958977,13.702278028034195,0.0,17.03593934116823,-0.0026837621849286506,0.0024676291247481825,-0.0026837621849286506,-0.0034416438910820357,-0.037257969880696296,-0.01665542986990287,561,-0.01243057768275918,0.16746739876458477,-0.0015822784810127777,0.18531228551818807,27.37321246634853,negative,志特新材,建筑工程,创业板,20210430,False
20250611,2025-06-11,603283.SH,44.73178956834533,09:40,stop_loss,-0.29702063463173534,0,0.01475261007716755,0.011538461538461497,-0.0031215161649944534,-0.004896505675495155,-0.001340183158365038,0.006075607560756202,-0.00022369850812797853,-0.018010103228640495,0.023112128146453026,0.041876430205949555,0.11669831160895919,1597.8676222605034,19.587575645266657,0.003177485247390033,-0.006762849413886274,-0.007210455159981977,0.07620908646800206,0.02493425637557743,0.6698148447272223,0.003177485247390033,13.076028297048806,0.0,17.338919371741483,-0.014328190641952157,-0.0008435508908939463,-0.014328190641952157,0.009984639016897168,0.04575010525330958,0.029650526800621746,845,0.0030052608999977526,0.6127147766323024,-0.0016207455429497752,0.17628865979381445,27.537903400022433,negative,赛腾股份,专用机械,主板,20171225,False
20250529,2025-05-29,688281.SH,77.36559326447357,09:40,stop_loss,-0.29701156517649596,0,0.007686294945283834,0.005328827657915314,0.0025923525599480524,0.0012944983818770073,0.001424132573796033,-0.0012911555842479716,0.00038959557562989744,-0.007824525397639781,0.009000782676754415,0.016957996347508386,0.09507179522955037,596.6101759209736,18.15564213561304,0.002344971339239166,0.006556517178075039,0.0227848101265824,0.015343915343915437,0.019737018493082164,-0.314534968130873,0.0036477331943720603,11.285522856735636,0.0,16.3926252505983,0.001134974738784962,0.0020281549644869195,0.001134974738784962,0.016238799695193817,0.02197206917964767,0.021122112211221067,2019,0.01200000000000001,0.8034843205574913,0.0,0.4484320557491289,27.42588920832761,negative,华秦科技,航空,科创板,20220307,False
20250709,2025-07-09,301500.SZ,22.400455508474575,09:40,stop_loss,-0.29693838201839984,0,-0.013239187996469615,-0.029934924078091174,-0.004008908685968815,-0.0035650623885918886,0.0017921146953405742,-0.007985803016858917,-0.009921492326460557,-0.044035912783240705,0.0017921146953405742,0.04793906810035842,0.10187117304554187,853.3831720567463,18.47967138364092,0.017210944395410488,0.026733121884911615,-0.03162393162393151,0.03707093821510288,0.026185678025160364,0.6415424909986043,0.017210944395410488,15.268220037685754,0.0,17.240826001503088,0.00828284035365658,-0.002089199674368166,0.00828284035365658,-0.009918526390364724,0.019375427399133782,0.04264297871348299,2294,-0.0057636887608069065,0.2958660744789887,-0.0029940119760478723,0.09531943969935087,27.76019059707042,negative,飞南资源,环境保护,创业板,20230921,False
20250603,2025-06-03,300932.SZ,16.647286017982854,09:40,stop_loss,-0.2965054077782612,0,0.012180267965895109,0.017758726270667546,0.006053268765133346,0.0066626287098727754,-0.0012019230769230171,0.0048367593712213,0.006487441748153744,-0.003597122302158251,0.02592592592592613,0.029629629629629672,0.1888524429371652,2316.8018992121433,18.509522647671844,-0.00548112058465311,0.004895960832313362,0.017978921264724335,0.03924050632911391,0.014313076367063767,-0.08187831816066737,-0.00548112058465311,13.212529439803886,0.0,16.467257571886528,0.00033326628391585695,0.0029774049577080755,0.00033326628391585695,0.023651145602365364,0.024787273399926146,0.020978591393555845,2709,0.0025542784163472554,0.5695364238410596,-0.0009025270758122872,0.2764029278494249,27.42178255890754,negative,三友联众,电气设备,创业板,20210122,False
20250522,2025-05-22,301023.SZ,66.34128691983122,09:40,stop_loss,-0.2954293142427792,0,-0.004799760011999554,-0.004949010197960568,-0.005396492280017928,-0.0039033178201471896,-0.00045194335643272687,-0.013969386238668613,-0.010327463864970077,-0.029403159742539597,0.005303030303030143,0.035757575757575655,0.1414325511176158,792.584697795098,18.412438293091537,0.00014999250037495138,-0.032506167464809055,-0.00980246546858754,-0.01854850581480949,0.035870261968867494,0.2211691019041524,-0.0025498725063747285,13.734344970096672,0.0,17.298309605032106,-0.023002811778703374,-0.00044546816959938426,-0.023002811778703374,-0.03164132052891222,-0.022467771639042455,0.03308680420397048,2889,-0.01243057768275918,0.16746739876458477,-0.0015822784810127777,0.18531228551818807,27.37321246634853,negative,奕帆传动,电气设备,创业板,20210707,False
20250529,2025-05-29,603737.SH,45.78306049822064,09:40,stop_loss,-0.29536249690342065,0,0.0015317286652078987,0.00043715846994540897,-0.0017448200654307522,-0.0008731717965509977,0.0,0.0013126230584117327,-0.000616917537693773,-0.007588898525585308,0.0114917127071823,0.019226519337016468,0.12445861407938844,658.9785729643864,17.968609822243053,0.001094091903719896,-0.006737665724842357,0.003293084522502765,-0.020784229697878742,0.011959556840742513,-0.29532218370019425,0.001094091903719896,10.50783084142058,0.0,16.550167337229613,-0.015250893725914979,0.0026779757890675318,-0.015250893725914979,-0.0006986594471858343,-0.014766660926468056,-0.03301114456240428,2089,0.01200000000000001,0.8034843205574913,0.0,0.4484320557491289,27.42588920832761,negative,三棵树,染料涂料,主板,20160603,False
20260428,2026-04-28,603031.SH,57.42910671936759,09:40,stop_loss,-0.29531490507276736,0,0.0015676711374326135,0.007534606623444962,0.0033153027394869916,0.007005253940455258,0.003490401396160525,-0.002428868841082621,0.006891920275643004,-0.019273409517312046,0.03028131159290437,0.05052857910768682,0.09963030066142635,1087.396382552702,20.13956926738887,-0.00592231318585601,0.04781894506296758,-0.011876075731497515,0.046291233825405564,0.03414966573436474,0.41668403217573324,-0.00592231318585601,15.195198434241286,0.0,18.363053051877433,0.02147558687049519,-0.0002352680255649224,0.02147558687049519,0.017771169640328655,0.044504995458674035,0.10317041584728281,1103,-0.015465561224489832,0.28149405772495756,0.0006205398696867981,0.5392190152801358,28.357971059974233,negative,安孚科技,电气设备,主板,20160822,False
20240709,2024-07-09,600452.SH,12.255661157024793,09:40,stop_loss,-0.29506439395868844,0,0.011560693641618602,0.008230452674897082,-0.002442996742671011,-0.002442996742671011,-0.0008156606851549286,0.02083333333333326,0.020872237891814027,-0.007293354943273878,0.04790419161676662,0.055603079555175405,0.06913263352954359,864.0184542239516,18.523082654250448,0.003303055326176807,-0.014646053702196848,-0.019433198380566785,-0.05094043887147337,0.015177877372544259,-0.16539755616277008,0.0,12.217200500651224,0.0,16.743829862042894,-0.010501832115980195,-0.00025953980022688615,,-0.004226954966672025,-0.022580387776270583,-0.07340872130403553,1390,0.016627078384797933,0.8045197740112995,0.0,0.4327683615819209,27.023885719230883,negative,涪陵电力,水力发电,主板,20040303,False
20250603,2025-06-03,603269.SH,12.369323436359211,09:40,stop_loss,-0.2950088931311957,0,-0.015139442231075773,-0.003225806451612967,-0.0040290088638195165,-0.001615508885298933,-0.003225806451612967,-0.005631536604987941,0.001507705048648722,-0.009615384615384692,0.01980198019801982,0.02970297029702973,0.16333831963278808,1193.7723563593222,18.24443351700549,-0.01195219123505975,-0.023346303501945442,-0.03312788906009245,0.032072368421052655,0.015766928599443394,0.5896635766891871,-0.01195219123505975,12.569607506343889,0.0,16.660268844322523,-0.022575811605041643,0.004368063704333998,-0.022575811605041643,-0.03240958196336319,-0.009377254147631686,0.012658227848101111,2646,0.0025542784163472554,0.5695364238410596,-0.0009025270758122872,0.2764029278494249,27.42178255890754,negative,海鸥股份,机械基件,主板,20170517,False
20250619,2025-06-19,300627.SZ,46.075703125,09:40,stop_loss,-0.29480595616461824,0,0.003482803656943867,0.009636443276390905,0.002391824309632584,0.0019560965007607845,0.0010857763300760048,0.0028279312595171913,0.001847960153219974,-0.003674086881348626,0.012741652021089678,0.01647627416520203,0.10829677221566558,876.3246741163448,19.38168866716802,-0.006094906399651712,0.023618538324420513,0.03421882035119306,0.04314259763851047,0.01636693935742346,0.23464215125351462,-0.006747932085328534,14.710378131951549,0.0,18.25688779146714,0.025675986560683053,-0.0012990154065212341,0.02567743909257087,0.02970739334375705,0.032058744515089055,0.035722309593349655,588,-0.017648427163060476,0.14388736263736263,-0.0016348778697229949,0.23214285714285715,27.565846906099537,negative,华测导航,通信设备,创业板,20170321,False
20250610,2025-06-10,603499.SH,22.840545977011494,09:40,stop_loss,-0.2946842347615847,0,-0.017634408602150597,-0.018900343642611728,0.007498897220996836,0.0013152126260411734,-0.0004376367614880028,-0.0004376367614880028,0.0016711688008599346,-0.021841541755888705,0.01466015104398033,0.03731674811195029,0.0792998778337282,831.9259812092374,18.233403910026873,0.00129032258064532,0.04729729729729737,0.07738646895273416,0.09929078014184411,0.020012432778142065,-0.11769916756514509,0.00129032258064532,11.972278830967257,0.0,16.79180272518342,0.03323453779374987,-0.0001349806739836673,0.03323453779374987,0.041685669980844775,0.04900564919854866,0.02806472666711679,2894,-0.011506276150627714,0.20826220553089791,0.0034482758620690834,0.800955957664732,27.671172658103565,negative,翔港科技,广告包装,主板,20171016,False
20250617,2025-06-17,301517.SZ,53.153691931540344,09:40,stop_loss,-0.2943812795069718,0,-0.008958566629339249,-0.010251630941286116,0.0022650056625141968,0.005301022340022721,0.0007538635506973979,0.009505703422053147,0.001578589008803144,-0.013744427934621162,0.011043412033511002,0.02513328255902514,0.0905846705738401,715.9806033286447,18.76991110703658,0.0013064576334453903,-0.001490868430860992,-0.009245562130177465,0.014772727272727382,0.0230439800718547,0.48754020419655375,-0.0013064576334452793,13.683055386006478,0.0,17.75914119273224,-0.015991629403324926,-0.004363319833052064,-0.015991629403324926,-0.013157894736841924,0.004255319148936287,0.0391491110480533,536,-0.0024631961566253247,0.3962655601659751,0.0020836981644352104,0.729253112033195,27.511820765533525,negative,陕西华达,元器件,创业板,20231017,False
20250521,2025-05-21,300863.SZ,46.42473101265823,09:40,stop_loss,-0.29387962492360786,0,0.0004310344827587187,-0.005569837189374427,-0.00043066322136076085,-0.002149613069647449,-0.0006458557588805425,-0.008966695132365587,-0.005073861608711039,-0.02683438155136275,0.008034744842562613,0.03583061889250816,0.0748682147757692,631.4574353881986,18.524759942373755,0.0060344827586207295,0.02428256070640189,0.027685492801771794,0.012437268164957382,0.025675999489216568,-0.14531508666709514,0.0060344827586207295,13.938826666788696,0.0,17.260079810686577,0.01000517206145895,0.0017907840143924758,0.010005092763579379,0.014955396186811187,0.010338448144520562,0.02392165080345432,2235,-0.006611570247933907,0.30644605308514306,0.0,0.4329541537400896,27.454116144304567,negative,卡倍亿,汽车配件,创业板,20200824,False
20260518,2026-05-18,301128.SZ,189.01529954906593,09:40,stop_loss,-0.2935375918280233,0,-0.09132903474160325,-0.07203931203931202,-0.0008465608465608732,-0.0006879398846377782,0.0034539561081885495,-0.006366745593265,-0.017149546326541087,-0.07882926829268289,0.031856182722255655,0.12015736844981162,0.051555228759066825,635.3092992684934,21.3139693966272,-0.020787219709363813,0.04196540486337441,0.1197198275862068,0.08380704041720977,0.04459639425737923,-0.08735670262429995,-0.014146857857761486,16.843620230596596,0.0,19.30828833193867,-0.005984468540229974,0.0015377079921140905,-0.0059845540008951585,-0.03921688340761542,-0.021990201257470865,0.00325404098763471,1279,-0.005534209382161037,0.384641638225256,0.0,0.4686006825938567,28.493103621145785,negative,强瑞技术,专用机械,创业板,20211110,False
20240612,2024-06-12,003010.SZ,15.776811023622047,09:40,stop_loss,-0.2930911285493417,0,0.011545862732520895,-0.0050473186119873725,0.0012698412698413097,0.002542911633820699,0.0012698412698413097,-0.0006337135614702394,-0.001135706511741219,-0.011904761904761973,0.007024265644955285,0.019157088122605304,0.09162806286698992,656.7391778142188,17.560254048267172,0.016677357280307836,0.009715025906735786,-0.0132911392405064,-0.03824799506477494,0.03395898499180353,-0.2975879076532072,0.016035920461834552,13.901215665488648,0.0,16.061971747945123,0.003715733854713898,0.0,,0.017156862745097978,-0.006489006489006521,-0.026222624732422206,2018,0.008568548387096753,0.7014868471216165,-0.001347254968002809,0.21959588257720167,26.985166779659544,negative,若羽臣,互联网,主板,20200925,False
20250528,2025-05-28,300938.SZ,28.70904255319149,09:40,stop_loss,-0.29303615866008836,0,-0.007263922518159882,-0.012048192771084376,0.0017452006980802626,0.0003485535029625897,0.0003485535029625897,-0.004163775156141636,-0.004310992358783183,-0.018803418803418848,0.0034965034965033226,0.022727272727272707,0.12588070409030097,369.7617359760968,17.92758828245278,0.004842615012106588,-0.020995597697257007,-0.03536870203536868,-0.0942982456140351,0.03532612998937566,-0.42546891697134215,0.003804911795226573,12.688427804600403,0.0,16.624283293497957,-0.005146941703036649,0.0004909528115852383,-0.005148348300675489,-0.03542380856355454,-0.06815156336244688,-0.08034927501401912,1385,-0.006166298762195321,0.30180806675938804,0.0014487129747116079,0.6540333796940194,27.264506810836657,negative,信测标准,电器仪表,创业板,20210127,False
20250604,2025-06-04,688682.SH,39.61108947187536,09:40,stop_loss,-0.29296144286920034,0,-0.00025284450063201014,0.012548015364916898,-0.0005055611729020137,0.0017734988598936408,0.0007593014426727773,-0.006282985674792685,0.0026746639631967106,-0.010758068551413591,0.01671380817690915,0.027770635124710674,0.07169586851008972,406.37452617222726,17.62280731321238,-0.012642225031605614,0.041063437746775344,0.04740466101694918,0.0791268758526602,0.032191209071658115,-0.26360267250120684,-0.012642225031605614,12.209850500441439,0.0,16.173027650621005,0.0061312022226937615,0.004314647078141767,0.00613107077876145,0.03752295985305687,0.051931467489624294,0.04222679108018346,2025,0.0068728522336769515,0.7100034855350297,-0.00046663555762938014,0.31125827814569534,27.42369992552277,negative,霍莱沃,软件服务,科创板,20210420,False
20250521,2025-05-21,300573.SZ,79.60671657754011,09:40,stop_loss,-0.29289094634460633,0,0.008747464503042535,0.00989973346871409,0.0006287726358149559,0.002393550012597556,-0.0021319287684976596,-0.004379379379379489,-0.001816313450241358,-0.017411706594220977,0.017389080680219937,0.03541746579721283,0.07865048473326496,806.8593136228914,20.074570825044173,-0.0011409736308315432,0.004201145767027459,0.011022814662906999,0.00779353519867132,0.03501627605792951,-0.1828314297976642,0.0013945233265719725,14.508015552366821,0.0,18.214480469709514,-0.0007613084519037977,-0.0034384762117119745,-0.0007613084519037977,0.014535254366951467,0.0060054365004107435,0.03656709612704012,986,-0.006611570247933907,0.30644605308514306,0.0,0.4329541537400896,27.454116144304567,negative,兴齐眼药,化学制药,创业板,20161208,False
20250605,2025-06-05,688318.SH,138.8841462817285,09:40,stop_loss,-0.2928276315452638,0,0.020742920191247016,0.02066784348337758,0.0060171088879223955,0.005069892083725769,-0.0017983024025319816,0.016630036630036704,0.009366449740386695,-0.008573265699792776,0.022548080465699005,0.031390464962051334,0.21216191734916479,2564.0384676491076,19.597865071698592,7.355645457907123e-05,0.008456345968399948,0.02171952502630381,0.046896657939319075,0.022400325169559223,-0.19680491223038454,0.0,14.456955455248957,0.0,17.491083983213112,0.0022842990234264063,-0.002184176850237134,0.0022842990234264063,0.04169168868604367,0.04634153697671617,0.02521101527436609,1115,0.002805705086742716,0.557799442896936,0.0006636802706256884,0.5348189415041783,27.544385540473733,negative,财富趋势,软件服务,科创板,20200427,False
20250521,2025-05-21,301398.SZ,51.551711491442546,09:40,stop_loss,-0.29273561214392685,0,0.014948859166010964,0.014549744396382236,0.002525743151350346,-0.0011614401858303092,-0.002320185614849146,0.01335428122545168,0.015563510021848304,-0.006928406466512715,0.0380205190102596,0.04526252263126129,0.1611500748285721,1514.2542511071222,18.32636272379484,0.00039339103068436465,0.004544556411776313,-0.007225151337629354,-0.04057369314965087,0.025893849972566135,-0.1155132161777036,0.0031471282454760274,12.932059647663152,0.0,16.4108114757937,-0.0007634410829749194,-1.087093604687253e-05,-0.0007634410829749194,-0.00011626555051724718,-0.02490645904985056,-0.01188230675692492,2895,-0.006611570247933907,0.30644605308514306,0.0,0.4329541537400896,27.454116144304567,negative,星源卓镁,汽车配件,创业板,20221215,False
20250616,2025-06-16,301172.SZ,27.816102635228848,09:40,stop_loss,-0.2925638352043063,0,0.025055268975681555,0.025055268975681555,0.0003595828838547366,0.0003595828838547366,0.0007194244604316058,0.001800504141159509,0.00435869962978197,-0.0017940437746680749,0.02581120943952797,0.02765486725663724,0.1361003473746502,1239.0003342931282,17.576563404674758,0.0,-0.027240143369175573,-0.012372634643377012,-0.02338970852824751,0.021632482553556372,-0.12972371984174946,0.0003684598378776993,12.523576835067665,0.0,16.006627602232996,-0.03307987671612028,0.0,-0.032896218579177655,0.006512301013024802,0.010203711100621016,0.01257529709366878,2104,0.004346552899734291,0.6320689655172413,0.0005364500268396633,0.526551724137931,27.493589085522334,negative,君逸数码,软件服务,创业板,20230726,False
20250522,2025-05-22,301012.SZ,25.281745173745175,09:40,stop_loss,-0.2920470958969096,0,-0.017891870867366766,-0.015978176149649248,-0.0019762845849802257,-0.0011867088607595555,-0.002370604504148499,-0.009415457041977215,-0.015620811987270278,-0.0347859327217126,0.0011895321173671647,0.03727200634417138,0.12569980558842567,935.2889961490321,18.263293343257725,-0.00194476857253989,-0.014187116564417068,0.05067429505516974,0.03794913201453376,0.023951522258215136,-0.028776718794779277,-0.004278490859587647,12.63063751960627,0.0,17.070675777713383,-0.009926873468502566,0.0006120008444340245,-0.009926873468502566,0.0007133798351299792,7.921419518397421e-05,0.021254221521163297,2002,-0.01243057768275918,0.16746739876458477,-0.0015822784810127777,0.18531228551818807,27.37321246634853,negative,扬电科技,电气设备,创业板,20210622,False
20250603,2025-06-03,300058.SZ,8.699163875942132,09:40,stop_loss,-0.29181096612391044,0,0.049457177322074886,0.055825242718446466,0.0011507479861909697,-0.002293577981651529,0.0,0.02473498233215543,0.012292786688711255,-0.004576659038901698,0.058394160583941535,0.06326034063260333,0.13173513603917514,1994.5655760594475,20.898419752882496,-0.00603136308805774,-0.02585193889541726,-0.007185628742515049,-0.004801920768307433,0.01963617686947841,-0.27191735289942376,-0.004825090470446214,14.887794326341046,0.0,18.713627380138,-0.019964686632096607,-0.009813678802982539,-0.019964686632096607,0.039426523297490856,0.03043941726874322,0.01623642097885747,3,0.0025542784163472554,0.5695364238410596,-0.0009025270758122872,0.2764029278494249,27.42178255890754,negative,蓝色光标,广告包装,创业板,20100226,False
