split_type,horizon,factor,split_value,ic_days,mean_ic,median_ic,std_ic,icir,positive_ic_rate,mean_group_n,factor_group
industry,5d,stock_rel_industry_ret_5d,机械基件,2020,-0.032961460373138136,-0.03280437174370482,0.1681832244344727,-3.111172138246579,0.4321782178217822,86.17376237623762,relative_strength
industry,5d,industry_ret_5d,机械基件,1038,2.658852576405673e-17,6.1954434900055e-17,2.052629566034791e-16,2.056288033561397,0.5635838150289018,81.41522157996147,industry_strength
industry,5d,industry_breadth_20d,机械基件,1034,2.6827796749262787e-17,6.330107619106286e-17,2.053781703257737e-16,2.0736287106778906,0.5647969052224371,81.55609284332688,industry_breadth
industry,5d,industry_amount_share_roll20d,机械基件,1034,2.6827796749262787e-17,6.330107619106286e-17,2.053781703257737e-16,2.0736287106778906,0.5647969052224371,81.55609284332688,industry_crowding
industry,5d,stock_ret_20d,机械基件,2005,-0.04710228715639534,-0.04673485977509826,0.17503763714154888,-4.271799141029163,0.3945137157107232,86.4633416458853,price_momentum
industry,5d,stock_rel_industry_ret_20d,机械基件,2005,-0.04710228715639534,-0.04673485977509826,0.17503763714154888,-4.271799141029163,0.3945137157107232,86.4633416458853,relative_strength
industry,5d,industry_ret_20d,机械基件,1031,2.68685480944515e-17,6.410098197996889e-17,2.0542687274918969e-16,2.0762861858123904,0.565470417070805,81.66246362754607,industry_strength
industry,5d,industry_breadth_60d,机械基件,1026,2.593387658471619e-17,6.1954434900055e-17,2.0485784352442834e-16,2.009625410319762,0.564327485380117,81.85282651072124,industry_breadth
industry,5d,industry_amount_share_roll60d,机械基件,1026,2.593387658471619e-17,6.1954434900055e-17,2.0485784352442834e-16,2.009625410319762,0.564327485380117,81.85282651072124,industry_crowding
industry,5d,stock_ret_60d,机械基件,1965,-0.04073621513911938,-0.04211056493825271,0.19128029141407413,-3.3807318197405527,0.4208651399491094,87.26310432569974,price_momentum
industry,5d,stock_rel_industry_ret_60d,机械基件,1965,-0.04073621513911938,-0.04211056493825271,0.19128029141407413,-3.3807318197405527,0.4208651399491094,87.26310432569974,relative_strength
industry,5d,industry_ret_60d,机械基件,1015,2.460615260688814e-17,6.140769939795318e-17,2.0370503827005638e-16,1.9175302016916094,0.5635467980295567,82.26403940886699,industry_strength
