universe,horizon,factor,year,ic_days,mean_ic,median_ic,std_ic,icir,positive_ic_rate,mean_group_n
screened,3d,industry_breadth_20d,2020,243,0.005911017119320146,0.019824253949281494,0.12688967030809964,0.7394966629762725,0.5555555555555556,3513.8230452674898
screened,3d,industry_breadth_60d,2020,243,0.008212914618652228,0.022063277504495955,0.15154769075337027,0.8602966965160743,0.5473251028806584,3513.8230452674898
screened,3d,industry_amount_share,2020,243,-0.0038459649534181425,0.012683464325762863,0.13973634611959035,-0.43691425031706765,0.551440329218107,3513.8230452674898
screened,3d,industry_amount_share_roll20d,2020,243,-0.001813236520181745,0.010707278047571038,0.14246986903154496,-0.20203736831451025,0.5432098765432098,3513.8230452674898
screened,3d,industry_amount_share_roll60d,2020,243,-0.0015021876347839226,0.013222940312607538,0.14398324458574427,-0.1656198920490816,0.5349794238683128,3513.8230452674898
screened,3d,industry_crowding_score,2020,243,0.000496413204295204,0.001416207566153337,0.10464098443411082,0.07530811525884347,0.5061728395061729,3513.8230452674898
screened,3d,stock_amount_share_in_industry,2020,243,-0.01914579227436032,-0.022877943223183005,0.08618944244758454,-3.5263023107776514,0.38271604938271603,3513.8230452674898
screened,3d,turnover_rate,2020,243,-0.037140310556258334,-0.04354178560581034,0.17636744731431594,-3.342930688533825,0.3991769547325103,3510.135802469136
screened,3d,log_amount,2020,243,-0.032841048968730344,-0.0308983856364638,0.1460549378605193,-3.569447892904501,0.411522633744856,3513.8230452674898
screened,3d,log_total_mv,2020,243,-0.00468862023649201,-0.004207154422904276,0.13850209537825198,-0.5373892620427705,0.48559670781893005,3510.135802469136
screened,3d,stock_ret_1d,2021,243,-0.010649430394511786,-0.010643049386413325,0.10945370206149994,-1.544529452966657,0.46502057613168724,3981.8971193415637
screened,3d,stock_ret_5d,2021,243,-0.019811865438164787,-0.009860272652368078,0.11499673356746469,-2.7348917137846334,0.4567901234567901,3981.8971193415637
screened,3d,stock_ret_20d,2021,243,-0.018137666649546885,-0.01128411111523794,0.14904687505285114,-1.9317850964943077,0.45267489711934156,3981.8971193415637
screened,3d,stock_ret_60d,2021,243,-0.04144768172416371,-0.04043179160095029,0.1777430108803816,-3.7017576461364343,0.4156378600823045,3981.814814814815
screened,3d,stock_rel_industry_ret_1d,2021,243,-0.014965061683997454,-0.012761159736713063,0.07394593622809534,-3.212657808412894,0.4156378600823045,3981.8971193415637
screened,3d,stock_rel_industry_ret_5d,2021,243,-0.026613034807519028,-0.02127374149974644,0.0863823769518355,-4.8906830919455215,0.38271604938271603,3981.8971193415637
screened,3d,stock_rel_industry_ret_20d,2021,243,-0.031094359189750734,-0.03058823270097827,0.1040431077177059,-4.744260916323787,0.3786008230452675,3981.8971193415637
screened,3d,stock_rel_industry_ret_60d,2021,243,-0.03832424507691869,-0.03445798023130021,0.11893368508751087,-5.115275201464309,0.38271604938271603,3981.814814814815
screened,3d,industry_ret_5d,2021,243,0.012681010380856816,0.005221748520497141,0.10913204972353567,1.8445983517639344,0.5185185185185185,3981.8971193415637
screened,3d,industry_ret_20d,2021,243,0.016565136255027944,0.0024438115196874434,0.1462480281097323,1.7980644880279468,0.5102880658436214,3981.8971193415637
screened,3d,industry_ret_60d,2021,243,-0.011254255634542704,-0.011807904827424871,0.15148586028552333,-1.1793560749772345,0.46502057613168724,3981.8971193415637
screened,3d,industry_breadth_20d,2021,243,0.022981953177732113,0.014607948218710943,0.13860491074979903,2.6321375954956028,0.5596707818930041,3981.8971193415637
screened,3d,industry_breadth_60d,2021,243,-0.01177839083175795,-0.017723652390664636,0.1492459789404399,-1.2528053300970055,0.4567901234567901,3981.8971193415637
screened,3d,industry_amount_share,2021,243,-0.010268817320061052,-0.006957936591880652,0.12837426169957497,-1.2698216851855557,0.4732510288065844,3981.8971193415637
screened,3d,industry_amount_share_roll20d,2021,243,-0.010312732738933943,-0.004793920086468675,0.13039535070400932,-1.2554861511877937,0.4691358024691358,3981.8971193415637
screened,3d,industry_amount_share_roll60d,2021,243,-0.007911955873671548,-0.002774771510817414,0.12824917236174221,-0.9793311211463005,0.49382716049382713,3981.8971193415637
screened,3d,industry_crowding_score,2021,243,0.0005894994056151044,-0.00797192603372199,0.12560765052727588,0.07450193449510983,0.46502057613168724,3981.8971193415637
screened,3d,stock_amount_share_in_industry,2021,243,-0.034464018921172755,-0.04101964977517381,0.11993279577009568,-4.561715883954246,0.34156378600823045,3981.8971193415637
screened,3d,turnover_rate,2021,243,-0.043283420164737074,-0.039629831144247736,0.14021519787354003,-4.900346070252482,0.3662551440329218,3944.4691358024693
screened,3d,log_amount,2021,243,-0.0532838049476122,-0.048834639480696454,0.15474545933867828,-5.466100164791783,0.37037037037037035,3981.8971193415637
screened,3d,log_total_mv,2021,243,-0.034823484693603,-0.04619796480834569,0.18060460832318556,-3.060861441112294,0.38271604938271603,3944.4691358024693
screened,3d,stock_ret_1d,2022,242,-0.014089309552888354,-0.02600030085533894,0.13457344804546476,-1.661998399964702,0.45454545454545453,4465.995867768595
screened,3d,stock_ret_5d,2022,242,-0.020362671691674317,-0.03117511282858009,0.14002517895891162,-2.3084947603959374,0.45041322314049587,4465.995867768595
