trade_date,experiment_id,filter_id,ref_method,capital,order_notional,threshold,candidates_before_filter,candidates_after_filter,filtered_removed_count,selected_count,below_top10
20260316,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2954,2189,765,10,False
20260317,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2966,2621,345,10,False
20260318,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2957,2358,599,10,False
20260319,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2973,2605,368,10,False
20260320,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2974,2628,346,10,False
20260323,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2905,2643,262,10,False
20260324,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2947,2609,338,10,False
20260325,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2945,2116,829,10,False
20260326,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2964,2186,778,10,False
20260327,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2934,2053,881,10,False
20260330,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2943,1987,956,10,False
20260331,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2957,2181,776,10,False
20260401,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2952,2111,841,10,False
20260402,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2966,2077,889,10,False
20260403,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2947,2060,887,10,False
20260407,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2933,1930,1003,10,False
20260408,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2883,2409,474,10,False
20260409,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2952,2190,762,10,False
20260410,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2954,2233,721,10,False
20260413,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2953,2153,800,10,False
20260414,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2958,2387,571,10,False
20260415,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2949,2374,575,10,False
20260416,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2942,2399,543,10,False
20260417,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2945,2229,716,10,False
20260420,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2936,2329,607,10,False
20260421,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2956,2318,638,10,False
20260422,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2944,2312,632,10,False
20260423,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2945,2353,592,10,False
20260424,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2944,2282,662,10,False
20260427,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2928,2305,623,10,False
20260428,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2943,2402,541,10,False
20260429,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2909,2439,470,10,False
20260430,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2930,2403,527,10,False
20260506,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2908,2384,524,10,False
20260507,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2919,2483,436,10,False
20260508,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2934,2473,461,10,False
20260511,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2926,2540,386,10,False
20260512,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2952,2380,572,10,False
20260513,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2921,2507,414,10,False
20260514,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2948,2503,445,10,False
20260515,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2949,2554,395,10,False
20260518,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2923,2305,618,10,False
20260519,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2922,2392,530,10,False
20260520,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.05,2935,2284,651,10,False
20260224,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2893,1875,1018,10,False
20260225,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2933,2028,905,10,False
20260226,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2936,2033,903,10,False
20260227,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2937,2010,927,10,False
20260302,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2911,2117,794,10,False
20260303,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2872,2456,416,10,False
20260304,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2951,1773,1178,10,False
20260305,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2938,1761,1177,10,False
20260306,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2939,1855,1084,10,False
20260309,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2958,1788,1170,10,False
20260310,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2948,1891,1057,10,False
20260311,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2959,1823,1136,10,False
20260312,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2958,1717,1241,10,False
20260313,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2947,2217,730,10,False
20260316,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2954,1709,1245,10,False
20260317,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2966,2123,843,10,False
20260318,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2957,1837,1120,10,False
20260319,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2973,2055,918,10,False
20260320,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2974,2115,859,10,False
20260323,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2905,2149,756,10,False
20260324,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2947,2032,915,10,False
20260325,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2945,1544,1401,10,False
20260326,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2964,1638,1326,10,False
20260327,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2934,1510,1424,10,False
20260330,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2943,1464,1479,10,False
20260331,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2957,1641,1316,10,False
20260401,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2952,1617,1335,10,False
20260402,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2966,1548,1418,10,False
20260403,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2947,1513,1434,10,False
20260407,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2933,1361,1572,10,False
20260408,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2883,1905,978,10,False
20260409,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2952,1656,1296,10,False
20260410,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2954,1745,1209,10,False
20260413,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2953,1650,1303,10,False
20260414,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2958,1880,1078,10,False
20260415,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2949,1829,1120,10,False
20260416,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2942,1884,1058,10,False
20260417,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2945,1719,1226,10,False
20260420,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2936,1808,1128,10,False
20260421,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2956,1763,1193,10,False
20260422,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2944,1859,1085,10,False
20260423,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2945,1816,1129,10,False
20260424,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2944,1766,1178,10,False
20260427,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2928,1746,1182,10,False
20260428,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2943,1887,1056,10,False
20260429,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2909,1919,990,10,False
20260430,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2930,1875,1055,10,False
20260506,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2908,1902,1006,10,False
20260507,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2919,2044,875,10,False
20260508,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2934,2025,909,10,False
20260511,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2926,2099,827,10,False
20260512,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2952,1913,1039,10,False
20260513,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2921,2077,844,10,False
20260514,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2948,2080,868,10,False
20260515,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2949,2100,849,10,False
20260518,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2923,1864,1059,10,False
20260519,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2922,1983,939,10,False
20260520,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F3_order_lte_3pct_ref_amount,A_tail,5000000,500000.0,0.03,2935,1839,1096,10,False
20260224,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2893,1875,1018,10,False
20260225,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2933,2028,905,10,False
20260226,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2936,2033,903,10,False
20260227,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2937,2010,927,10,False
20260302,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2911,2117,794,10,False
20260303,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2872,2456,416,10,False
20260304,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2951,1773,1178,10,False
20260305,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2938,1761,1177,10,False
20260306,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2939,1855,1084,10,False
20260309,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2958,1788,1170,10,False
20260310,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2948,1891,1057,10,False
20260311,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2959,1823,1136,10,False
20260312,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2958,1717,1241,10,False
20260313,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2947,2217,730,10,False
20260316,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2954,1709,1245,10,False
20260317,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2966,2123,843,10,False
20260318,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2957,1837,1120,10,False
20260319,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2973,2055,918,10,False
20260320,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2974,2115,859,10,False
20260323,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2905,2149,756,10,False
20260324,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2947,2032,915,10,False
20260325,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2945,1544,1401,10,False
20260326,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2964,1638,1326,10,False
20260327,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2934,1510,1424,10,False
20260330,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2943,1464,1479,10,False
20260331,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2957,1641,1316,10,False
20260401,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2952,1617,1335,10,False
20260402,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2966,1548,1418,10,False
20260403,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2947,1513,1434,10,False
20260407,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2933,1361,1572,10,False
20260408,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2883,1905,978,10,False
20260409,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2952,1656,1296,10,False
20260410,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2954,1745,1209,10,False
20260413,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2953,1650,1303,10,False
20260414,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2958,1880,1078,10,False
20260415,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2949,1829,1120,10,False
20260416,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2942,1884,1058,10,False
20260417,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2945,1719,1226,10,False
20260420,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2936,1807,1129,10,False
20260421,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2956,1763,1193,10,False
20260422,F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,500000.0,0.03,2944,1859,1085,10,False
