scenario_id,cost_case,capital,participation_cap,slippage_bp,include_commission_tax,include_impact,partial_fill,zero_fill,enforce_limit_suspend,cumulative_return,avg_daily_return,trade_win_rate,daily_win_rate,max_drawdown,profit_factor,auc,total_trades,trading_days,avg_daily_trades,avg_fill_ratio,partial_fill_count,zero_fill_count,max_profit_day,max_profit_day_return,max_loss_day,max_loss_day_return,cum_return_drop_top1_profit_day,cum_return_drop_top3_profit_days,cum_return_drop_top5_profit_days,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,drawdown_start,drawdown_end,drawdown_days,policy_id,removed_v7_trades,removed_extreme_v7_trades
C0_full_no_cap,C0_full_no_cap,,,5,True,False,False,False,False,0.05631044821060982,0.0010326747876184565,0.44655172413793104,0.5172413793103449,-0.06142807961348895,1.1198887096204324,,580,58,10.0,1.0,0,0,20260407,0.03133403000173744,20260306,-0.03382598351049494,0.024217583714201796,-0.024056056257853675,-0.06417169996849015,580,0,0,0,0,20260305,20260320,12,C0_full_no_cap,0,0
C1_event_clean_only,C1_event_clean_only,,,5,True,False,False,False,False,0.05631044821060982,0.0010326747876184565,0.44655172413793104,0.5172413793103449,-0.06142807961348895,1.1198887096204324,,580,58,10.0,1.0,0,0,20260407,0.03133403000173744,20260306,-0.03382598351049494,0.024217583714201796,-0.024056056257853675,-0.06417169996849015,580,0,0,0,0,20260305,20260320,12,C1_event_clean_only,0,0
C2_cap20,C2_cap20,,,5,True,False,False,False,False,0.05631044821060982,0.0010326747876184565,0.44655172413793104,0.5172413793103449,-0.06142807961348895,1.1198887096204324,,580,58,10.0,1.0,0,0,20260407,0.03133403000173744,20260306,-0.03382598351049494,0.024217583714201796,-0.024056056257853675,-0.06417169996849015,580,0,0,0,0,20260305,20260320,12,C2_cap20,0,0
