rule_id,split,roundtrip_cost_bps,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
combo_low_liquidity_weak_momentum,train,100,1155,23100,20.0,-0.9998262033599022,-0.006799562002239256,-0.0063200516227641486,0.41385281385281386,0.3988311688311688,0.6023133477857059,0.7072611008163474,-0.9998357239555352,-0.006799562002239255,0.11225185130480395,-0.17498422061216112
combo_low_liquidity_weak_momentum,train,150,1155,23100,20.0,-0.9999994930177208,-0.011799562002239257,-0.011320051622764147,0.3445887445887446,0.35493506493506494,0.41578777013555895,0.5521325741518105,-0.9999995087660576,-0.011799562002239253,0.10725185130480394,-0.17998422061216113
combo_low_liquidity_weak_momentum,train,200,1155,23100,20.0,-0.9999999985643476,-0.016799562002239254,-0.016320051622764148,0.28484848484848485,0.3122510822510822,0.2888089666956071,0.4339342751658663,-0.9999999985797524,-0.016799562002239258,0.10225185130480396,-0.1849842206121611
combo_low_size_low_liquidity,train,0,1215,24300,20.0,7.038359525132888,0.0022923630469456236,0.004291631273145274,0.5555555555555556,0.5082716049382716,1.2011560410041158,1.1479779857859205,-0.8770336021172227,0.0022923630469456236,0.12045655930994599,-0.15911208081115433
combo_low_size_low_liquidity,train,20,1215,24300,20.0,-0.29210524680513617,0.00029236304694562194,0.0022916312731452726,0.5275720164609053,0.49436213991769545,1.0237398856473026,1.01773690618101,-0.9079629667918752,0.0002923630469456219,0.11845655930994599,-0.16111208081115433
combo_low_size_low_liquidity,train,40,1215,24300,20.0,-0.9379626741688536,-0.001707636953054378,0.00029163127314527255,0.502880658436214,0.46868312757201647,0.8714610160093283,0.9025357763461979,-0.9429062597391382,-0.0017076369530543778,0.11645655930994599,-0.16311208081115433
combo_low_size_low_liquidity,train,60,1215,24300,20.0,-0.9945898160473412,-0.003707636953054376,-0.0017083687268547258,0.47160493827160493,0.44436213991769546,0.7408872096571756,0.8007426012429423,-0.9945951644239243,-0.003707636953054377,0.11445655930994598,-0.16511208081115433
combo_low_size_low_liquidity,train,100,1215,24300,20.0,-0.9999594566737222,-0.007707636953054377,-0.005708368726854726,0.40329218106995884,0.3946090534979424,0.5348601369559431,0.6316779934562147,-0.9999588351549026,-0.007707636953054377,0.11045655930994598,-0.16911208081115434
combo_low_size_low_liquidity,train,150,1215,24300,20.0,-0.9999999130650722,-0.012707636953054376,-0.010708368726854725,0.3358024691358025,0.34218106995884773,0.35496494797863826,0.4723788587701105,-0.9999999112819918,-0.012707636953054375,0.10545655930994599,-0.17411208081115434
combo_low_size_low_liquidity,train,200,1215,24300,20.0,-0.9999999998193299,-0.01770763695305438,-0.015708368726854726,0.2757201646090535,0.2942798353909465,0.23615547968228642,0.3559653426219638,-0.9999999998146786,-0.01770763695305438,0.10045655930994599,-0.17911208081115432
low_log_amount,train,0,1215,24300,20.0,24.020353204666712,0.003352984119184931,0.0027293741309169783,0.5415637860082304,0.49979423868312756,1.306711242631703,1.2202254400820804,-0.9024614423285247,0.00335298411918493,0.3686607123608557,-0.15185105318968348
low_log_amount,train,20,1215,24300,20.0,1.207911467621647,0.0013529841191849295,0.0007293741309169772,0.5135802469135803,0.4853909465020576,1.1138982874316659,1.0833356628726996,-0.9312610536245031,0.0013529841191849289,0.3666607123608557,-0.15385105318968348
low_log_amount,train,40,1215,24300,20.0,-0.8061096263837128,-0.0006470158808150714,-0.0012706258690830237,0.4831275720164609,0.4577777777777778,0.9497843764694941,0.9625820062843919,-0.9573842204455513,-0.0006470158808150713,0.3646607123608557,-0.15585105318968348
low_log_amount,train,60,1215,24300,20.0,-0.9830562821663904,-0.0026470158808150693,-0.0032706258690830214,0.44526748971193414,0.43358024691358027,0.8103257280371173,0.8561433489695864,-0.9831952970574361,-0.0026470158808150693,0.3626607123608557,-0.15785105318968348
low_log_amount,train,100,1215,24300,20.0,-0.999872499179638,-0.006647015880815071,-0.007270625869083022,0.39094650205761317,0.3844444444444444,0.5919492630391175,0.6798597461723259,-0.9998711760694954,-0.006647015880815071,0.35866071236085567,-0.16185105318968349
low_log_amount,train,150,1215,24300,20.0,-0.9999997251771379,-0.01164701588081507,-0.012270625869083021,0.3267489711934156,0.33238683127572016,0.40319287140966453,0.5141954401433109,-0.9999997209153234,-0.01164701588081507,0.3536607123608556,-0.1668510531896835
low_log_amount,train,200,1215,24300,20.0,-0.9999999994258423,-0.01664701588081507,-0.017270625869083022,0.2559670781893004,0.2865020576131687,0.27797379228862495,0.39314517100938023,-0.999999999413963,-0.01664701588081507,0.34866071236085566,-0.17185105318968347
low_log_total_mv,train,0,1215,24300,20.0,4.294747606090155,0.0023657592403623757,0.003492211067743217,0.5390946502057613,0.49477366255144034,1.152515805136356,1.1164865286418522,-0.9275075022595747,0.0023657592403623752,0.19572942169498475,-0.1755705309859769
low_log_total_mv,train,20,1215,24300,20.0,-0.5345827288390996,0.0003657592403623745,0.0014922110677432153,0.5218106995884774,0.481522633744856,1.0222286193785686,1.017148905376619,-0.9614839327676358,0.00036575924036237373,0.19372942169498475,-0.17757053098597692
low_log_total_mv,train,40,1215,24300,20.0,-0.9592884321951655,-0.0016342407596376264,-0.0005077889322567832,0.49382716049382713,0.4620164609053498,0.9062991469392958,0.9269948723773388,-0.9796842224820664,-0.0016342407596376264,0.19172942169498475,-0.17957053098597692
low_log_total_mv,train,60,1215,24300,20.0,-0.9964562531022086,-0.0036342407596376245,-0.0025077889322567817,0.4699588477366255,0.4420576131687243,0.8032885089828047,0.8452250486161739,-0.996484958156651,-0.003634240759637624,0.18972942169498475,-0.18157053098597692
low_log_total_mv,train,100,1215,24300,20.0,-0.9999735438567644,-0.007634240759637625,-0.006507788932256784,0.4148148148148148,0.40588477366255143,0.6312460545653688,0.7039597703327422,-0.9999735055414,-0.007634240759637626,0.18572942169498477,-0.18557053098597692
low_log_total_mv,train,150,1215,24300,20.0,-0.9999999435429852,-0.012634240759637623,-0.011507788932256782,0.37037037037037035,0.36049382716049383,0.46786716646986304,0.5623953727302532,-0.9999999431766927,-0.012634240759637623,0.18072942169498477,-0.19057053098597693
low_log_total_mv,train,200,1215,24300,20.0,-0.9999999998832402,-0.017634240759637626,-0.016507788932256785,0.3226337448559671,0.32185185185185183,0.34701937826530294,0.4517545409480647,-0.9999999998818883,-0.01763424075963763,0.17572942169498476,-0.1955705309859769
low_stock_amount_share_in_industry,train,0,1215,24300,20.0,80.30283547215751,0.004344755410111012,0.0035711664081501003,0.5440329218106996,0.5038271604938271,1.3825285107722294,1.2644549877701925,-0.876955796397468,0.004344755410111011,0.2977717981103513,-0.15604899731638416
low_stock_amount_share_in_industry,train,20,1215,24300,20.0,6.190919094306029,0.00234475541011101,0.001571166408150099,0.516872427983539,0.4888888888888889,1.190666124887133,1.1345126277851127,-0.9178928168162221,0.0023447554101110094,0.29577179811035126,-0.15804899731638417
low_stock_amount_share_in_industry,train,40,1215,24300,20.0,-0.3670734930256382,0.0003447554101110094,-0.00042883359184990035,0.49547325102880657,0.46555555555555556,1.0259520966138713,1.0186595162349572,-0.949065902605946,0.0003447554101110092,0.2937717981103513,-0.16004899731638417
