rule_id,split,reference_amount,capital_yuan,per_stock_order_yuan,participation_cap,roundtrip_cost_bps,fill_policy,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return,avg_fill_ratio,partial_fill_days,zero_fill_days,partial_fill_trades,zero_fill_trades,participation_p50,participation_p90,participation_p99
combo_low_size_low_liquidity,validation,signal_amount,100000,5000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.12163356327553898,0.001109901229525873,-0.0020725917291613116,0.384297520661157,0.4131198347107438,1.0881676313749948,1.0716395302917803,-0.8897222730272898,0.001109901229525873,0.5226750184450688,-0.24147716216166376,0.6934776080578512,275,0,4393,0,0.0060692261937016455,0.011804758054922584,0.01682544769624571
combo_low_size_low_liquidity,validation,signal_amount,100000,5000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.07104798031000725,0.0017597206768127812,-0.005195768670010762,0.384297520661157,0.4131198347107438,1.1253912039803549,1.1009633625119646,-0.8901828342130282,0.0017597206768127822,0.5226750184450688,-0.24147716216166376,0.8746980198347107,208,0,2705,0,0.0060692261937016455,0.011804758054922584,0.01682544769624571
combo_low_size_low_liquidity,validation,signal_amount,100000,5000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.03457916515208148,0.0017462093858433096,-0.006163682331036426,0.384297520661157,0.4131198347107438,1.1201575774638874,1.0965042633007391,-0.8902043526285282,0.0017462093858433103,0.5226750184450688,-0.24147716216166376,0.9390021714876033,197,0,1531,0,0.0060692261937016455,0.011804758054922584,0.01682544769624571
combo_low_size_low_liquidity,validation,signal_amount,100000,5000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.02285743072161306,0.0016567286822165132,-0.006504467201432796,0.384297520661157,0.4131198347107438,1.1113868218321412,1.089373454542706,-0.8902043526285283,0.001656728682216514,0.5226750184450688,-0.24147716216166376,0.9809888202479339,151,0,493,0,0.0060692261937016455,0.011804758054922584,0.01682544769624571
combo_low_size_low_liquidity,validation,signal_amount,300000,15000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.5163866398094172,-0.00047387114429843524,-0.0007138218513990315,0.384297520661157,0.4131198347107438,0.9577633943199537,0.9651905415166417,-0.8802030771768558,-0.0004738711442984362,0.4370965644139016,-0.24147716216166376,0.5433250860881542,337,0,5739,0,0.018207678581104936,0.03541427416476775,0.05047634308873713
combo_low_size_low_liquidity,validation,signal_amount,300000,15000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.12163356327553898,0.0011099012295258733,-0.0020725917291613107,0.384297520661157,0.4131198347107438,1.0881676313749948,1.0716395302917803,-0.8897222730272898,0.001109901229525873,0.5226750184450688,-0.24147716216166376,0.6934776080578512,275,0,4393,0,0.018207678581104936,0.03541427416476775,0.05047634308873713
combo_low_size_low_liquidity,validation,signal_amount,300000,15000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.047643028421876066,0.0016055005603536107,-0.0033181354145385756,0.384297520661157,0.4131198347107438,1.1212028477656972,1.098044191112363,-0.8897857903326939,0.0016055005603536109,0.5226750184450688,-0.24147716216166376,0.7756087968319559,247,0,3842,0,0.018207678581104936,0.03541427416476775,0.05047634308873713
combo_low_size_low_liquidity,validation,signal_amount,300000,15000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.06350817205268222,0.001759245648903078,-0.005348436955618596,0.38636363636363635,0.4131198347107438,1.124252825121541,1.0999891993050328,-0.8902043526285282,0.0017592456489030788,0.5226750184450688,-0.24147716216166376,0.8903127899449036,205,0,2454,0,0.018207678581104936,0.03541427416476775,0.05047634308873713
combo_low_size_low_liquidity,validation,signal_amount,500000,25000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.6243788651102795,-0.0011830926119955542,-0.00045694981504214305,0.38016528925619836,0.4131198347107438,0.8868195796007834,0.9055909666259436,-0.8802496647903444,-0.0011830926119955538,0.31976934127296286,-0.24147716216166376,0.47441424095041324,356,0,6350,0,0.030346130968508227,0.05902379027461292,0.08412723848122855
combo_low_size_low_liquidity,validation,signal_amount,500000,25000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.3216466960745413,0.0004365930891496739,-0.0012781166852361843,0.3884297520661157,0.4131198347107438,1.0364071956924392,1.0297171473728868,-0.8867465198243919,0.00043659308914967423,0.5089028268938598,-0.24147716216166376,0.622954705247934,309,0,4926,0,0.030346130968508227,0.05902379027461292,0.08412723848122855
