rule_id,horizon,top_n,regime_type,regime_value,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
low_stock_ret_60d,5d,20,vol_regime,low_vol,180,3600,20.0,11.665338526821772,0.016274094370698263,0.002738930955982213,0.5166666666666667,0.47888888888888886,2.29899603688836,1.730734088194697,-0.5044282692852466,0.01627409437069826,0.5038933438839511,-0.09546402176968613
high_stock_ret_20d,5d,20,vol_regime,high_vol,493,9860,20.0,-0.9488510297509185,-0.0036600604861033942,-0.006882478046898355,0.4645030425963489,0.41744421906693713,0.873916602517257,0.9326972749555293,-0.9694062131665729,-0.003660060486103395,0.24239930926812536,-0.20889167027899194
high_stock_ret_20d,5d,20,vol_regime,normal_vol,1082,21640,20.0,-0.9999258301972461,-0.006839958239960128,-0.006705766703842158,0.4537892791127542,0.4064695009242144,0.7492399138434873,0.8774098775787814,-0.9999952234237695,-0.006839958239960128,0.32213076917126654,-0.19219306473449785
high_stock_ret_20d,5d,20,vol_regime,low_vol,180,3600,20.0,1.7729322108354362,0.007896292295349286,0.0007475763849444594,0.5111111111111111,0.4313888888888889,1.3861880238596522,1.1720157298313378,-0.7355015692954425,0.007896292295349284,0.3101734022728691,-0.13805097691526586
high_stock_ret_20d,5d,20,vol_regime,insufficient_history,252,5040,20.0,-0.9962547386807783,-0.02050562568324957,-0.02190742798791428,0.30952380952380953,0.35853174603174603,0.37695097963346047,0.5723009613295686,-0.9981253066243932,-0.020505625683249568,0.1566084757648428,-0.1501910378047021
high_stock_ret_60d,5d,20,vol_regime,insufficient_history,212,4240,20.0,-0.9203114867410805,-0.010290488818573194,-0.01379681189100646,0.3632075471698113,0.4096698113207547,0.6222032274957076,0.7526984576271966,-0.9736194207925206,-0.010290488818573194,0.18388955660733525,-0.14012144077882827
high_stock_ret_60d,5d,20,vol_regime,normal_vol,1082,21640,20.0,-0.8768158854328812,-0.00015346455123199735,4.7571806803764486e-05,0.5,0.43202402957486136,0.9933426428140318,0.9968254898454483,-0.9993502917307087,-0.00015346455123199792,0.32042138930594094,-0.20899743972980925
high_stock_ret_60d,5d,20,vol_regime,low_vol,180,3600,20.0,2.3326120272740143,0.008878201205312436,0.007461023867188423,0.5333333333333333,0.4463888888888889,1.4574183932715703,1.208759357491213,-0.7959580203714776,0.008878201205312436,0.39805841324482916,-0.12224481675449261
high_stock_ret_60d,5d,20,vol_regime,high_vol,493,9860,20.0,-0.9979533155992657,-0.010238010990551803,-0.014382137754509134,0.4239350912778905,0.4094320486815416,0.6768465805855789,0.8109069414670497,-0.9990789628015705,-0.0102380109905518,0.18879148249557515,-0.20935377607828012
low_stock_rel_industry_ret_20d,5d,20,vol_regime,normal_vol,1082,21640,20.0,0.5201173562026384,0.0013734228793823723,0.002154110955170566,0.5157116451016636,0.4518022181146026,1.0870171829079813,1.0487763619741495,-0.9848436243328185,0.0013734228793823718,0.30602628551757693,-0.20599311422443015
low_stock_rel_industry_ret_20d,5d,20,vol_regime,high_vol,493,9860,20.0,15.423232594592925,0.00710117630804425,0.0033443326387289805,0.5476673427991886,0.4906693711967546,1.4287737554632363,1.2553293585586864,-0.816955646054811,0.00710117630804425,0.254918254474623,-0.17604865875429376
low_stock_rel_industry_ret_20d,5d,20,vol_regime,insufficient_history,252,5040,20.0,-0.17040360456848358,0.0007279520269131524,1.8128517689303114e-05,0.5,0.4720238095238095,1.0352473423657418,1.0239266580834223,-0.8603306796606234,0.0007279520269131521,0.1360286965515663,-0.14795505901376407
low_stock_rel_industry_ret_20d,5d,20,vol_regime,low_vol,180,3600,20.0,6.534093849670619,0.012911972173811074,0.001963531814265662,0.5277777777777778,0.48194444444444445,2.318646464588574,1.6333402217689725,-0.40218358946276833,0.012911972173811072,0.4741280856281003,-0.06362420787001535
low_stock_rel_industry_ret_60d,5d,20,vol_regime,normal_vol,1082,21640,20.0,2.4053018693661974,0.0021863987455137046,0.001939160584183261,0.5157116451016636,0.4579482439926063,1.1378483623117033,1.0817664703480356,-0.981883992546232,0.0021863987455137046,0.1942260479868628,-0.22339557131057788
low_stock_rel_industry_ret_60d,5d,20,vol_regime,insufficient_history,212,4240,20.0,-0.5625280635309537,-0.0020351457141181343,-0.007683424943455597,0.45754716981132076,0.44622641509433963,0.9180498123928207,0.9381181749115719,-0.8692931220711628,-0.002035145714118134,0.16152381892647433,-0.14662914341480993
low_stock_rel_industry_ret_60d,5d,20,vol_regime,high_vol,493,9860,20.0,108.24159442752831,0.01100529716884671,0.005237581734506225,0.5354969574036511,0.49898580121703856,1.7368239474228837,1.4385228703334023,-0.7535797632407822,0.01100529716884671,0.264209836817379,-0.20113694636509694
low_stock_rel_industry_ret_60d,5d,20,vol_regime,low_vol,180,3600,20.0,6.717577095372616,0.01315297886516624,0.0009513333751603293,0.5277777777777778,0.47305555555555556,2.091179905834514,1.5752469444995372,-0.5505910276714363,0.013152978865166242,0.44343007348822266,-0.08723148786257129
low_industry_crowding_score,5d,20,vol_regime,insufficient_history,212,4240,20.0,-0.21618534039269643,-0.0003740150878487205,-0.0017488777732343724,0.47641509433962265,0.48066037735849054,0.9753197700597397,0.9810494259435201,-0.7689488630569168,-0.0003740150878487202,0.10200486838941787,-0.1285699927870422
low_industry_crowding_score,5d,20,vol_regime,normal_vol,1082,21640,20.0,0.15252707753194472,0.0007590516514776194,0.0020827632513388625,0.5295748613678374,0.48068391866913124,1.0617224315463483,1.0418075825987658,-0.9461635959969953,0.0007590516514776193,0.1596093831634051,-0.21191271498628042
low_industry_crowding_score,5d,20,vol_regime,high_vol,493,9860,20.0,18.04219491072401,0.006892883955500121,0.006694966025396987,0.5841784989858012,0.5205882352941177,1.5668071983111977,1.376592986708513,-0.7717781357221869,0.0068928839555001216,0.1685768651737742,-0.19743901596849572
low_industry_crowding_score,5d,20,vol_regime,low_vol,180,3600,20.0,4.304216676572165,0.010094438713164433,0.00340288592403864,0.5611111111111111,0.5277777777777778,2.1777729379647415,1.7825152572593888,-0.3513287205303446,0.010094438713164434,0.2395852058990779,-0.0698469087562628
high_industry_ret_20d,5d,20,vol_regime,insufficient_history,252,5040,20.0,-0.710481138070942,-0.003950088895864294,-0.009156814504979594,0.44841269841269843,0.44166666666666665,0.7936557308392974,0.8498030023644522,-0.8504360745949556,-0.003950088895864294,0.1449853160242553,-0.11992173226424954
high_industry_ret_20d,5d,20,vol_regime,normal_vol,1082,21640,20.0,-0.8312286808747328,-0.00024412318715751465,-0.0036446000433496524,0.45933456561922364,0.4320702402957486,0.9876867935338753,0.991613337474032,-0.9720682453590584,-0.00024412318715751475,0.2880126924872714,-0.1856110871319408
high_industry_ret_20d,5d,20,vol_regime,high_vol,493,9860,20.0,9.311720785064056,0.006147753864727465,0.007259501236443205,0.5496957403651116,0.4930020283975659,1.3387688699224234,1.2111829926415338,-0.7349248763287614,0.006147753864727465,0.18232324054263674,-0.13937310052337984
high_industry_ret_20d,5d,20,vol_regime,low_vol,180,3600,20.0,1.939077761144905,0.0072429793571953,0.0002764966335306457,0.5055555555555555,0.4363888888888889,1.560714613542941,1.3361111003005555,-0.6460787025449548,0.0072429793571952995,0.3262027263135497,-0.07944569487064634
low_industry_ret_60d,5d,20,vol_regime,insufficient_history,212,4240,20.0,-0.13594023433972335,0.00018518846671952485,0.0035477129497774595,0.5235849056603774,0.5014150943396226,1.0115231581838364,1.0087497309391313,-0.7269961776438836,0.00018518846671952452,0.0817542175620993,-0.1327343047807807
low_industry_ret_60d,5d,20,vol_regime,normal_vol,1082,21640,20.0,-0.9866258687923221,-0.0032722133517296107,-0.002626799251557449,0.46487985212569316,0.44731977818853974,0.7914445763720069,0.8545063403770038,-0.9950196762445267,-0.003272213351729611,0.17495573284855087,-0.19204905506194836
low_industry_ret_60d,5d,20,vol_regime,high_vol,493,9860,20.0,49.82710227968334,0.008954868425297587,0.0066702878584735505,0.5699797160243407,0.5290060851926978,1.7934788992033013,1.5040690328168145,-0.717701838152488,0.008954868425297585,0.26534484096186495,-0.1774732300022773
low_industry_ret_60d,5d,20,vol_regime,low_vol,180,3600,20.0,6.164955934004932,0.011974448205284682,0.007276814934997105,0.6166666666666667,0.5416666666666666,2.1626934473359105,1.7930700730326168,-0.31228121185036417,0.011974448205284682,0.2844432641715556,-0.08189842650926032
combo_low_liquidity,5d,20,vol_regime,insufficient_history,272,5440,20.0,-0.05460463050947684,0.00034525996999605055,0.002546981771234766,0.5404411764705882,0.4920955882352941,1.0285288855216408,1.020596269419693,-0.7242404783695577,0.00034525996999605087,0.0711382018638876,-0.125090321645225
combo_low_liquidity,5d,20,vol_regime,low_vol,180,3600,20.0,4.2807498749581425,0.010789908297857951,-0.0025397619120361477,0.4444444444444444,0.4747222222222222,2.4359772448826487,2.065485534753914,-0.4563019681101357,0.01078990829785795,0.512884289504596,-0.07384647835109077
combo_low_liquidity,5d,20,vol_regime,normal_vol,1082,21640,20.0,0.1503555280030051,0.0007752629952299878,0.0013997360353880189,0.5249537892791127,0.47855822550831795,1.0715554046578435,1.0508858751737933,-0.9613078867896138,0.0007752629952299876,0.45795094494478505,-0.18831331656432157
combo_low_liquidity,5d,20,vol_regime,high_vol,493,9860,20.0,43.251420116731516,0.008250946172305889,0.008828388194007386,0.6247464503042597,0.5421906693711968,1.9482681660279215,1.5952869601771535,-0.6609886475199342,0.00825094617230589,0.16012162013500125,-0.14441460031779108
combo_weak_momentum,5d,20,vol_regime,normal_vol,1082,21640,20.0,0.7776592864828691,0.0015630323189175848,0.0026432151352351494,0.5258780036968577,0.45891866913123847,1.0969397188028214,1.0583259250982042,-0.9868614649595193,0.0015630323189175846,0.2372031315515483,-0.24343842081183342
combo_weak_momentum,5d,20,vol_regime,high_vol,493,9860,20.0,58.204435648768744,0.01012643346149456,0.00257544226434826,0.5192697768762677,0.49310344827586206,1.6093361531212036,1.388338408724728,-0.8109102464082483,0.01012643346149456,0.39725570274236344,-0.15717340030891572
combo_weak_momentum,5d,20,vol_regime,insufficient_history,212,4240,20.0,0.008327857711717845,0.00172460161026699,-0.004035354166391692,0.4858490566037736,0.4662735849056604,1.0793251608150227,1.0560253891524882,-0.7046639576854665,0.00172460161026699,0.17116706611892166,-0.13491481350305798
combo_weak_momentum,5d,20,vol_regime,low_vol,180,3600,20.0,20.18929302158061,0.01908463343113783,0.006998088078594278,0.55,0.5022222222222222,2.8224425045673067,1.9475440243612,-0.43351503642293865,0.019084633431137834,0.4902365340134713,-0.1006667421031128
combo_low_liquidity_weak_momentum,5d,20,vol_regime,insufficient_history,212,4240,20.0,0.08881518280431022,0.0012530922074103863,0.0025771927884083636,0.5235849056603774,0.4849056603773585,1.0819528035155146,1.062586731926532,-0.7477173094147379,0.001253092207410386,0.09120302921590058,-0.14143470458087265
combo_low_liquidity_weak_momentum,5d,20,vol_regime,normal_vol,1082,21640,20.0,2.578284425027792,0.001842741998309089,0.0030763364186071947,0.544362292051756,0.48317929759704253,1.1577257702531207,1.1048511355596284,-0.9476873516896437,0.0018427419983090886,0.20481800237255526,-0.22707616071038067
combo_low_liquidity_weak_momentum,5d,20,vol_regime,high_vol,493,9860,20.0,58.30885870837148,0.00917543450504187,0.006836408647216024,0.592292089249493,0.5281947261663286,1.893925282406849,1.5568827889296628,-0.6819685959972681,0.009175434505041869,0.30372053808852295,-0.16498422061216111
combo_low_liquidity_weak_momentum,5d,20,vol_regime,low_vol,180,3600,20.0,4.192430089611324,0.011285896558235736,-0.0020552934287002304,0.45555555555555555,0.48638888888888887,1.964232655153304,1.6818090745670466,-0.6205903109572486,0.011285896558235732,0.5914288577738238,-0.08665448765042257
combo_low_size_low_liquidity,5d,20,vol_regime,insufficient_history,272,5440,20.0,-0.05125751595895989,0.0007042607360335513,0.0030920065808147604,0.5220588235294118,0.5084558823529411,1.0447257352463364,1.0355862818723751,-0.7986138000771144,0.0007042607360335518,0.09652129340233123,-0.15911208081115433
combo_low_size_low_liquidity,5d,20,vol_regime,low_vol,180,3600,20.0,5.118491453160185,0.011682065452605608,-0.003385928167164845,0.45,0.47638888888888886,2.6588863123734714,2.2244601237718165,-0.4082290974351388,0.011682065452605604,0.5266750184450688,-0.0659861440352493
combo_low_size_low_liquidity,5d,20,vol_regime,normal_vol,1082,21640,20.0,1.3132203899117685,0.0015965679540211703,0.0016755536062337596,0.5240295748613678,0.4819316081330869,1.1328964905742387,1.0991423643225053,-0.9633712504237241,0.0015965679540211708,0.481139634598743,-0.23747716216166376
combo_low_size_low_liquidity,5d,20,vol_regime,high_vol,493,9860,20.0,58.496496555441965,0.00896068045983191,0.009042125363992997,0.6348884381338742,0.5617647058823529,1.9672247710382136,1.647176905925864,-0.6810467486295879,0.008960680459831913,0.16347777997760046,-0.15571765517471597
low_log_amount,10d,20,vol_regime,insufficient_history,272,5440,20.0,-0.26391927929127756,0.00027574992803144823,0.0033453804920452693,0.5294117647058824,0.4895220588235294,1.014204933030826,1.0104934399711947,-0.946617076350262,0.00027574992803144937,0.11784874828415397,-0.14879471333102362
low_log_amount,10d,20,vol_regime,low_vol,180,3600,20.0,74.33914403742423,0.029098842542187656,-0.006255678242091734,0.42777777777777776,0.475,3.61059047678072,3.105046128888813,-0.7188384517568263,0.029098842542187652,0.7743388104725403,-0.0653614305337587
low_log_amount,10d,20,vol_regime,normal_vol,1077,21540,20.0,6.356129397912323,0.0036181550233923255,7.867279711152309e-05,0.500464252553389,0.47395543175487465,1.200440380444703,1.1549269979243293,-0.993079299829755,0.0036181550233923268,0.4920993598500708,-0.22053875526726013
low_log_amount,10d,20,vol_regime,high_vol,493,9860,20.0,6420.454887906422,0.020186291389472005,0.012218805904074953,0.6328600405679513,0.5635902636916835,2.7296798853324376,2.078471792987533,-0.7431611076217243,0.020186291389472005,0.6035270093610283,-0.13840097068062968
low_turnover_rate,10d,20,vol_regime,high_vol,493,9860,20.0,14.955285470201135,0.005988866712889522,0.006745732962553197,0.6308316430020284,0.5240365111561867,1.8184465379824981,1.4516078422116427,-0.6085360296871991,0.005988866712889523,0.1139455352086058,-0.09187557929698095
low_turnover_rate,10d,20,vol_regime,normal_vol,1077,21540,20.0,7.364727560611701,0.0023706998115617405,0.0028670896424733195,0.5626740947075209,0.4843546889507892,1.2866533757520615,1.1467424057988262,-0.8566583283760082,0.0023706998115617414,0.21692621753338912,-0.13141072951093055
low_turnover_rate,10d,20,vol_regime,insufficient_history,272,5440,20.0,-0.27191961448661683,-0.0005929412046327409,0.003858648202762194,0.5367647058823529,0.4808823529411765,0.9561299796209388,0.9697030871850427,-0.8363311246420344,-0.0005929412046327406,0.11387512404992055,-0.10480712651085422
low_turnover_rate,10d,20,vol_regime,low_vol,180,3600,20.0,8.640758300419161,0.014613759354491386,0.0005118785114050672,0.5111111111111111,0.49472222222222223,2.417933626251015,1.9599480665221027,-0.6807593108424785,0.01461375935449139,0.38936086612458054,-0.05545999636568273
low_stock_amount_share_in_industry,10d,20,vol_regime,insufficient_history,272,5440,20.0,0.4146615041521051,0.0030386058303468696,0.0027374050724971784,0.5294117647058824,0.5117647058823529,1.1492235398420794,1.1070400100544378,-0.9262898982590285,0.0030386058303468696,0.13607225522135763,-0.15705118881145208
low_stock_amount_share_in_industry,10d,20,vol_regime,low_vol,180,3600,20.0,161.3484420583036,0.034094919375094505,-0.004474892950422016,0.4722222222222222,0.49694444444444447,3.9646826507616977,3.3803482049242826,-0.6833385191190369,0.03409491937509451,0.8317090722412507,-0.0730364278641502
low_stock_amount_share_in_industry,10d,20,vol_regime,normal_vol,1077,21540,20.0,10.181070504370961,0.0040637328955155415,0.0014636805155115507,0.5181058495821727,0.4740018570102136,1.2211506573221103,1.164509053539189,-0.994142923100309,0.004063732895515542,0.543073627790978,-0.21507111049109945
low_stock_amount_share_in_industry,10d,20,vol_regime,high_vol,493,9860,20.0,20387.954966238645,0.02218363894668199,0.018212985947686684,0.6572008113590264,0.5630831643002029,2.885849978136631,2.0716025667725892,-0.7645395243965192,0.02218363894668199,0.4509819608910403,-0.1482642905936029
low_log_total_mv,10d,20,vol_regime,insufficient_history,272,5440,20.0,-0.40921499743525536,0.0008894350919000135,0.001055432314585547,0.5147058823529411,0.4777573529411765,1.031000121943155,1.0260909775216795,-0.9547252830698035,0.0008894350919000129,0.1965254599473471,-0.204749483688586
low_log_total_mv,10d,20,vol_regime,high_vol,493,9860,20.0,9153.250574772097,0.0219871218069136,0.012660222760708006,0.5963488843813387,0.5493914807302231,2.17972603383562,1.815549867536832,-0.8046619369926675,0.0219871218069136,0.5460063546110897,-0.14888663271662153
low_log_total_mv,10d,20,vol_regime,normal_vol,1077,21540,20.0,3281.0311957168205,0.011369769090581346,0.001823099182263016,0.5143918291550603,0.4716341689879294,1.4983636316039097,1.3837199527732467,-0.9941559069832022,0.011369769090581346,0.8769683990332965,-0.2390571474506234
low_log_total_mv,10d,20,vol_regime,low_vol,180,3600,20.0,325.39467042842114,0.040905218853255,-0.003030563342789816,0.48333333333333334,0.47638888888888886,4.184608732290393,3.644782605412676,-0.6830179493632417,0.040905218853255015,1.224846807378454,-0.08566653566058205
low_stock_ret_5d,10d,20,vol_regime,insufficient_history,267,5340,20.0,-0.9688697911553912,-0.009978637309730856,-0.013074517224128484,0.4044943820224719,0.4191011235955056,0.7148862250446077,0.7966664057963382,-0.9940086728770373,-0.009978637309730854,0.2560109719449396,-0.19442294609882538
low_stock_ret_5d,10d,20,vol_regime,high_vol,493,9860,20.0,0.11133986555622233,0.0027769953045680825,-0.006433343724823732,0.45030425963488846,0.43296146044624745,1.1091466387121396,1.06272115364758,-0.9912577307808973,0.0027769953045680873,0.5101486437438689,-0.15447472170356633
low_stock_ret_5d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.9995561254507332,-0.00497890804758955,-0.008272305011258535,0.44753946146703805,0.40817084493964717,0.8156984136991277,0.8914649042420805,-0.9999847760919479,-0.004978908047589549,0.36889071714132393,-0.32001835405634577
low_stock_ret_5d,10d,20,vol_regime,low_vol,180,3600,20.0,27.275846503505882,0.021144567676521873,0.011714862943136273,0.5722222222222222,0.4988888888888889,2.5887434583537026,1.7173348972103164,-0.4671224240066618,0.021144567676521873,0.47763946293383236,-0.09507506779387753
low_stock_ret_20d,10d,20,vol_regime,normal_vol,1077,21540,20.0,0.9506692119737148,0.0026251178312457165,0.0009916983602682062,0.510677808727948,0.4556638811513463,1.1168743877227316,1.0660819378314388,-0.9977653871689485,0.0026251178312457157,0.310675565366782,-0.2282064323044629
low_stock_ret_20d,10d,20,vol_regime,high_vol,493,9860,20.0,11.625775136427551,0.008046182711568133,0.007319349043787421,0.5679513184584178,0.4732251521298174,1.3497406298443841,1.2056668931611132,-0.9818805050110119,0.008046182711568135,0.5671014999158326,-0.1690904295009516
low_stock_ret_20d,10d,20,vol_regime,low_vol,180,3600,20.0,49.275771542425204,0.02519644813523593,0.008667662426512013,0.5888888888888889,0.5183333333333333,2.993981661291423,1.9696485579720846,-0.7169212923858423,0.025196448135235926,0.547493522395017,-0.11019937571926679
low_stock_ret_20d,10d,20,vol_regime,insufficient_history,252,5040,20.0,-0.561546057899381,0.00011904622110027001,-0.008529796165343634,0.45634920634920634,0.45476190476190476,1.0036630286848431,1.0025639224606397,-0.9916956287834773,0.00011904622110026921,0.2878468953650969,-0.19928273026634252
low_stock_ret_60d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.4141127922469834,0.0017421065208375647,0.0013854633650210945,0.5078922934076138,0.4596100278551532,1.070731507041158,1.0431323396924346,-0.9996632764391334,0.001742106520837566,0.29236181997321764,-0.2752767836365791
low_stock_ret_60d,10d,20,vol_regime,insufficient_history,212,4240,20.0,-0.9351351438499034,-0.008617594003147332,-0.019440342048716606,0.41509433962264153,0.4049528301886792,0.7887194477464538,0.833451002453544,-0.9947350091142398,-0.00861759400314733,0.27175224273289866,-0.1997872417983541
low_stock_ret_60d,10d,20,vol_regime,high_vol,493,9860,20.0,663.5262413046028,0.016974078595915713,0.011820985574602927,0.5801217038539553,0.4938133874239351,1.7655173628763774,1.4626743514531488,-0.9844716054909354,0.016974078595915713,0.5211283084452377,-0.17524735659524118
low_stock_ret_60d,10d,20,vol_regime,low_vol,180,3600,20.0,68.67726079709625,0.027892075302638868,-0.0017654195460144878,0.4777777777777778,0.4988888888888889,2.489978269623203,1.9060497970478885,-0.8553948756148867,0.02789207530263886,0.5851351796459621,-0.11193170738760819
high_stock_ret_20d,10d,20,vol_regime,high_vol,493,9860,20.0,-0.9987481456399214,-0.010048517945784017,-0.008005520971983765,0.460446247464503,0.4037525354969574,0.7286206497660035,0.8638897327600205,-0.9992422473638716,-0.010048517945784015,0.20715001194650623,-0.3044176514979865
high_stock_ret_20d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.999999972592051,-0.012344946187603007,-0.017915707452813817,0.4159702878365831,0.3806870937790158,0.6909921195733177,0.8379919969796236,-0.9999999995944608,-0.012344946187603009,0.40027961166175297,-0.2821210196096985
high_stock_ret_20d,10d,20,vol_regime,low_vol,180,3600,20.0,10.911105033130834,0.018459917319074932,0.0046898000693774925,0.5388888888888889,0.4311111111111111,1.7371682003440236,1.3179790565799165,-0.9069548591415785,0.018459917319074932,0.46571838400531274,-0.21096192188009474
high_stock_ret_20d,10d,20,vol_regime,insufficient_history,252,5040,20.0,-0.999887350831237,-0.032717161672215424,-0.03637341593799294,0.2896825396825397,0.3373015873015873,0.3254008229398312,0.5147912621174486,-0.9999814948283675,-0.032717161672215424,0.22811767887693607,-0.23099894409700023
high_stock_ret_60d,10d,20,vol_regime,insufficient_history,212,4240,20.0,-0.9901227117700024,-0.018212068188408852,-0.026634546951848907,0.33490566037735847,0.389622641509434,0.5629236141924159,0.7072506069937711,-0.9988375696628334,-0.018212068188408852,0.3168749472201395,-0.20871379000225287
high_stock_ret_60d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.9996738826802929,-0.004236752808310708,-0.0094838731763982,0.4438254410399257,0.4047353760445682,0.8717707199825189,0.9375232967639108,-0.9999999100358216,-0.004236752808310709,0.43697635814368707,-0.25574289504249076
high_stock_ret_60d,10d,20,vol_regime,low_vol,180,3600,20.0,17.38616966121553,0.020159547981180293,0.0011002427934993565,0.5222222222222223,0.45111111111111113,1.8854845900529635,1.3650339090356451,-0.898291053871526,0.020159547981180293,0.43851727866044987,-0.16580249614817485
high_stock_ret_60d,10d,20,vol_regime,high_vol,493,9860,20.0,-0.9999989845051716,-0.023960226925814176,-0.025884960606838085,0.38336713995943206,0.368762677484787,0.4850944002249717,0.6931836924076259,-0.9999996465538089,-0.023960226925814176,0.20855396383702612,-0.2637081607841577
low_stock_rel_industry_ret_20d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.11310260496905267,0.0018038103481908725,0.0026807163665166665,0.5134633240482822,0.4457288765088208,1.0817447165763228,1.045247139815715,-0.9993346104599093,0.0018038103481908712,0.30272658212870407,-0.254842475878046
low_stock_rel_industry_ret_20d,10d,20,vol_regime,high_vol,493,9860,20.0,16.910802967575933,0.008130156047310112,0.007737488982459684,0.563894523326572,0.4852941176470588,1.3835389384685393,1.215231370209764,-0.9519506472104513,0.00813015604731011,0.3545089565127375,-0.17008292365512565
low_stock_rel_industry_ret_20d,10d,20,vol_regime,insufficient_history,252,5040,20.0,-0.767456397113154,-0.0026939029819815536,-0.008827593175614958,0.4444444444444444,0.4492063492063492,0.9177054057732905,0.9423310286924873,-0.993305256774224,-0.002693902981981554,0.23379610853647703,-0.19515938681941142
low_stock_rel_industry_ret_20d,10d,20,vol_regime,low_vol,180,3600,20.0,91.852174521073,0.028773639613712407,0.008820036655108198,0.6055555555555555,0.5241666666666667,3.5630707972810387,2.081582397426155,-0.6160317124048664,0.028773639613712407,0.5432330606950437,-0.10730076323954818
low_stock_rel_industry_ret_60d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.41852291883174975,0.001457964554395275,0.0010664653615839348,0.5060352831940576,0.45575673166202413,1.0628782941577573,1.0377021056657723,-0.9981152122040771,0.001457964554395275,0.2607682821050437,-0.231039252531322
low_stock_rel_industry_ret_60d,10d,20,vol_regime,insufficient_history,212,4240,20.0,-0.8873376164334728,-0.006229013043286682,-0.01710784328566297,0.42452830188679247,0.43066037735849055,0.838530481117484,0.8747851735294198,-0.9898575558540981,-0.006229013043286681,0.2678656261868723,-0.22612549260690312
low_stock_rel_industry_ret_60d,10d,20,vol_regime,high_vol,493,9860,20.0,884.3635962465173,0.016459005145572542,0.008784475853995716,0.5740365111561866,0.4982758620689655,1.8754114562207405,1.4838796420150915,-0.8760639196211268,0.016459005145572542,0.3582870488791604,-0.1606167272823245
low_stock_rel_industry_ret_60d,10d,20,vol_regime,low_vol,180,3600,20.0,33.57999047022063,0.023201842416048443,-0.0015248637123843223,0.4888888888888889,0.49527777777777776,2.2976798768223197,1.732634623293016,-0.8595798445115936,0.023201842416048443,0.5062688883956656,-0.11644254782889167
low_industry_crowding_score,10d,20,vol_regime,insufficient_history,212,4240,20.0,-0.5322995066033951,-0.0018604950557828874,-0.004064216653067751,0.4858490566037736,0.47783018867924526,0.9182339055001418,0.9370072023420981,-0.9570010441213626,-0.0018604950557828863,0.20864974185889476,-0.17155263208366273
low_industry_crowding_score,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.4914988748307576,0.0006234675686230146,0.002855610092086391,0.5218198700092851,0.4788765088207985,1.0341327888833576,1.0230984957784117,-0.996947614898176,0.0006234675686230136,0.22794404423583986,-0.2109194104846419
low_industry_crowding_score,10d,20,vol_regime,high_vol,493,9860,20.0,165.64229057997343,0.01194068774031859,0.011253456207253381,0.6004056795131846,0.5311359026369168,1.7902850028521315,1.4903205469469225,-0.8236103444221645,0.011940687740318588,0.29256766394662614,-0.15221704330513092
low_industry_crowding_score,10d,20,vol_regime,low_vol,180,3600,20.0,23.670050388693966,0.019806718552575316,0.010168807598300779,0.6055555555555555,0.5622222222222222,2.6628601810539982,2.1109227257533187,-0.6369249740608358,0.01980671855257532,0.41324645289541095,-0.08714154516251808
high_industry_ret_20d,10d,20,vol_regime,insufficient_history,252,5040,20.0,-0.9552652472561676,-0.010450612414137517,-0.012116843889373313,0.42857142857142855,0.4253968253968254,0.6431858775386728,0.7277425604785771,-0.9863162594826237,-0.010450612414137517,0.20166230411223415,-0.1746217971211042
high_industry_ret_20d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.9923531903329192,-0.0021279820267186608,-0.00729148403889745,0.4456824512534819,0.4130454967502321,0.9226284953189673,0.9476529751939846,-0.9994175865151885,-0.00212798202671866,0.36545024873494547,-0.2086940989415961
high_industry_ret_20d,10d,20,vol_regime,high_vol,493,9860,20.0,41.79834839503612,0.01026167135199356,0.010236046249066549,0.5740365111561866,0.4856997971602434,1.4434813281608805,1.264443112389178,-0.8974613657252898,0.01026167135199356,0.29497051443615213,-0.17721666795813656
high_industry_ret_20d,10d,20,vol_regime,low_vol,180,3600,20.0,5.475378536995657,0.0125563222710805,0.0059549397954721615,0.5333333333333333,0.46305555555555555,1.720327892843525,1.4491657706809546,-0.8276954904205068,0.012556322271080497,0.3478343941631838,-0.10661186894823386
low_industry_ret_60d,10d,20,vol_regime,insufficient_history,212,4240,20.0,0.63146653822308,0.003803630901435204,0.0019149765133491786,0.5188679245283019,0.49316037735849055,1.1919434854384718,1.137690571172576,-0.853479519974999,0.0038036309014352035,0.1452440236681513,-0.15748733991285763
low_industry_ret_60d,10d,20,vol_regime,normal_vol,1077,21540,20.0,-0.9994834224018289,-0.005434259400495407,-0.0035349800739559014,0.4661095636025998,0.45338904363974003,0.7703600748587197,0.8387021073948409,-0.9999481292752818,-0.005434259400495407,0.1942777180398756,-0.24299863533566096
