model_id,split,group_type,group_value,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
logistic_primary_sgd_l2,train,year,2019,244,4880,20.0,8.795817506129938,0.009931357520143704,0.012952588123760217,0.639344262295082,0.5756147540983606,2.1429949572114455,1.7947512177911884,-0.5117356278424756,0.009931357520143704,0.08525033297017136,-0.11582595749814015
logistic_primary_sgd_l2,train,year,2020,243,4860,20.0,0.896888004570265,0.0032228995914830734,0.005334021648025056,0.5637860082304527,0.5037037037037037,1.2966681339847395,1.1987227106782203,-0.48888903480923673,0.0032228995914830734,0.09410649770112244,-0.15435664612507585
logistic_primary_sgd_l2,train,year,2021,243,4860,20.0,3.5353982569454105,0.0067471431783420925,0.007501159375127136,0.6172839506172839,0.5380658436213992,1.7512507293004669,1.4855732614000174,-0.3936704006359174,0.006747143178342092,0.12159773445270139,-0.10596729143378365
logistic_primary_sgd_l2,train,year,2022,242,4840,20.0,-0.7303808765283081,-0.00475342958329431,-0.004280081626708999,0.4214876033057851,0.4,0.6940687293664707,0.7696260009245955,-0.8744692206451592,-0.004753429583294311,0.10757417252369958,-0.1344949486941907
logistic_primary_sgd_l2,validation,year,2023,242,4840,20.0,3.3416364362392876,0.00724500489825395,-0.002875092215570785,0.43388429752066116,0.4413223140495868,1.8176434552424348,1.5602339690420877,-0.5301723907951619,0.007245004898253949,0.5197031095371056,-0.0657428698560852
logistic_primary_sgd_l2,validation,year,2024,242,4840,20.0,1.2825825410164402,0.006250726317531962,-0.004059412265926268,0.4628099173553719,0.4714876033057851,1.3115435148079047,1.24718582333922,-0.8730561680764847,0.006250726317531959,0.577472155143967,-0.25017802162963865
logistic_primary_sgd_l2,research_holdout,year,2025,243,4860,20.0,18.878320028395752,0.012881948901198996,0.012954937063033151,0.7119341563786008,0.5925925925925926,2.9208614785233418,2.1392491674818532,-0.4602045980221605,0.012881948901198995,0.12970377771869637,-0.11057945475075064
logistic_primary_sgd_l2,research_holdout,year,2026,85,1700,20.0,-0.32520382281869453,-0.003941571254023839,0.0016527977394196036,0.5058823529411764,0.4641176470588235,0.7513604919301136,0.8090132788739743,-0.5630342281791688,-0.003941571254023839,0.07597561799268097,-0.13301114863838565
ridge_conditional_industry_ablation,train,year,2018,243,4860,20.0,-0.03491170458692949,0.0009554621075586611,0.003805620100483148,0.522633744855967,0.5012345679012346,1.0548283370999514,1.043058806195297,-0.760948138927634,0.000955462107558662,0.1407994502223513,-0.16897086630203306
ridge_conditional_industry_ablation,train,year,2019,244,4880,20.0,7.1943243052856545,0.009323999666414583,0.01168516459342465,0.6721311475409836,0.5764344262295082,1.9193454873398832,1.6672388493948491,-0.5753754754649941,0.009323999666414583,0.09951733640792004,-0.14183947577078707
ridge_conditional_industry_ablation,train,year,2020,243,4860,20.0,1.2327408459372222,0.004044640195893324,0.0038588829677229375,0.5596707818930041,0.5133744855967078,1.3464997812236383,1.2295927413907386,-0.508637923961343,0.0040446401958933245,0.1346431471098487,-0.1731752020702344
ridge_conditional_industry_ablation,train,year,2021,243,4860,20.0,8.437400236729273,0.009835004906425207,0.010798425595343253,0.6337448559670782,0.5504115226337448,2.1638380437701334,1.7059902666929196,-0.39854942952218464,0.009835004906425209,0.13558452534146137,-0.10092540016702829
ridge_conditional_industry_ablation,train,year,2022,242,4840,20.0,-0.8237349548639108,-0.006532991099000619,-0.008192188605903145,0.359504132231405,0.3834710743801653,0.6008138867184236,0.6824254888288966,-0.8912567424276725,-0.006532991099000619,0.10055777819408251,-0.13385025510463458
ridge_conditional_industry_ablation,validation,year,2023,242,4840,20.0,1.9984538253964272,0.005576604629576751,-0.0037843311289478877,0.4214876033057851,0.4268595041322314,1.5947951929533315,1.4177064018030447,-0.6393684245872586,0.005576604629576752,0.4095817789885642,-0.06919726020697065
ridge_conditional_industry_ablation,validation,year,2024,242,4840,20.0,1.3844197613306424,0.007095939925921104,-0.0009952510370092483,0.49586776859504134,0.4663223140495868,1.3110264812452972,1.2594831444954908,-0.9159674462295976,0.007095939925921102,0.5854475528648078,-0.2707192240310104
ridge_conditional_industry_ablation,research_holdout,year,2025,243,4860,20.0,27.22524317416857,0.01471762474414272,0.010796906947332768,0.691358024691358,0.5763374485596707,2.729760495969433,2.0923086771064128,-0.5125325647716295,0.01471762474414272,0.1827769796103127,-0.12417476087311423
ridge_conditional_industry_ablation,research_holdout,year,2026,85,1700,20.0,-0.3234130585323778,-0.0038411760784910465,-0.002250693065649334,0.47058823529411764,0.4647058823529412,0.7763774406785922,0.8216214476379502,-0.6344114627668025,-0.003841176078491046,0.09405285743899838,-0.12368811591209208
