model_id,split,trade_date,selected_count,daily_return,trade_return_sum,win_count,loss_count,positive_trade_return_sum,negative_trade_return_sum,avg_score,unique_industries
ridge_primary_alpha1,train,20180102,20,0.000572933658895658,0.011458673177913159,10,10,0.16283595634640302,-0.15137728316848986,0.0052601583,15
ridge_primary_alpha1,train,20180103,20,-0.01316013174503532,-0.2632026349007064,5,15,0.04579045495711598,-0.30899308985782237,0.005278533,14
ridge_primary_alpha1,train,20180104,20,-0.013949250449268308,-0.27898500898536616,6,14,0.10776762447862365,-0.3867526334639898,0.0052624485,17
ridge_primary_alpha1,train,20180105,20,-0.023828364846422846,-0.4765672969284569,1,19,0.007654320987654506,-0.4842216179161114,0.0052967886,16
ridge_primary_alpha1,train,20180108,20,-0.04713290906085462,-0.9426581812170924,1,19,0.046215429403202224,-0.9888736106202947,0.0053184205,18
ridge_primary_alpha1,train,20180109,20,-0.03875993737943828,-0.7751987475887656,1,19,0.04988247584225669,-0.8250812234310223,0.00554463,15
ridge_primary_alpha1,train,20180110,20,-0.022177433933934832,-0.44354867867869663,3,17,0.09186404827703365,-0.5354127269557303,0.0054362854,15
ridge_primary_alpha1,train,20180111,20,-0.008941318382666147,-0.17882636765332294,4,16,0.31220460678980877,-0.4910309744431317,0.0055255503,17
ridge_primary_alpha1,train,20180112,20,0.004256275878446647,0.08512551756893294,5,15,0.5152303407519887,-0.43010482318305576,0.005554115,15
ridge_primary_alpha1,train,20180115,20,0.027783554604729904,0.5556710920945981,12,8,0.6456461328182996,-0.08997504072370155,0.0054234127,16
ridge_primary_alpha1,train,20180116,20,0.02834162260303987,0.5668324520607974,14,6,0.6317376409856166,-0.06490518892481922,0.0054669576,15
ridge_primary_alpha1,train,20180117,20,0.0168458622260707,0.336917244521414,14,6,0.47357770594618387,-0.13666046142476984,0.00547011,17
ridge_primary_alpha1,train,20180118,20,0.005031021391386903,0.10062042782773806,12,8,0.22790652978934167,-0.12728610196160361,0.00543341,18
ridge_primary_alpha1,train,20180119,20,0.01498547155232589,0.2997094310465178,14,6,0.4105102796398059,-0.11080084859328809,0.005447503,16
ridge_primary_alpha1,train,20180122,20,-0.006365206039500531,-0.12730412079001063,8,12,0.19329669447075903,-0.32060081526076967,0.005520232,13
ridge_primary_alpha1,train,20180123,20,-0.007143136000691924,-0.14286272001383848,8,12,0.2341334222051219,-0.3769961422189604,0.0055208732,16
ridge_primary_alpha1,train,20180124,20,-0.03359382205264242,-0.6718764410528484,2,18,0.07782260571271915,-0.7496990467655675,0.005582412,15
ridge_primary_alpha1,train,20180125,20,-0.08973667228496138,-1.7947334456992277,0,20,0.0,-1.7947334456992277,0.0055810777,14
ridge_primary_alpha1,train,20180126,20,-0.11464871944413475,-2.292974388882695,0,20,0.0,-2.292974388882695,0.005572056,16
ridge_primary_alpha1,train,20180129,20,-0.1255989173705805,-2.5119783474116097,0,20,0.0,-2.5119783474116093,0.005503276,14
ridge_primary_alpha1,train,20180130,20,-0.1534155538046274,-3.068311076092548,1,19,0.01033210332103307,-3.0786431794135805,0.005479043,16
ridge_primary_alpha1,train,20180131,20,-0.12326744858935099,-2.46534897178702,1,19,0.04080389768574899,-2.506152869472769,0.0053726966,16
ridge_primary_alpha1,train,20180201,20,-0.06959601727363703,-1.3919203454727405,1,19,0.017892644135188984,-1.4098129896079294,0.005439512,14
ridge_primary_alpha1,train,20180202,20,-0.07027825797641926,-1.4055651595283853,0,20,0.0,-1.4055651595283853,0.00548568,14
ridge_primary_alpha1,train,20180205,20,-0.019806464008984587,-0.39612928017969173,6,14,0.135642066624726,-0.5317713468044177,0.005575947,14
ridge_primary_alpha1,train,20180206,20,0.017528517141171047,0.3505703428234209,14,6,0.44412745976410295,-0.09355711694068203,0.005564069,13
ridge_primary_alpha1,train,20180207,20,0.05259866376122413,1.0519732752244826,18,2,1.058183570982726,-0.0062102957582435,0.0055377656,12
ridge_primary_alpha1,train,20180208,20,0.06132395388500735,1.226479077700147,19,1,1.2274486963168245,-0.0009696186166773257,0.005561953,13
ridge_primary_alpha1,train,20180209,20,0.07096123905879212,1.4192247811758423,20,0,1.4192247811758423,0.0,0.0055296486,16
ridge_primary_alpha1,train,20180212,20,0.0630986977295077,1.261973954590154,20,0,1.261973954590154,0.0,0.0054363515,17
ridge_primary_alpha1,train,20180213,20,0.06549863166968625,1.3099726333937252,20,0,1.3099726333937252,0.0,0.0053323796,17
ridge_primary_alpha1,train,20180214,20,0.05099106826414512,1.0198213652829025,19,1,1.0408222589379514,-0.02100089365504909,0.0053164056,14
ridge_primary_alpha1,train,20180222,20,0.05101723450727711,1.0203446901455422,19,1,1.0360451732373295,-0.015700483091787176,0.0053982055,13
ridge_primary_alpha1,train,20180223,20,0.04035984542318177,0.8071969084636355,19,1,0.8302030434329606,-0.02300613496932513,0.005488198,15
ridge_primary_alpha1,train,20180226,20,0.025974989312898135,0.5194997862579627,15,5,0.5926021856408854,-0.07310239938292273,0.0054624816,14
ridge_primary_alpha1,train,20180227,20,0.03022241818895966,0.6044483637791932,18,2,0.6703375928099125,-0.06588922903071925,0.005456053,13
ridge_primary_alpha1,train,20180228,20,0.03828534055477869,0.7657068110955738,17,3,0.8250819844783976,-0.05937517338282383,0.0054636993,17
ridge_primary_alpha1,train,20180301,20,0.02152188703054291,0.43043774061085815,16,4,0.5030293738388458,-0.07259163322798767,0.0054141,18
ridge_primary_alpha1,train,20180302,20,0.03291468131952206,0.6582936263904413,19,1,0.6590754872192137,-0.0007818608287724071,0.0054296814,17
ridge_primary_alpha1,train,20180305,20,0.041387648044857575,0.8277529608971516,19,1,0.839483166175744,-0.011730205278592476,0.0054568085,17
ridge_primary_alpha1,train,20180306,20,0.05833617896277806,1.1667235792555612,20,0,1.1667235792555612,0.0,0.0054738717,16
ridge_primary_alpha1,train,20180307,20,0.04461780578202445,0.892356115640489,17,3,0.9093515322338728,-0.016995416593383772,0.0054733916,14
ridge_primary_alpha1,train,20180308,20,0.006959158489396805,0.1391831697879361,11,9,0.2819780916429824,-0.14279492185504628,0.005480085,16
ridge_primary_alpha1,train,20180309,20,0.01199468429085212,0.2398936858170424,11,9,0.39265968105327875,-0.15276599523623635,0.0055413316,16
ridge_primary_alpha1,train,20180312,20,-0.013155103460125873,-0.26310206920251744,6,14,0.08705722531862214,-0.3501592945211396,0.0054855305,15
ridge_primary_alpha1,train,20180313,20,0.005716956994453454,0.11433913988906907,11,9,0.3234819035150598,-0.2091427636259907,0.005409967,16
ridge_primary_alpha1,train,20180314,20,0.026940470495180686,0.5388094099036137,15,5,0.6432891071985902,-0.10447969729497653,0.005449996,15
ridge_primary_alpha1,train,20180315,20,0.016248086243719467,0.32496172487438935,14,6,0.5130663645075426,-0.18810463963315327,0.005398254,16
ridge_primary_alpha1,train,20180316,20,-0.04252011398132855,-0.850402279626571,1,19,0.032786885245901676,-0.8831891648724727,0.005405184,16
ridge_primary_alpha1,train,20180319,20,-0.037220776781672515,-0.7444155356334503,2,18,0.10841464983369176,-0.8528301854671421,0.0053891744,17
ridge_primary_alpha1,train,20180320,20,-0.03265444962759974,-0.6530889925519947,3,17,0.016741885405808565,-0.6698308779578033,0.005424901,16
ridge_primary_alpha1,train,20180321,20,-0.03211662568240313,-0.6423325136480625,4,16,0.04746139772256974,-0.6897939113706323,0.0054333215,17
ridge_primary_alpha1,train,20180322,20,-0.004252674683826163,-0.08505349367652326,8,12,0.21643011160821124,-0.3014836052847345,0.0054252082,17
ridge_primary_alpha1,train,20180323,20,0.06306637800366821,1.2613275600733642,20,0,1.2613275600733642,0.0,0.005380861,14
ridge_primary_alpha1,train,20180326,20,0.06888677561359333,1.3777355122718666,19,1,1.4356505701869247,-0.05791505791505791,0.005331458,16
ridge_primary_alpha1,train,20180327,20,0.027205602758974073,0.5441120551794815,15,5,0.6062578262853482,-0.06214577110586672,0.005392932,16
ridge_primary_alpha1,train,20180328,20,0.011065916559235518,0.22131833118471034,11,9,0.33750640506702845,-0.11618807388231811,0.0054753344,13
ridge_primary_alpha1,train,20180329,20,-0.0053900622912943395,-0.1078012458258868,7,13,0.17953183499825864,-0.28733308082414544,0.005508447,16
ridge_primary_alpha1,train,20180330,20,0.000589678072059796,0.011793561441195921,8,12,0.2886249613432552,-0.2768313999020593,0.005472666,16
ridge_primary_alpha1,train,20180402,20,0.011556300864823704,0.23112601729647408,14,6,0.2826775314365215,-0.05155151414004744,0.005478968,16
ridge_primary_alpha1,train,20180403,20,0.0013673480991263586,0.027346961982527174,10,10,0.1934321654521669,-0.16608520346963973,0.0058432566,13
ridge_primary_alpha1,train,20180404,20,0.010678007736254819,0.21356015472509637,13,7,0.3135470013797732,-0.09998684665467683,0.0059646745,13
ridge_primary_alpha1,train,20180409,20,-0.011848909159441595,-0.2369781831888319,4,16,0.09381935918727868,-0.3307975423761106,0.0059391223,13
ridge_primary_alpha1,train,20180410,20,-0.03291721325821148,-0.6583442651642296,1,19,0.03130755064456725,-0.6896518158087969,0.00593943,15
ridge_primary_alpha1,train,20180411,20,-0.04178701244704105,-0.835740248940821,1,19,0.044961240310077644,-0.8807014892508986,0.00594813,14
ridge_primary_alpha1,train,20180412,20,-0.03961242411716351,-0.7922484823432702,1,19,0.024556616643929052,-0.8168050989871992,0.0058159973,13
ridge_primary_alpha1,train,20180413,20,-0.03859359617192421,-0.7718719234384842,2,18,0.06847158646868401,-0.8403435099071682,0.005837498,17
ridge_primary_alpha1,train,20180416,20,-0.04747149614228981,-0.9494299228457962,2,18,0.03611111111111098,-0.9855410339569072,0.0057889046,16
ridge_primary_alpha1,train,20180417,20,-0.00526970653567666,-0.10539413071353321,6,14,0.1558302748794429,-0.2612244055929761,0.005843623,17
ridge_primary_alpha1,train,20180418,20,-0.01895012107857108,-0.3790024215714216,4,16,0.0939488236308419,-0.4729512452022635,0.0058923033,16
ridge_primary_alpha1,train,20180419,20,-0.03790307375196074,-0.7580614750392148,4,16,0.07907509887523845,-0.8371365739144533,0.005958543,14
ridge_primary_alpha1,train,20180420,20,0.004926719162751414,0.09853438325502828,10,10,0.3990182870860972,-0.30048390383106893,0.005937281,14
ridge_primary_alpha1,train,20180423,20,0.0075732318495463245,0.1514646369909265,8,12,0.3069969992169099,-0.15553236222598343,0.0058950908,14
ridge_primary_alpha1,train,20180424,20,-0.0012498650613615102,-0.024997301227230206,7,13,0.21621082830510407,-0.24120812953233428,0.0059062177,16
ridge_primary_alpha1,train,20180425,20,-0.012810125736481714,-0.2562025147296343,7,13,0.1556561978495279,-0.4118587125791622,0.0058686347,15
ridge_primary_alpha1,train,20180426,20,0.02431940414510157,0.4863880829020314,16,4,0.5747018576161742,-0.08831377471414281,0.0058173398,17
ridge_primary_alpha1,train,20180427,20,0.03764551076468982,0.7529102152937963,20,0,0.7529102152937963,0.0,0.0058159577,17
ridge_primary_alpha1,train,20180502,20,0.04681714835896694,0.9363429671793388,20,0,0.9363429671793388,0.0,0.0058120126,17
ridge_primary_alpha1,train,20180503,20,0.05987425554492835,1.197485110898567,20,0,1.197485110898567,0.0,0.0057993894,15
ridge_primary_alpha1,train,20180504,20,0.02450928906165214,0.4901857812330428,18,2,0.4901857812330428,0.0,0.0058176154,17
ridge_primary_alpha1,train,20180507,20,0.004170099745439621,0.08340199490879241,7,13,0.2399326341816419,-0.1565306392728495,0.005819834,17
ridge_primary_alpha1,train,20180508,20,0.007224131461241767,0.14448262922483535,8,12,0.2980611872966703,-0.15357855807183496,0.0059112334,17
ridge_primary_alpha1,train,20180509,20,0.010072342532829954,0.20144685065659906,8,12,0.3616778746128433,-0.16023102395624422,0.0057770526,16
ridge_primary_alpha1,train,20180510,20,-0.025049058286034237,-0.5009811657206847,5,15,0.05215855633228772,-0.5531397220529725,0.005709554,17
ridge_primary_alpha1,train,20180511,20,-0.010074807730616248,-0.20149615461232495,9,11,0.11846894776734129,-0.31996510237966624,0.0057196678,18
ridge_primary_alpha1,train,20180514,20,0.015072627152671398,0.30145254305342795,16,4,0.3539234236775295,-0.052470880624101546,0.0057362,19
ridge_primary_alpha1,train,20180515,20,0.016762019856236054,0.3352403971247211,17,3,0.39033503881326914,-0.05509464168854805,0.0056737475,18
ridge_primary_alpha1,train,20180516,20,0.02134259506527326,0.42685190130546524,18,2,0.4514978257162472,-0.02464592441078195,0.005787155,15
ridge_primary_alpha1,train,20180517,20,0.016634152089385797,0.3326830417877159,17,3,0.4028326805906053,-0.07014963880288938,0.0058046477,17
ridge_primary_alpha1,train,20180518,20,-0.015722548164057597,-0.31445096328115196,5,15,0.09482930621040664,-0.4092802694915586,0.005808544,17
ridge_primary_alpha1,train,20180521,20,-0.019114548781575876,-0.3822909756315175,6,14,0.13364537844765523,-0.5159363540791727,0.0057717147,16
ridge_primary_alpha1,train,20180522,20,-0.035466336748968035,-0.7093267349793607,3,17,0.0974692514177804,-0.8067959863971411,0.005766893,17
ridge_primary_alpha1,train,20180523,20,-0.06102958984672988,-1.2205917969345976,1,19,0.04022988505747138,-1.260821681992069,0.005734639,17
ridge_primary_alpha1,train,20180524,20,-0.05302901902587696,-1.0605803805175391,1,19,0.0517241379310347,-1.1123045184485738,0.0057630716,20
ridge_primary_alpha1,train,20180525,20,-0.057147069709990714,-1.1429413941998143,2,18,0.02591308587137542,-1.1688544800711895,0.005791324,19
ridge_primary_alpha1,train,20180528,20,-0.03796378332538015,-0.7592756665076029,2,18,0.04304304579351448,-0.8023187123011174,0.005760391,16
ridge_primary_alpha1,train,20180529,20,-0.020916829478995397,-0.41833658957990794,5,15,0.12250043716818171,-0.5408370267480896,0.0058695213,16
ridge_primary_alpha1,train,20180530,20,0.008355955841700268,0.16711911683400538,15,5,0.3724594058832429,-0.2053402890492375,0.0057699927,17
ridge_primary_alpha1,train,20180531,20,-0.0069237421198745045,-0.13847484239749008,10,10,0.19886076236135208,-0.33733560475884217,0.005843761,16
ridge_primary_alpha1,train,20180601,20,-0.037704141997834964,-0.7540828399566992,4,16,0.04147542134329618,-0.7955582612999954,0.005852935,15
ridge_primary_alpha1,train,20180604,20,-0.030016323391733823,-0.6003264678346765,3,17,0.05515471991955123,-0.6554811877542277,0.0057708886,17
ridge_primary_alpha1,train,20180605,20,-0.02918351944257432,-0.5836703888514864,3,17,0.022066642936683367,-0.6057370317881697,0.005886936,18
ridge_primary_alpha1,train,20180606,20,-0.05128829348326858,-1.0257658696653715,0,20,0.0,-1.0257658696653715,0.005898788,17
ridge_primary_alpha1,train,20180607,20,-0.044328990737603054,-0.886579814752061,1,19,0.11932773109243677,-1.0059075458444977,0.005910778,16
ridge_primary_alpha1,train,20180608,20,-0.03897123718450661,-0.7794247436901321,3,17,0.16992492786850044,-0.9493496715586326,0.0059064114,16
ridge_primary_alpha1,train,20180611,20,-0.12169521455832644,-2.4339042911665287,0,20,0.0,-2.4339042911665287,0.0060138693,16
ridge_primary_alpha1,train,20180612,20,-0.1291377599013152,-2.5827551980263044,0,20,0.0,-2.582755198026304,0.0059595136,15
ridge_primary_alpha1,train,20180613,20,-0.12722690008261245,-2.544538001652249,0,20,0.0,-2.544538001652249,0.0058803926,16
ridge_primary_alpha1,train,20180614,20,-0.1138562557683324,-2.277125115366648,0,20,0.0,-2.2771251153666476,0.0059518595,14
ridge_primary_alpha1,train,20180615,20,-0.07857456534289828,-1.5714913068579657,0,20,0.0,-1.5714913068579657,0.0058936463,13
ridge_primary_alpha1,train,20180619,20,0.04373910488027155,0.874782097605431,20,0,0.874782097605431,0.0,0.0059683016,17
ridge_primary_alpha1,train,20180620,20,0.019455668840009665,0.3891133768001933,13,7,0.7078760849444341,-0.3187627081442408,0.005828286,16
ridge_primary_alpha1,train,20180621,20,0.04910575265716714,0.9821150531433429,20,0,0.9821150531433429,0.0,0.005847945,16
ridge_primary_alpha1,train,20180622,20,0.04710353492937757,0.9420706985875514,18,2,0.9518609083777614,-0.009790209790209947,0.00590171,18
ridge_primary_alpha1,train,20180625,20,0.04605577836669422,0.9211155673338844,17,3,1.0039956784942503,-0.08288011116036587,0.005828969,20
ridge_primary_alpha1,train,20180626,20,0.02482076813717483,0.4964153627434966,15,5,0.6138518985303678,-0.11743653578687119,0.005837933,18
ridge_primary_alpha1,train,20180627,20,0.030850512077242646,0.617010241544853,12,8,0.7034853380157133,-0.08647509647086038,0.005729621,15
ridge_primary_alpha1,train,20180628,20,-0.01956352336629335,-0.391270467325867,3,17,0.11617359034489194,-0.507444057670759,0.005626171,15
ridge_primary_alpha1,train,20180629,20,-0.041247890799040544,-0.8249578159808109,0,20,0.0,-0.8249578159808109,0.00566574,17
ridge_primary_alpha1,train,20180702,20,-0.014866440179798612,-0.29732880359597225,4,16,0.11348345218146916,-0.4108122557774414,0.005695097,19
ridge_primary_alpha1,train,20180703,20,-0.023029903165385935,-0.4605980633077187,3,17,0.037468288790012405,-0.4980663520977311,0.0057561407,18
ridge_primary_alpha1,train,20180704,20,-0.021896713329545632,-0.4379342665909126,5,15,0.23269508529289773,-0.6706293518838103,0.0057565155,16
ridge_primary_alpha1,train,20180705,20,0.021673330220559554,0.4334666044111911,17,3,0.452221935170003,-0.01875533075881186,0.005793925,17
ridge_primary_alpha1,train,20180706,20,0.017697354622863058,0.3539470924572612,15,5,0.5015866604546821,-0.14763956799742095,0.005804792,19
ridge_primary_alpha1,train,20180709,20,0.0028483969048535562,0.056967938097071125,11,9,0.37485454098805393,-0.3178866028909828,0.0058263484,19
ridge_primary_alpha1,train,20180710,20,0.011870296591013813,0.23740593182027625,11,9,0.3382185178183241,-0.10081258599804788,0.005857006,18
ridge_primary_alpha1,train,20180711,20,0.06510495955092589,1.3020991910185178,20,0,1.3020991910185178,0.0,0.0058346177,17
ridge_primary_alpha1,train,20180712,20,0.030377072393897992,0.6075414478779598,11,9,0.7095429191413904,-0.10200147126343062,0.0058906423,19
ridge_primary_alpha1,train,20180713,20,0.018789676580187438,0.37579353160374873,13,7,0.4524428935611311,-0.07664936195738237,0.005876855,16
ridge_primary_alpha1,train,20180716,20,0.029789387492103463,0.5957877498420693,16,4,0.7156425996449676,-0.11985484980289829,0.0058695287,17
ridge_primary_alpha1,train,20180717,20,0.02820157731756113,0.5640315463512225,17,3,0.6252232211873328,-0.06119167483611021,0.0058214124,19
ridge_primary_alpha1,train,20180718,20,0.059524438567346946,1.190488771346939,20,0,1.190488771346939,0.0,0.005638033,19
ridge_primary_alpha1,train,20180719,20,0.08544094908794661,1.7088189817589323,20,0,1.7088189817589323,0.0,0.005598658,17
ridge_primary_alpha1,train,20180720,20,0.09146299405486084,1.829259881097217,20,0,1.829259881097217,0.0,0.0056728367,18
ridge_primary_alpha1,train,20180723,20,0.04200966973240544,0.8401933946481088,14,6,0.8981950531791332,-0.05800165853102435,0.0057702116,15
ridge_primary_alpha1,train,20180724,20,0.037032714458059654,0.740654289161193,15,5,0.8222657210058135,-0.0816114318446205,0.0057989126,14
ridge_primary_alpha1,train,20180725,20,-0.006796489028475261,-0.13592978056950522,4,16,0.2543742926139676,-0.3903040731834728,0.005726116,14
ridge_primary_alpha1,train,20180726,20,-0.044188353579961585,-0.8837670715992317,4,16,0.22822594362500048,-1.111993015224232,0.005617831,17
ridge_primary_alpha1,train,20180727,20,-0.050707981461358444,-1.0141596292271688,2,18,0.39037722524373386,-1.4045368544709027,0.0055758157,15
ridge_primary_alpha1,train,20180730,20,-0.05251281933504211,-1.050256386700842,2,18,0.3311430919292073,-1.3813994786300494,0.0055864207,17
ridge_primary_alpha1,train,20180731,20,-0.06059014555487363,-1.2118029110974726,1,19,0.061493411420205035,-1.2732963225176774,0.005562083,15
ridge_primary_alpha1,train,20180801,20,-0.047077752642438464,-0.9415550528487693,2,18,0.02708794673180992,-0.9686429995805792,0.005573568,16
ridge_primary_alpha1,train,20180802,20,0.0038668274817213687,0.07733654963442738,10,10,0.37252917852196,-0.2951926288875326,0.0056994846,16
ridge_primary_alpha1,train,20180803,20,0.027348449030883647,0.546968980617673,17,3,0.6401022245366157,-0.09313324391894273,0.0056742993,17
ridge_primary_alpha1,train,20180806,20,0.042914247951457304,0.8582849590291461,20,0,0.8582849590291461,0.0,0.00565591,14
ridge_primary_alpha1,train,20180807,20,0.03304662159256198,0.6609324318512395,18,2,0.663822605261644,-0.0028901734104045396,0.005756409,14
ridge_primary_alpha1,train,20180808,20,0.03585315903875626,0.7170631807751251,17,3,0.8083467989292348,-0.09128361815410968,0.00576232,14
ridge_primary_alpha1,train,20180809,20,0.001656478882556317,0.03312957765112634,8,12,0.26839109550140483,-0.2352615178502785,0.005764907,16
ridge_primary_alpha1,train,20180810,20,-0.020525855914957834,-0.4105171182991567,3,17,0.11840575285879407,-0.5289228711579508,0.005740883,14
ridge_primary_alpha1,train,20180813,20,-0.02671669330271702,-0.5343338660543404,1,19,0.07967032967032983,-0.6140041957246702,0.0056979507,15
ridge_primary_alpha1,train,20180814,20,-0.027163423503852525,-0.5432684700770505,2,18,0.1672688593878935,-0.710537329464944,0.005580149,13
ridge_primary_alpha1,train,20180815,20,-0.009312374409258379,-0.18624748818516756,5,15,0.13562717631931331,-0.3218746645044809,0.005548754,15
ridge_primary_alpha1,train,20180816,20,-0.015194886076919689,-0.3038977215383938,4,16,0.08736875910614073,-0.3912664806445345,0.005540616,17
ridge_primary_alpha1,train,20180817,20,0.03646980852871805,0.729396170574361,16,4,0.7966793272941419,-0.06728315671978091,0.0055213976,17
ridge_primary_alpha1,train,20180820,20,0.031558162715626205,0.6311632543125241,18,2,0.635942226833432,-0.004778972520907976,0.0055914456,11
ridge_primary_alpha1,train,20180821,20,0.035348836555226734,0.7069767311045347,18,2,0.7404986395160595,-0.0335219084115248,0.0056849113,14
ridge_primary_alpha1,train,20180822,20,0.032553781420161874,0.6510756284032375,19,1,0.6566129752040599,-0.005537346800822407,0.0057050786,15
ridge_primary_alpha1,train,20180823,20,0.0017800019354613505,0.03560003870922701,10,10,0.21677394133482952,-0.1811739026256025,0.0056935456,16
ridge_primary_alpha1,train,20180824,20,-0.009781386932203224,-0.19562773864406446,5,15,0.10634088261469699,-0.30196862125876145,0.0056215543,16
ridge_primary_alpha1,train,20180827,20,-0.028577884796028345,-0.5715576959205669,3,17,0.15884535807661093,-0.7304030539971779,0.005663579,15
ridge_primary_alpha1,train,20180828,20,-0.02152159639150463,-0.43043192783009265,3,17,0.059508566028950494,-0.48994049385904315,0.0056763813,16
ridge_primary_alpha1,train,20180829,20,-0.022641418837843468,-0.4528283767568694,3,17,0.08034756148354338,-0.5331759382404128,0.005695292,15
ridge_primary_alpha1,train,20180830,20,-0.006768454452588751,-0.13536908905177503,7,13,0.12293456650260404,-0.25830365555437906,0.005591548,14
ridge_primary_alpha1,train,20180831,20,0.012629069567061913,0.25258139134123825,14,6,0.32143107391801284,-0.0688496825767746,0.0055547347,13
ridge_primary_alpha1,train,20180903,20,-0.010040478909295858,-0.20080957818591716,6,14,0.12262876287545987,-0.32343834106137703,0.0055944365,13
ridge_primary_alpha1,train,20180904,20,-0.01879794406507468,-0.3759588813014936,4,16,0.08417053478974124,-0.4601294160912348,0.0056648576,16
ridge_primary_alpha1,train,20180905,20,-0.0050348396241990554,-0.10069679248398111,8,12,0.24058349034550774,-0.34128028282948886,0.005460945,15
ridge_primary_alpha1,train,20180906,20,-0.008790610072981602,-0.17581220145963206,5,15,0.08621726901411986,-0.2620294704737519,0.0056057433,16
ridge_primary_alpha1,train,20180907,20,-0.014205214736150001,-0.28410429472300003,4,16,0.1066323048880431,-0.3907365996110431,0.005528127,17
ridge_primary_alpha1,train,20180910,20,-0.005577659891568693,-0.11155319783137385,9,11,0.2212625177186569,-0.33281571555003076,0.0054554003,18
ridge_primary_alpha1,train,20180911,20,0.006341711075092649,0.12683422150185297,11,9,0.25691620928047976,-0.13008198777862678,0.0054790257,17
ridge_primary_alpha1,train,20180912,20,0.005531532261602107,0.11063064523204214,11,9,0.274056302321257,-0.16342565708921486,0.0055668745,16
ridge_primary_alpha1,train,20180913,20,0.007744904469833419,0.15489808939666838,10,10,0.3089649690708638,-0.1540668796741954,0.005594999,19
ridge_primary_alpha1,train,20180914,20,0.023506539980428915,0.4701307996085783,17,3,0.4784951003641833,-0.008364300755605014,0.0055472218,16
ridge_primary_alpha1,train,20180917,20,0.04359125904360166,0.8718251808720331,18,2,0.9003400323571815,-0.02851485148514843,0.005500154,17
ridge_primary_alpha1,train,20180918,20,0.02845665540635618,0.5691331081271236,19,1,0.581264823898354,-0.0121317157712304,0.005507582,17
ridge_primary_alpha1,train,20180919,20,-0.0027903316614434235,-0.055806633228868474,8,12,0.12268821590617418,-0.17849484913504265,0.00563666,16
ridge_primary_alpha1,train,20180920,20,0.022688625739202717,0.45377251478405434,11,9,0.5480256936835923,-0.09425317889953799,0.0056076264,15
ridge_primary_alpha1,train,20180921,20,-0.030130360616995942,-0.6026072123399189,3,17,0.1304201954492583,-0.7330274077891772,0.005680412,14
ridge_primary_alpha1,train,20180925,20,-0.03789007050216745,-0.757801410043349,2,18,0.031816081992077194,-0.7896174920354262,0.0056358767,14
ridge_primary_alpha1,train,20180926,20,-0.03351269129646761,-0.6702538259293522,4,16,0.12986446694641107,-0.8001182928757633,0.005639182,14
ridge_primary_alpha1,train,20180927,20,-0.06670730249893328,-1.3341460499786655,3,17,0.2849635864359288,-1.6191096364145943,0.0055021336,16
ridge_primary_alpha1,train,20180928,20,-0.12431189638477054,-2.4862379276954107,0,20,0.0,-2.4862379276954107,0.005617509,16
ridge_primary_alpha1,train,20181008,20,-0.07106391196501415,-1.421278239300283,3,17,0.2670439089473424,-1.6883221482476254,0.0056070993,14
ridge_primary_alpha1,train,20181009,20,-0.10931874265076566,-2.1863748530153133,1,19,0.06159999999999988,-2.2479748530153127,0.0055985195,13
ridge_primary_alpha1,train,20181010,20,-0.0968684524084598,-1.937369048169196,0,20,0.0,-1.9373690481691963,0.0055749053,16
ridge_primary_alpha1,train,20181011,20,-0.04277582418324318,-0.8555164836648637,3,17,0.12900841157406973,-0.9845248952389334,0.005646733,15
ridge_primary_alpha1,train,20181012,20,-0.029030816227431738,-0.5806163245486348,5,15,0.07165590873744665,-0.6522722332860814,0.0055885576,18
ridge_primary_alpha1,train,20181015,20,0.044668316994329216,0.8933663398865843,20,0,0.8933663398865843,0.0,0.00557324,18
ridge_primary_alpha1,train,20181016,20,0.06199893245980217,1.2399786491960434,19,1,1.2849884339318558,-0.0450097847358123,0.0055726655,16
ridge_primary_alpha1,train,20181017,20,0.09197709805805579,1.8395419611611157,20,0,1.8395419611611157,0.0,0.0056363596,17
ridge_primary_alpha1,train,20181018,20,0.12586145274028815,2.517229054805763,20,0,2.517229054805763,0.0,0.005631932,16
ridge_primary_alpha1,train,20181019,20,0.08784082021341957,1.7568164042683914,19,1,1.7782449756969627,-0.021428571428571352,0.00559564,18
ridge_primary_alpha1,train,20181022,20,0.010244383646623967,0.20488767293247934,12,8,0.3409549865357624,-0.13606731360328306,0.0055574486,14
ridge_primary_alpha1,train,20181023,20,0.01978018263807623,0.39560365276152465,16,4,0.4494327006364487,-0.05382904787492404,0.0054840455,15
ridge_primary_alpha1,train,20181024,20,0.06547005051447574,1.3094010102895148,20,0,1.3094010102895148,0.0,0.0053740377,16
ridge_primary_alpha1,train,20181025,20,0.06413589373182121,1.2827178746364243,19,1,1.2883996928182424,-0.005681818181818121,0.0053325994,17
ridge_primary_alpha1,train,20181026,20,0.06412645439710994,1.2825290879421989,20,0,1.2825290879421989,0.0,0.005258261,13
ridge_primary_alpha1,train,20181029,20,0.09861481602281538,1.9722963204563078,20,0,1.9722963204563078,0.0,0.0052885152,15
ridge_primary_alpha1,train,20181030,20,0.06581605272264104,1.3163210544528208,19,1,1.328575956413605,-0.01225490196078416,0.0053869286,13
