scenario_id,rule_id,split,trade_date,gross_pnl_yuan,net_pnl_yuan,entry_cost_yuan,exit_cost_yuan,total_cost_yuan,close_market_value_yuan,traded_notional_yuan,entry_notional_yuan,exit_notional_yuan,active_positions,entry_count,exit_count,avg_fill_ratio,prev_equity_yuan,equity_yuan,daily_return,gross_exposure_ratio,daily_turnover_ratio
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230323,-4703.871453834605,-5460.9675461625575,372.8411,384.2549923279522,757.0960923279522,963866.3900214754,378548.0461639761,186420.55,192127.4961639761,100,20,20,0.9621416,1007965.6558092749,1002504.6882631123,-0.005417811127481381,0.9562492377258697,0.3755564924085113
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230324,8737.482316966125,7956.332146038083,380.67470000000003,400.47547092804206,781.1501709280421,970813.7261744654,390575.085464021,190337.35,200237.73546402104,100,20,20,0.9594369,1002504.6882631123,1010461.0204091504,0.007936453803346108,0.9683882155767739,0.3895992607682575
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230327,-448.8707323655283,-1244.3926435794037,400.0,395.52191121387557,795.5219112138756,970127.1199780789,397760.95560693776,200000.0,197760.9556069378,100,20,20,0.9620805,1010461.0204091504,1009216.627765571,-0.0012315097944852252,0.9600836651623239,0.3936430476515349
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230328,-4353.280685565688,-5136.396421245018,396.7812,386.3345356793305,783.1157356793306,966403.4836855754,391557.86783966527,198390.6,193167.26783966526,100,20,20,0.96741535,1009216.627765571,1004080.2313443259,-0.005089488500221324,0.9575778451304505,0.38798198232879244
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230329,-5208.583581035647,-5974.47828855832,395.0482,370.8465075226725,765.8947075226724,965551.7322648745,382947.35376133624,197524.1,185423.25376133624,100,20,20,0.9726725999999999,1004080.2313443259,998105.7530557676,-0.0059502000956231475,0.9616280672831622,0.3813911894755882
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230330,-639.6862648947788,-1412.3509177644373,395.1209,377.54375286965853,772.6646528696585,977049.2422386435,386332.3264348293,197560.45,188771.87643482926,100,20,20,0.9838125,998105.7530557676,996693.4021380031,-0.0014150313365496896,0.9789035272538423,0.3870655241211134
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230331,2782.8374220579303,1986.1192964168422,400.0,396.7181256410881,796.7181256410881,991060.2032258721,398359.06282054406,200000.0,198359.06282054403,100,20,20,0.99347515,996693.4021380031,998679.52143442,0.001992708381691326,0.9943481125689733,0.3996806459900563
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230403,342.5675901859822,-450.16663731500756,400.0,392.73422750098973,792.7342275009897,993043.707995514,396367.1137504949,200000.0,196367.11375049487,100,20,20,0.99347515,998679.52143442,998229.354797105,-0.0004507618586875855,0.9943567347502918,0.39689120007305867
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230404,-10029.239564741176,-10807.915567361191,388.0579,390.61810262001694,778.676002620017,980676.3046802781,389338.00131000846,194028.95,195309.05131000848,100,20,20,0.9891135,998229.354797105,987421.4392297438,-0.010827086496126887,0.982415814529523,0.39002860358593977
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230406,-4383.392214998542,-5173.454988129551,400.0,390.0627731310081,790.062773131008,980983.8611552711,395031.3865655041,200000.0,195031.38656550407,100,20,20,0.9915894000000001,987421.4392297438,982247.9842416142,-0.0052393585784051835,0.9934804149285087,0.40006361100854315
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230407,12723.172916181366,11920.652314173436,399.5722,402.9484020079293,802.5206020079293,998461.7475059483,401260.3010039646,199786.1,201474.20100396464,100,20,20,0.99381505,982247.9842416142,994168.6365557876,0.012136092418023414,1.0165067920977742,0.4085122163053096
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230410,-4518.550242951169,-5309.3238637314935,391.9382,398.835420780325,790.773620780325,988438.0962590325,395386.8103901625,195969.1,199417.7103901625,100,20,20,0.98978415,994168.6365557876,988859.3126920562,-0.00534046606230226,0.9942358468311693,0.39770597849470124
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230411,1964.7552838304323,1177.763758757239,400.0,386.9915250731933,786.9915250731933,990985.1411527004,393495.7625365967,200000.0,193495.76253659665,100,20,20,0.98978415,988859.3126920562,990037.0764508134,0.0011910326814346442,1.002149778470364,0.39792896470312805
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230412,4562.338282854916,3767.6729977340633,391.0781,403.587185120852,794.665285120852,997590.7668989587,397332.642560426,195539.05,201793.59256042598,100,20,20,0.9912942499999999,990037.0764508134,993804.7494485475,0.003805587777824245,1.0076297046118965,0.401331073362247
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230413,-4982.731687219416,-5786.202102185154,400.0,403.47041496573786,803.4704149657379,990814.4426513133,401735.2074828689,200000.0,201735.20748286892,100,20,20,0.9912942499999999,993804.7494485475,988018.5473463624,-0.005822272539345239,0.9969910520161093,0.40423957291991996
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230414,2771.1543107562406,1985.0755942898336,396.3789,389.6998164664072,786.0787164664072,990039.8394792005,393039.3582332036,198189.45,194849.90823320358,100,20,20,0.9896976,988018.5473463624,990003.6229406522,0.0020091481072105222,1.0020458038346214,0.39780564776727684
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230417,7365.331645447052,6560.524160605515,400.0,404.8074848415367,804.8074848415367,1002555.262891444,402403.74242076837,200000.0,202403.74242076834,100,20,20,0.9937285,990003.6229406522,996564.1471012577,0.0066267678305241915,1.0126783777957389,0.40646693920724297
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230418,1931.374659169284,1134.073395987458,400.0,397.30126318182596,797.301263181826,1002082.895129845,398650.631590913,200000.0,198650.63159091296,100,20,20,0.9937285,996564.1471012577,997698.2204972452,0.001137983339342659,1.0055377750089043,0.40002505884892864
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230419,-7496.636728709171,-8288.125813172297,388.7779,402.71118446312613,791.4890844631261,990324.5768102229,395744.5422315631,194388.95,201355.59223156306,100,20,20,0.9925784,997698.2204972452,989410.0946840729,-0.008307247264650385,0.9926093446539903,0.39665756047387457
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230420,-11217.31422545728,-12003.460798747245,395.1375,391.0090732899643,786.1465732899643,975320.4203532025,393073.2866449822,197568.75,195504.53664498214,100,20,20,0.99014715,989410.0946840729,977406.6338853256,-0.012131936861408366,0.9857595203378541,0.3972804489835874
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230421,-12630.579988812804,-13420.99828373908,399.3916,391.0266949262755,790.4182949262755,966881.1037194076,395209.14746313775,199695.8,195513.34746313776,100,20,20,0.9916535000000001,977406.6338853256,963985.6356015865,-0.01373123305945732,0.9892311656162209,0.40434465427365385
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230424,1379.4956879688411,596.1436452986169,400.0,383.35204267022425,783.3520426702243,972747.2519442387,391676.0213351121,200000.0,191676.0213351121,100,20,20,0.9916535000000001,963985.6356015865,964581.7792468852,0.0006184154859595874,1.0090889490663253,0.406308981036509
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230425,-22307.867731684917,-23072.995639792785,394.5583,370.5696081078671,765.1279081078671,956042.5128774416,382563.95405393356,197279.15,185284.80405393356,100,20,20,0.98893265,964581.7792468852,941508.7836070925,-0.023920206804867748,0.9911471825892142,0.3966112177161664
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230426,20079.0735352476,19290.94572373651,400.0,388.12781151109067,788.1278115110906,990836.7823587557,394063.9057555453,200000.0,194063.90575554533,100,20,20,0.9945436999999999,941508.7836070925,960799.729330829,0.020489395382833675,1.0523924997945093,0.4185451188737872
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230427,3316.814429457352,2527.651979452282,393.3641,395.79835000507023,789.1624500050702,996771.7410326677,394581.22500253515,196682.05,197899.17500253514,100,20,20,0.993657,960799.729330829,963327.3813102812,0.0026307792376385484,1.0374396563651118,0.41067999184112
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230428,14450.03723603412,13645.141196806711,400.0,404.89603922740906,804.8960392274091,1013322.6032661666,402448.0196137045,200000.0,202448.01961370453,100,20,20,0.9939612,963327.3813102812,976972.5225070879,0.014164593949615664,1.0518984749378595,0.4177686915390177
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230504,4569.737800552978,3765.2374560507274,400.0,404.50034450225036,804.5003445022503,1015444.3214530151,402250.1722511252,200000.0,202250.1722511252,100,20,20,0.9939612,976972.5225070879,980737.7599631386,0.003853985009105935,1.0393785885064624,0.4117313056245212
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230505,5403.106825494113,4582.6161640134815,399.8993,420.59136148063146,820.4906614806314,1018546.906027384,410245.3307403157,199949.65,210295.68074031573,100,20,20,0.9966316999999999,980737.7599631386,985320.3761271521,0.004672621317431197,1.0385517389130265,0.4183027792829502
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230508,25430.145892772925,24610.492806768307,400.0,419.65308600461833,819.6530860046183,1033681.3711798412,409826.54300230916,200000.0,209826.54300230916,100,20,20,0.9966316999999999,985320.3761271521,1009930.8689339204,0.024977147944002742,1.049081492907692,0.4159322723164942
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230509,-14341.986001821908,-15152.3531503905,400.0,410.36714856859237,810.3671485685924,1009512.8421757101,405183.5742842962,200000.0,205183.57428429616,100,20,20,0.9999496499999999,1009930.8689339204,994778.5157835298,-0.015003356780633186,0.9995860837894266,0.4011993164561913
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230510,3910.453528858091,3105.0243233397696,400.0,405.4292055183213,805.4292055183213,1008239.7214202721,402714.6027591606,200000.0,202714.60275916065,100,20,20,0.9999496499999999,994778.5157835298,997883.5401068697,0.0031213222582457166,1.0135318620408078,0.4048284079013965
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230511,12161.516406426847,11368.602885494309,383.8919,409.0216209325391,792.9135209325391,1009632.5850675383,396456.76046626957,191945.95,204510.81046626956,100,20,20,0.9918956,997883.5401068697,1009252.142992364,0.011392715110098693,1.0117739640834345,0.39729762495512305
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230512,-12213.317633823937,-13004.195061044431,391.54380000000003,399.33362722049367,790.8774272204937,988680.3569674448,395438.71361024684,195771.9,199666.81361024684,100,20,20,0.9877178499999999,1009252.142992364,996247.9479313196,-0.012884981370946487,0.9796168022354401,0.3918135981735921
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230515,10679.51001259252,9874.240639814905,400.0,405.2693727776142,805.2693727776142,999693.0533697905,402634.6863888071,200000.0,202634.6863888071,100,20,20,0.9877178499999999,996247.9479313196,1006122.1885711345,0.009911428836885922,1.0034580803359492,0.40415108229318464
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230516,-2335.5863258711524,-3141.3617331007067,394.7087,411.06670722955425,805.7754072295543,992077.1306551122,402887.7036147771,197354.35,205533.35361477712,100,20,20,0.9850722000000001,1006122.1885711345,1002980.8268380337,-0.003122246749733228,0.9860404053547724,0.40043615794513643
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230517,5869.062796168384,5096.907713280817,380.9452,391.2098828875671,772.1550828875671,982885.4398365035,386077.54144378356,190472.6,195604.94144378355,100,20,20,0.9755448,1002980.8268380337,1008077.7345513146,0.005081759867084568,0.9799643358439041,0.38493013137740595
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230518,2487.012578040547,1699.8246011121776,393.4162,393.77177692836943,787.1879769283694,986475.6109707605,393593.9884641847,196708.1,196885.8884641847,100,20,20,0.9803069499999999,1008077.7345513146,1009777.5591524268,0.0016862038936598005,0.9785709743999365,0.3904401168421495
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230519,10808.490706798804,9998.558423677136,398.6413,411.29098312166934,809.9322831216693,999718.8632133746,404966.14156083466,199320.65,205645.49156083466,100,20,20,0.9838557,1009777.5591524268,1019776.1175761039,0.009901743540497759,0.9900387012487234,0.40104490131544374
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230522,12953.975034734975,12150.091775016694,398.3616,405.521659718281,803.883259718281,1006208.1466872749,401941.6298591405,199180.8,202760.82985914047,100,20,20,0.9830365000000001,1019776.1175761039,1031926.2093511206,0.011914469819018836,0.9866951474397355,0.3941469337549419
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230523,4351.963055979181,3563.3399259729367,392.59680000000003,396.0263300062446,788.6231300062447,1004097.6798841136,394311.5650031223,196298.4,198013.16500312233,100,20,20,0.98198055,1031926.2093511206,1035489.5492770936,0.0034530956706813167,0.9730324424219192,0.38211217181029544
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230524,3116.385028567038,2313.1353245386404,398.1952,405.05450402839773,803.2497040283977,1008298.4999095583,401624.8520141989,199097.6,202527.25201419886,100,20,20,0.99060555,1035489.5492770936,1037802.6846016323,0.002233856755148818,0.9737408751382202,0.3878598797009446
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230525,-2990.544765754516,-3783.689102917179,382.5799,410.56443716266307,793.1443371626631,994070.6531296049,396572.1685813315,191289.95,205282.21858133152,100,20,20,0.9851873999999999,1037802.6846016323,1034018.9954987151,-0.0036458655957028806,0.9578609381909489,0.3821267515159285
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230526,-4099.808416019755,-4894.104774930414,391.1012,403.1951589106595,794.2963589106595,980239.2261322537,397148.1794553297,195550.6,201597.57945532972,100,20,20,0.98141735,1034018.9954987151,1029124.8907237847,-0.004733089813857772,0.9479895731117366,0.3840820924801117
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230529,-8509.954016436153,-9281.298257426804,385.0633,386.2809409906498,771.3442409906498,962663.3426604877,385672.1204953249,192531.65,193140.47049532493,100,20,20,0.9747682000000001,1029124.8907237847,1019843.5924663579,-0.00901863159766669,0.9354193561322237,0.37475735352594697
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230530,-5635.31544581715,-6414.353504627869,388.2102,390.82785881071953,779.0380588107196,957992.6567193457,389519.02940535976,194105.1,195413.92940535978,100,20,20,0.9725749,1019843.5924663579,1013429.23896173,-0.006289546310837329,0.9393525279720258,0.38193996832725996
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230531,-4514.191104308084,-5287.966962740982,400.0,373.7758584328985,773.7758584328985,958064.5362096778,386887.9292164492,200000.0,186887.92921644924,100,20,20,0.9734773,1013429.23896173,1008141.271998989,-0.005217894609157483,0.9453689506642082,0.38176116727480686
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230601,4664.332966148357,3880.4523466628934,400.0,383.8806194854637,783.8806194854637,975840.9399593769,391940.30974273186,200000.0,191940.30974273186,100,20,20,0.9821873499999999,1008141.271998989,1012021.7243456519,0.0038491156492071327,0.9679605101618689,0.3887751852134518
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230602,14706.573421635703,13922.669188692205,400.0,383.90423294349796,783.904232943498,998607.2036382809,391952.116471749,200000.0,191952.116471749,100,20,20,0.98663675,1012021.7243456519,1025944.3935343442,0.013757282925615314,0.9867448293009278,0.3872961489291897
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230605,-3113.257987981096,-3898.291857202863,394.9134,390.120469221767,785.033869221767,1000998.5291785507,392516.9346108835,197456.7,195060.2346108835,100,20,20,0.9915618,1025944.3935343442,1022046.1016771413,-0.0037997106683076436,0.9756849742412883,0.3825908471108027
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230606,-15967.547326250482,-16746.75412414829,383.3605,395.8462978978083,779.2067978978083,981650.9972414167,389603.3989489041,191680.25,197923.14894890416,100,20,20,0.98913695,1022046.1016771413,1005299.347552993,-0.01638551734277687,0.9604762403873586,0.3811994373928718
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230607,-4618.4974453932655,-5408.812108084902,390.9344,399.38026269163714,790.3146626916371,974576.5508471193,395157.3313458186,195467.2,199690.13134581855,100,20,20,0.98460415,1005299.347552993,999890.5354449081,-0.005380300028295586,0.9694391558289018,0.39307429404751343
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230608,-3849.338032910496,-4633.063369182373,388.3479,395.3774362718769,783.7253362718768,965211.0314683903,391862.66813593847,194173.95,197688.71813593846,100,20,20,0.9787781,999890.5354449081,995257.4720757257,-0.004633570580924501,0.9653166994314163,0.3919055679045672
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230609,-6318.906416093378,-7098.773229825582,398.6511,381.2157137322047,779.8668137322047,960528.9569163584,389933.40686610236,199325.55,190607.85686610235,100,20,20,0.97810365,995257.4720757257,988158.6988459001,-0.007132599783471368,0.9651059990668175,0.3917914889429071
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230612,2279.1970080750702,1504.7458398914996,399.6125,374.83866818357075,774.4511681835708,972006.5470583312,387225.58409178536,199806.25,187419.33409178536,100,20,20,0.9804532,988158.6988459001,989663.4446857916,0.0015227775069418879,0.9836542937825336,0.3918657848623279
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230613,17.896689635747578,-769.3695518969865,400.0,387.266241532734,787.266241532734,984605.1096561815,393633.120766367,200000.0,193633.120766367,100,20,20,0.98877295,989663.4446857916,988894.0751338947,-0.0007774052442052699,0.9948888331111229,0.3977444280478013
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230614,-3122.1210914881394,-3908.8183567095607,400.0,386.6972652214216,786.6972652214216,987849.8677983264,393348.6326107108,200000.0,193348.6326107108,100,20,20,0.99330575,988894.0751338947,984985.2567771851,-0.003952716933995497,0.9989440655356067,0.39776619407639996
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230615,8910.657224102732,8121.634877657797,390.6576,398.3647464449347,789.0223464449348,998740.6924117183,394511.17322246736,195328.8,199182.37322246737,100,20,20,0.9944606,984985.2567771851,993106.8916548429,0.008245438012170168,1.0139651182998821,0.40052495253917314
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230616,5945.719509153329,5149.558734321507,390.4764,405.6843748318223,796.1607748318223,1000742.2386984043,398080.3874159112,195238.2,202842.18741591118,100,20,20,0.99037325,993106.8916548429,998256.4503891644,0.0051853015799141694,1.0076883436291921,0.4008434447097414
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230619,-5387.802179508395,-6178.052559737829,391.1376,399.11278022943327,790.2503802294333,988081.0491029847,395125.19011471665,195568.8,199556.39011471663,100,20,20,0.9861358,998256.4503891644,992078.3978294266,-0.006188843114742061,0.9898068264099743,0.39581531375096995
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230620,-6076.495049279545,-6870.4442544169015,394.9449,399.00430513735694,793.949205137357,979920.6139389885,396974.6025686785,197472.45,199502.1525686785,100,20,20,0.9836082500000001,992078.3978294266,985207.9535750097,-0.006925303755679775,0.9877451379678883,0.40014438721498347
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230621,4106.840505099558,3326.6332001419014,389.061,391.14630495765647,780.2073049576564,979055.8018754097,390103.6524788282,194530.5,195573.15247882824,100,20,20,0.97813875,985207.9535750097,988534.5867751517,0.0033765797241796475,0.9937554790567049,0.3959607218590398
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230626,-10629.264190196238,-11412.180197150235,400.0,382.9160069539978,782.9160069539978,972853.3852063852,391458.0034769989,200000.0,191458.00347699889,100,20,20,0.98280995,988534.5867751517,977122.4065780014,-0.011544543154913413,0.9841369216833146,0.3959982874792811
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230627,12584.281587036705,11792.899922672303,400.0,391.38166436440207,791.381664364402,993979.663316423,395690.83218220103,200000.0,195690.83218220103,100,20,20,0.9875717500000001,977122.4065780014,988915.3065006738,0.012069009822395166,1.0172519395982922,0.4049552333652416
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230628,-49.71543158146945,-830.8971539582195,387.8597,393.32202237675006,781.18172237675,992168.9657026405,390590.86118837504,193929.85,196661.01118837504,100,20,20,0.9859328,988915.3065006738,988084.4093467155,-0.0008402106312808431,1.0032901292765706,0.3949689711756008
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230629,5723.057449927438,4942.160179661831,385.8251,395.0721702656079,780.8972702656079,994143.5619641929,390448.63513280393,192912.55,197536.08513280394,100,20,20,0.9813729000000001,988084.4093467155,993026.5695263774,0.00500175909356712,1.00613222166058,0.39515716616858065
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230630,13650.495929670855,12837.859907859318,400.0,412.63602181153624,812.6360218115362,1010257.9727610598,406318.01090576814,200000.0,206318.0109057681,100,20,20,0.9868424,993026.5695263774,1005864.4294342367,0.012928012504219617,1.0173524090527617,0.4091713387886096
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230703,5082.884169997564,4285.67881046785,382.4597,414.74565952971415,797.2053595297141,1000252.6960252892,398602.67976485705,191229.85,207372.82976485707,100,20,20,0.97807225,1005864.4294342367,1010150.1082447045,0.004260692281243501,0.994420984334734,0.39627873110997375
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230704,6319.467169566101,5529.964016024922,392.0066,397.4965535411788,789.5031535411788,995202.6334299983,394751.5767705894,196003.3,198748.2767705894,100,20,20,0.97407555,1010150.1082447045,1015680.0722607295,0.005474398280899171,0.9852027191872702,0.3907850660497702
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230705,-1383.8033281506573,-2187.1950046845213,396.5802,406.81147653386415,803.3916765338641,993360.6533312582,401695.83826693206,198290.1,203405.73826693205,100,20,20,0.9784358000000001,1015680.0722607295,1013492.877256045,-0.002153429081084756,0.9780251483325925,0.3954944566085914
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230706,-4588.192510846224,-5394.745248662028,400.0,406.5527378158035,806.5527378158035,985366.72255348,403276.36890790175,200000.0,203276.36890790175,100,20,20,0.98552325,1013492.877256045,1008098.1320073829,-0.005322923692634023,0.9722482956380369,0.3979074524921595
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230707,2076.3441672992594,1304.2871512857612,388.6868,383.3702160134983,772.0570160134982,978510.0978128774,386028.50800674915,194343.4,191685.10800674916,100,20,20,0.9798666500000001,1008098.1320073829,1009402.4191586687,0.0012938097094660711,0.9706496488237825,0.3829275104776427
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230710,591.0523192099304,-197.6863145059683,398.6283,390.1103337158988,788.7386337158988,986730.1921253381,394369.31685794936,199314.15,195055.1668579494,100,20,20,0.98795095,1009402.4191586687,1009204.7328441627,-0.000195844898678506,0.9775389610694337,0.3906958308923551
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230711,346.0137248088103,-424.61429112653315,374.8134,395.8146159353435,770.6280159353435,979427.7389921976,385314.0079676717,187406.7,197907.30796767175,100,20,20,0.9793543499999999,1009204.7328441627,1008780.1185530362,-0.000420741478223032,0.9704945955137894,0.38179964424242385
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230712,-7923.60943076212,-8678.95404488738,360.4295,394.9151141252606,755.3446141252606,953811.5715937638,377672.3070626303,180214.75,197457.5570626303,100,20,20,0.961279,1008780.1185530362,1000101.1645081489,-0.008603415040867587,0.9455098827303241,0.3743851609648613
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230713,7691.39409211562,6927.8310576267395,373.30060000000003,390.2624344888805,763.5630344888805,950695.7086232491,381781.51724444027,186650.3,195131.21724444025,100,20,20,0.9479293,1000101.1645081489,1007028.9955657757,0.006927130277899292,0.9505995416881676,0.3817428984118831
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230714,3355.30585053884,2579.1204498399084,375.6128,400.5726006989314,776.1854006989314,946726.1972293477,388092.7003494657,187806.4,200286.30034946572,100,20,20,0.9413923,1007028.9955657757,1009608.1160156155,0.0025611183602423384,0.9401181111944564,0.3853838390536361
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230717,804.4565977634885,66.2172395431525,362.5561,375.68325822033603,738.239358220336,928522.4034776455,369119.679110168,181278.05,187841.62911016803,100,20,20,0.9233562000000001,1009608.1160156155,1009674.3332551586,6.558707135247348e-05,0.9196859541324093,0.3656068857359095
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230718,-5079.4739213919775,-5827.636919970005,387.7287,360.4342985780278,748.1629985780278,929465.6504460855,374081.4992890139,193864.35,180217.1492890139,100,20,20,0.92981385,1009674.3332551586,1003846.6963351886,-0.005771798616670669,0.9205598476981357,0.3704971860411533
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230719,-4828.802334547379,-5599.64826420178,398.5285,372.3174296544008,770.8459296544008,943683.9488225242,385422.9648272004,199264.25,186158.71482720043,100,20,20,0.94886335,1003846.6963351886,998247.0480709868,-0.005578190658638213,0.9400677934864908,0.38394604099838175
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230720,-5750.36423621744,-6520.128081371028,400.0,369.7638451535887,769.7638451535887,951774.8697591063,384881.92257679434,200000.0,184881.92257679434,100,20,20,0.96221305,998247.0480709868,991726.9199896157,-0.006531577622964704,0.9534462151411484,0.38555778684298686
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230721,1531.8572001190253,773.9330936132956,400.0,357.9241065057297,757.9241065057297,968424.8043824311,378962.05325286486,200000.0,178962.05325286483,100,20,20,0.9744066499999999,991726.9199896157,992500.8530832289,0.0007803893168710187,0.976503495934719,0.3821233906374478
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230724,-2057.2709988285274,-2820.4289677733327,376.47180000000003,386.68616894480544,763.1579689448055,975641.3801307377,381578.9844724027,188235.9,193343.08447240273,100,20,20,0.9813645,992500.8530832289,989680.4241154556,-0.002841739590461408,0.9830131400893845,0.3844621224123062
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230725,8777.053511392274,7989.332044460221,387.626,400.09546693205266,787.7214669320526,984888.3491697272,393860.7334660263,193813.0,200047.73346602631,100,20,20,0.98131315,989680.4241154556,997669.7561599158,0.008072638247443188,0.9951579572264335,0.39796759021281675
base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,20230726,1729.201471365284,928.3709287154543,400.0,400.8305426498299,800.8305426498299,986569.8171750661,400415.27132491494,200000.0,200415.27132491497,100,20,20,0.9820489000000001,997669.7561599158,998598.1270886313,0.0009305393122157011,0.9888741350368543,0.40135051589228754
